Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-07-07,Riley Taylor,South,Laptop,6,1846380751,11078284506
2020-05-14,Casey Wilson,North,Keyboard,14,194381527,2721341378
2020-08-20,Riley Lee,Central,Headset,9,2087006880,18783061920
2020-03-04,Jamie Johnson,East,Webcam,5,2134863131,10674315655
2020-03-14,Jamie Moore,East,Laptop,19,5675487,107834253
2020-09-06,Alex Johnson,East,Docking Station,17,1961767646,33350049982
2020-11-19,Jamie Davis,Central,Scanner,16,380942278,6095076448
2020-08-19,Jordan Smith,Central,Monitor,11,89003452,979037972
2020-10-15,Skyler Johnson,Central,Printer,16,1670915325,26734645200
2020-04-07,Quinn Moore,Central,Headset,18,463525399,8343457182
2020-09-15,Jordan Brown,North,Desk Chair,5,1321894032,6609470160
2020-12-05,Riley Davis,North,Headset,14,1557468401,21804557614
2020-10-26,Riley Brown,North,Keyboard,8,1044822406,8358579248
2020-12-15,Jamie Garcia,South,Scanner,11,1830032027,20130352297
2020-08-10,Skyler Moore,North,Keyboard,12,1598162601,19177951212
2020-10-05,Quinn Davis,Central,Docking Station,10,449198637,4491986370
2020-06-08,Morgan Johnson,Central,Mouse,12,1445170125,17342041500
2020-04-06,Skyler Smith,East,Printer,3,981357731,2944073193
2020-04-03,Casey Miller,South,Desk Chair,3,1983641193,5950923579
2020-07-12,Riley Brown,Central,Laptop,10,1476215670,14762156700
2020-03-30,Skyler Wilson,East,Headset,14,423838835,5933743690
2021-01-12,Morgan Miller,South,Printer,7,524783086,3673481602
2020-12-01,Morgan Wilson,South,Monitor,15,986751364,14801270460
2020-02-01,Quinn Taylor,South,Keyboard,13,129058170,1677756210
2020-04-09,Quinn Moore,Central,Mouse,2,792289235,1584578470
2020-07-01,Alex Taylor,South,Printer,2,875102783,1750205566
2020-09-10,Casey Smith,West,Keyboard,6,1782094564,10692567384
2020-09-25,Casey Davis,West,Laptop,19,596064623,11325227837
2020-03-29,Riley Wilson,West,Keyboard,17,105801303,1798622151
2020-06-21,Chris Moore,North,Printer,9,1615545661,14539910949
2020-01-24,Chris Moore,Central,Printer,10,832063815,8320638150
2020-08-21,Taylor Smith,Central,Webcam,10,833906793,8339067930
2020-02-13,Jamie Brown,North,Docking Station,7,2135491631,14948441417
2020-08-01,Quinn Moore,Central,Scanner,3,1817827522,5453482566
2020-02-29,Jordan Moore,South,Printer,18,1576234727,28372225086
2020-03-06,Taylor Taylor,North,Monitor,14,1663350792,23286911088
2020-07-08,Jamie Moore,East,Docking Station,12,2103435016,25241220192
2020-08-12,Riley Moore,East,Docking Station,13,2067379450,26875932850
2020-12-08,Alex Wilson,South,Printer,8,167642073,1341136584
2020-10-13,Jamie Lee,West,Webcam,3,1969405172,5908215516
2020-06-11,Taylor Smith,West,Scanner,8,1171059822,9368478576
2020-09-06,Jamie Garcia,West,Mouse,8,1301899368,10415194944
2020-11-24,Quinn Johnson,West,Mouse,14,1306127414,18285783796
2020-11-09,Alex Davis,Central,Desk Chair,8,1113774099,8910192792
2020-02-13,Quinn Miller,South,Keyboard,7,1001990437,7013933059
2020-06-01,Alex Moore,Central,Headset,16,1470894219,23534307504
2020-02-29,Taylor Johnson,East,Headset,2,1328281800,2656563600
