Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-12-11,Quinn Davis,Central,Printer,4,1766241510,7064966040
2022-10-04,Taylor Smith,Central,Scanner,15,1541244942,23118674130
2022-11-19,Taylor Wilson,West,Laptop,19,1116306879,21209830701
2022-09-10,Chris Smith,West,Docking Station,17,51777546,880218282
2022-12-07,Casey Garcia,South,Webcam,3,987698528,2963095584
2023-02-14,Quinn Moore,Central,Docking Station,13,2136001187,27768015431
2022-10-17,Quinn Miller,North,Keyboard,2,1538251714,3076503428
2022-10-08,Morgan Brown,Central,Keyboard,7,1611144196,11278009372
2022-11-06,Quinn Garcia,North,Printer,7,434760300,3043322100
2022-11-23,Quinn Wilson,North,Mouse,13,1482582065,19273566845
2023-03-29,Chris Smith,East,Mouse,4,1380375013,5521500052
2022-10-23,Alex Davis,Central,Laptop,8,1834166697,14673333576
2022-09-02,Casey Smith,North,Desk Chair,18,535959756,9647275608
2022-10-01,Alex Johnson,West,Scanner,5,1176759551,5883797755
2023-03-18,Casey Smith,North,Desk Chair,3,1212576794,3637730382
2023-03-14,Taylor Garcia,North,Laptop,16,951772276,15228356416
2022-10-12,Casey Miller,Central,Keyboard,17,461215087,7840656479
2022-09-13,Jamie Wilson,South,Printer,10,1552643060,15526430600
2022-05-28,Jordan Wilson,West,Printer,10,1622924848,16229248480
2022-12-01,Morgan Miller,Central,Keyboard,11,2005915403,22065069433
2023-01-30,Chris Brown,East,Desk Chair,2,1860616191,3721232382
2022-08-11,Chris Lee,West,Scanner,3,1495729703,4487189109
2022-08-04,Chris Wilson,East,Laptop,14,1659296046,23230144644
2022-11-15,Alex Lee,South,Headset,19,1673434279,31795251301
2022-05-18,Chris Moore,East,Scanner,1,578055420,578055420
2022-08-06,Chris Garcia,West,Monitor,16,1357073467,21713175472
2022-11-17,Alex Moore,North,Desk Chair,13,36023920,468310960
2022-10-03,Casey Smith,Central,Monitor,10,1281387532,12813875320
2023-04-04,Taylor Moore,Central,Monitor,11,1880138710,20681525810
2023-02-04,Chris Davis,East,Monitor,9,1582590441,14243313969
2022-07-17,Chris Smith,North,Docking Station,14,693976426,9715669964
2022-06-15,Quinn Garcia,South,Docking Station,3,988242233,2964726699
2022-09-11,Riley Smith,South,Monitor,13,946661627,12306601151
2022-08-21,Alex Wilson,South,Printer,18,417584555,7516521990
2022-07-27,Casey Garcia,Central,Desk Chair,5,1098173481,5490867405
2022-08-14,Casey Miller,North,Scanner,8,441007730,3528061840
2022-04-26,Taylor Davis,West,Headset,9,502843480,4525591320
2023-03-11,Morgan Garcia,North,Mouse,5,2133001258,10665006290
2022-11-04,Quinn Taylor,East,Headset,12,408208787,4898505444
2022-08-24,Casey Smith,West,Webcam,14,1351584308,18922180312
2022-12-30,Chris Davis,East,Scanner,12,1693765664,20325187968
2022-09-28,Jordan Taylor,South,Scanner,18,1115686167,20082351006
2023-02-05,Chris Brown,West,Desk Chair,14,657519622,9205274708
2022-05-13,Taylor Garcia,North,Desk Chair,8,1902300316,15218402528
2022-09-28,Skyler Smith,North,Laptop,18,1048269033,18868842594
2022-11-26,Morgan Johnson,West,Printer,11,1697378327,18671161597
2022-09-16,Quinn Lee,East,Webcam,2,82282494,164564988
2022-05-16,Skyler Moore,South,Keyboard,12,2088215225,25058582700
2022-07-12,Alex Taylor,West,Headset,17,368182795,6259107515
2022-12-12,Quinn Taylor,Central,Desk Chair,5,316637184,1583185920
2022-07-02,Jordan Wilson,North,Monitor,10,1822118485,18221184850
2022-06-14,Quinn Lee,South,Printer,15,1327762011,19916430165
2022-11-04,Morgan Brown,North,Laptop,17,1089551978,18522383626
2022-10-22,Riley Wilson,South,Scanner,18,917904856,16522287408
2022-10-07,Taylor Moore,Central,Printer,4,267100395,1068401580
2023-03-21,Quinn Taylor,West,Docking Station,8,1971361157,15770889256
2022-11-05,Jordan Davis,West,Monitor,14,1274225166,17839152324
2022-12-26,Morgan Brown,East,Docking Station,16,993581566,15897305056
2023-04-10,Jordan Garcia,West,Mouse,10,1205241363,12052413630
2023-01-20,Skyler Taylor,West,Keyboard,10,1339543067,13395430670
2022-08-18,Alex Taylor,Central,Printer,5,516451514,2582257570
2022-10-16,Jamie Garcia,North,Scanner,8,2137430968,17099447744
2022-12-15,Casey Miller,West,Webcam,16,1404726808,22475628928
2023-04-05,Skyler Taylor,Central,Docking Station,4,572453232,2289812928
2023-01-18,Casey Davis,South,Laptop,19,1187639891,22565157929
2023-03-21,Taylor Smith,Central,Scanner,9,174150250,1567352250
2023-02-01,Morgan Davis,West,Desk Chair,18,587329771,10571935878
