Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-02-24,Alex Garcia,North,Headset,18,1414202623,25455647214
2020-03-06,Riley Miller,North,Webcam,19,978710022,18595490418
2020-11-07,Chris Davis,North,Docking Station,1,1192107913,1192107913
2020-10-13,Taylor Johnson,North,Laptop,14,53666923,751336922
2020-11-20,Riley Taylor,Central,Webcam,2,231946322,463892644
2020-10-17,Chris Smith,North,Docking Station,8,346118122,2768944976
2021-01-06,Taylor Taylor,North,Desk Chair,2,753211727,1506423454
2020-10-20,Quinn Moore,South,Printer,9,599177690,5392599210
2020-11-21,Jordan Miller,North,Laptop,16,1578110300,25249764800
2020-11-03,Quinn Johnson,North,Keyboard,13,1077911601,14012850813
2020-04-07,Morgan Taylor,North,Monitor,16,1222105092,19553681472
2020-12-28,Chris Brown,East,Docking Station,9,2106432065,18957888585
2020-03-26,Alex Moore,West,Docking Station,9,641355875,5772202875
2020-10-14,Chris Miller,East,Laptop,16,1774953155,28399250480
2020-11-24,Casey Smith,South,Scanner,6,443289042,2659734252
2020-07-10,Jamie Miller,Central,Printer,16,1844578849,29513261584
2020-04-18,Quinn Lee,Central,Monitor,2,795934216,1591868432
2020-07-10,Taylor Miller,North,Keyboard,2,1574566248,3149132496
2020-03-20,Riley Brown,East,Keyboard,13,1849199623,24039595099
2020-05-02,Quinn Miller,North,Webcam,4,1871347107,7485388428
2020-11-26,Skyler Miller,East,Keyboard,10,111328087,1113280870
2020-08-06,Jordan Moore,Central,Desk Chair,8,647744254,5181954032
2020-08-22,Taylor Moore,Central,Headset,8,1836927581,14695420648
2020-04-14,Jamie Garcia,North,Headset,7,428139097,2996973679
2020-05-22,Skyler Smith,West,Desk Chair,1,1515093768,1515093768
2020-11-21,Casey Brown,West,Printer,12,1730674836,20768098032
2020-10-02,Taylor Miller,South,Desk Chair,19,1006803817,19129272523
2020-04-09,Casey Miller,West,Printer,17,1910587124,32479981108
2020-10-17,Casey Johnson,West,Mouse,14,1193154277,16704159878
2020-02-07,Jamie Moore,East,Desk Chair,16,1407116313,22513861008
2020-11-19,Skyler Moore,North,Desk Chair,4,1711442304,6845769216
2020-07-12,Riley Lee,Central,Headset,7,125671069,879697483
2020-07-16,Quinn Davis,South,Scanner,2,762884395,1525768790
2020-08-20,Chris Davis,North,Monitor,3,1387739138,4163217414
2020-11-02,Jordan Davis,Central,Headset,11,1252037106,13772408166
2020-06-18,Riley Taylor,Central,Scanner,13,668456564,8689935332
2020-04-16,Riley Miller,North,Monitor,8,1538867768,12310942144
2020-11-10,Riley Wilson,Central,Mouse,2,1669664502,3339329004
