Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-12-27,Morgan Garcia,North,Mouse,6,1931047103,11586282618
2022-09-05,Casey Garcia,Central,Webcam,18,520269915,9364858470
2023-06-26,Morgan Garcia,West,Laptop,15,1110259126,16653886890
2023-06-15,Jamie Lee,Central,Monitor,6,1117720206,6706321236
2022-09-01,Skyler Brown,North,Keyboard,2,218263301,436526602
2023-02-28,Skyler Garcia,East,Laptop,10,1028499490,10284994900
2022-08-14,Taylor Miller,West,Keyboard,18,1032940069,18592921242
2023-08-10,Chris Garcia,Central,Scanner,10,1978511008,19785110080
2023-05-04,Skyler Brown,East,Headset,8,655004754,5240038032
2023-05-19,Casey Miller,East,Laptop,15,759188843,11387832645
2023-02-09,Chris Lee,Central,Mouse,9,672877060,6055893540
2023-04-23,Chris Davis,West,Laptop,3,1577248801,4731746403
2023-03-15,Alex Miller,South,Printer,9,560072595,5040653355
2023-06-08,Taylor Garcia,West,Mouse,2,1511133993,3022267986
2023-03-06,Riley Smith,Central,Docking Station,12,1165078231,13980938772
2023-05-17,Casey Wilson,West,Desk Chair,4,1947401909,7789607636
2022-08-29,Quinn Brown,East,Mouse,11,347155142,3818706562
2022-09-03,Riley Moore,South,Monitor,4,1540031657,6160126628
2022-09-25,Jamie Taylor,Central,Mouse,12,801502354,9618028248
2022-08-20,Jordan Smith,North,Laptop,19,400870505,7616539595
2022-11-25,Morgan Miller,East,Laptop,13,369872667,4808344671
2022-11-03,Chris Johnson,West,Headset,6,1540308870,9241853220
2022-09-14,Casey Moore,Central,Webcam,17,414122403,7040080851
2023-02-11,Riley Brown,North,Laptop,19,290950632,5528062008
2022-12-27,Jamie Johnson,East,Docking Station,2,1399537840,2799075680
2023-04-28,Riley Brown,East,Docking Station,7,1821026706,12747186942
2022-11-08,Jordan Johnson,North,Laptop,5,1885821861,9429109305
2023-03-08,Chris Garcia,South,Laptop,1,370116020,370116020
2023-06-28,Quinn Lee,East,Mouse,17,800137849,13602343433
2022-09-12,Morgan Miller,Central,Webcam,4,1285910103,5143640412
2023-07-29,Morgan Davis,East,Keyboard,2,1275149730,2550299460
2023-02-05,Casey Moore,Central,Desk Chair,17,2107733703,35831472951
2022-10-12,Alex Johnson,North,Docking Station,16,67217601,1075481616
2022-11-02,Jamie Lee,East,Desk Chair,14,469743108,6576403512
2022-09-02,Morgan Lee,North,Mouse,6,1380112387,8280674322
2022-12-13,Jamie Moore,South,Desk Chair,4,1553189321,6212757284
2023-08-01,Jamie Garcia,South,Headset,6,1605272513,9631635078
2022-11-12,Skyler Johnson,South,Printer,5,574385689,2871928445
2023-02-08,Taylor Johnson,South,Printer,2,577528729,1155057458
2022-09-27,Jordan Miller,South,Webcam,9,207176989,1864592901
2022-09-10,Quinn Johnson,South,Docking Station,6,1913509550,11481057300
2022-10-06,Jordan Miller,North,Mouse,17,816133163,13874263771
2023-02-04,Jordan Wilson,North,Keyboard,11,1135957255,12495529805
2023-06-14,Casey Moore,South,Monitor,12,64424935,773099220
2023-06-03,Alex Miller,West,Printer,18,422123472,7598222496
2023-05-29,Jamie Davis,North,Monitor,13,1182310881,15370041453
2023-02-15,Jordan Brown,Central,Keyboard,16,637274076,10196385216
2023-07-16,Riley Johnson,North,Webcam,19,1659556977,31531582563
2023-03-09,Chris Lee,South,Scanner,15,1797287136,26959307040
2023-02-08,Quinn Moore,Central,Scanner,3,1381745882,4145237646
2023-02-19,Riley Moore,East,Webcam,10,361099689,3610996890
2023-05-29,Alex Brown,East,Scanner,15,419762264,6296433960
