Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-06-08,Skyler Miller,South,Scanner,6,1011493320,6068959920
2021-04-04,Casey Smith,South,Printer,17,1769568029,30082656493
2020-11-15,Chris Davis,West,Printer,6,1971732396,11830394376
2020-08-29,Morgan Davis,West,Mouse,6,132426605,794559630
2021-06-21,Quinn Davis,East,Desk Chair,10,2037810511,20378105110
2021-06-08,Jamie Wilson,South,Docking Station,18,248607882,4474941876
2021-04-25,Morgan Lee,North,Monitor,9,44798406,403185654
2020-10-05,Alex Johnson,Central,Laptop,7,1290384629,9032692403
2020-10-15,Skyler Garcia,West,Laptop,13,1733218084,22531835092
2020-12-14,Skyler Lee,Central,Printer,13,1482901032,19277713416
2020-11-21,Quinn Davis,North,Laptop,8,998474262,7987794096
2021-07-03,Casey Taylor,East,Laptop,14,836944266,11717219724
2020-09-03,Morgan Garcia,West,Laptop,16,1549711319,24795381104
2020-08-13,Skyler Garcia,North,Laptop,15,815504350,12232565250
2021-07-08,Jamie Davis,Central,Docking Station,3,1260665794,3781997382
2021-06-23,Jordan Taylor,South,Mouse,15,468163371,7022450565
2020-10-25,Morgan Garcia,West,Keyboard,17,859711887,14615102079
2021-05-29,Casey Moore,East,Docking Station,13,347736909,4520579817
2021-07-11,Riley Garcia,North,Keyboard,11,2131297326,23444270586
2020-08-20,Alex Davis,South,Desk Chair,7,123912226,867385582
2021-03-27,Taylor Johnson,South,Printer,13,167184882,2173403466
2020-11-19,Jordan Taylor,East,Headset,9,1737364286,15636278574
2020-12-10,Quinn Wilson,West,Docking Station,7,971844351,6802910457
2021-03-10,Casey Wilson,North,Mouse,11,279437469,3073812159
2021-02-25,Taylor Moore,Central,Monitor,19,501813855,9534463245
2020-12-31,Jordan Smith,East,Mouse,2,1923523249,3847046498
2020-09-23,Chris Wilson,East,Monitor,12,121338206,1456058472
2020-11-29,Jordan Miller,East,Webcam,16,1208561649,19336986384
2021-01-15,Casey Smith,West,Desk Chair,7,755234529,5286641703
2021-05-14,Quinn Garcia,South,Keyboard,10,1769215383,17692153830
2021-04-21,Morgan Smith,East,Mouse,19,1266874165,24070609135
2020-11-08,Morgan Davis,North,Scanner,1,2142461914,2142461914
2020-11-09,Alex Wilson,Central,Scanner,18,1292376245,23262772410
2021-06-05,Quinn Taylor,West,Scanner,2,516218244,1032436488
2020-09-09,Chris Moore,South,Docking Station,8,764165394,6113323152
2021-03-19,Riley Brown,East,Monitor,12,49362756,592353072
2021-07-25,Jordan Wilson,East,Mouse,12,22326325,267915900
2021-05-04,Alex Smith,West,Docking Station,1,1678400448,1678400448
2020-10-21,Alex Brown,West,Keyboard,7,674220621,4719544347
2021-05-01,Jamie Miller,East,Laptop,19,1540390720,29267423680
2021-04-01,Casey Taylor,North,Printer,16,1427370041,22837920656
2021-05-19,Skyler Wilson,North,Webcam,7,226610385,1586272695
2021-02-15,Chris Johnson,East,Laptop,3,596708501,1790125503
2020-12-04,Jamie Johnson,West,Docking Station,14,1912916793,26780835102
2020-09-17,Taylor Moore,East,Desk Chair,17,649477009,11041109153
2021-05-17,Alex Garcia,North,Docking Station,2,1526771642,3053543284
2021-01-30,Jamie Johnson,East,Mouse,5,885850455,4429252275
2021-07-01,Chris Moore,West,Monitor,16,1299578988,20793263808
2020-12-20,Jordan Moore,South,Headset,17,213313245,3626325165
2021-07-12,Riley Lee,West,Mouse,17,588864046,10010688782
2020-10-13,Skyler Miller,South,Docking Station,6,838086117,5028516702
2020-12-22,Riley Miller,Central,Desk Chair,9,1038995168,9350956512
2020-12-08,Alex Brown,East,Headset,19,1966038046,37354722874
2021-07-10,Quinn Lee,West,Headset,2,1391933712,2783867424
2021-08-11,Chris Taylor,Central,Webcam,9,1058238167,9524143503
2021-03-05,Skyler Garcia,West,Keyboard,6,1289286355,7735718130
2021-06-29,Casey Moore,Central,Monitor,18,744015703,13392282654
2021-07-14,Skyler Johnson,South,Laptop,11,1201751885,13219270735
2020-11-24,Chris Moore,South,Docking Station,18,679109728,12223975104
2021-07-06,Casey Smith,East,Headset,9,1263341340,11370072060
2021-01-23,Riley Smith,North,Scanner,9,2097501460,18877513140
2021-06-24,Riley Brown,North,Laptop,4,1513859836,6055439344
2021-04-05,Riley Johnson,Central,Webcam,10,1241739117,12417391170
2021-06-25,Jamie Davis,Central,Laptop,10,121293744,1212937440
2021-03-27,Taylor Johnson,East,Docking Station,10,519597584,5195975840
2021-03-17,Jamie Brown,North,Desk Chair,18,1445407351,26017332318
2021-06-01,Jamie Moore,North,Laptop,1,587562424,587562424
2021-02-02,Jordan Miller,Central,Keyboard,14,2076459386,29070431404
2020-10-12,Taylor Moore,East,Mouse,4,1066766944,4267067776
2020-10-06,Morgan Smith,Central,Laptop,10,1262057191,12620571910
2021-01-12,Casey Taylor,North,Mouse,19,138977399,2640570581
2021-04-06,Jamie Davis,East,Mouse,5,769856641,3849283205
2020-10-10,Taylor Davis,North,Keyboard,14,804156899,11258196586
2021-02-24,Taylor Miller,South,Mouse,11,802737262,8830109882
2021-02-07,Quinn Davis,Central,Desk Chair,2,793169192,1586338384
2021-03-18,Quinn Smith,West,Monitor,7,825497690,5778483830
2021-02-18,Skyler Taylor,North,Scanner,10,2099999942,20999999420
2020-09-23,Casey Garcia,South,Scanner,4,465971776,1863887104
2021-01-10,Jamie Garcia,South,Docking Station,17,1551100596,26368710132
2021-01-03,Jordan Smith,North,Keyboard,18,878724046,15817032828
2021-01-14,Morgan Smith,South,Monitor,16,280412231,4486595696
2020-09-14,Jamie Smith,North,Laptop,5,872204559,4361022795
2021-02-06,Taylor Moore,North,Desk Chair,14,585259396,8193631544
2021-06-21,Morgan Davis,East,Mouse,8,1017348483,8138787864
2021-02-13,Morgan Lee,South,Monitor,14,1841834222,25785679108
2021-08-06,Taylor Taylor,North,Webcam,19,1483186964,28180552316
2020-10-26,Casey Wilson,North,Laptop,3,904667491,2714002473
2021-01-21,Chris Johnson,West,Webcam,8,1057774075,8462192600
2020-11-05,Chris Lee,West,Docking Station,17,336888692,5727107764
2021-07-08,Morgan Garcia,South,Monitor,8,1377259406,11018075248
2021-02-04,Quinn Smith,North,Keyboard,6,1058451495,6350708970
2020-09-09,Jordan Garcia,North,Desk Chair,19,864290485,16421519215
2020-09-07,Chris Davis,East,Monitor,16,338200789,5411212624
2020-11-05,Jamie Miller,North,Monitor,4,1565086778,6260347112
2020-08-22,Taylor Johnson,East,Mouse,4,1930521988,7722087952
2021-03-26,Jamie Moore,South,Desk Chair,4,638918325,2555673300
2020-09-20,Chris Lee,North,Monitor,3,1159807523,3479422569
2020-08-24,Riley Taylor,North,Webcam,6,1688161259,10128967554
2020-11-01,Alex Johnson,Central,Monitor,13,1203477853,15645212089
2020-09-15,Alex Taylor,North,Headset,4,1900779250,7603117000
2020-08-22,Chris Garcia,South,Desk Chair,19,924535129,17566167451
2020-12-12,Chris Garcia,North,Desk Chair,17,301346200,5122885400
2021-06-29,Casey Wilson,West,Scanner,2,1028155505,2056311010
2021-08-03,Chris Miller,North,Laptop,5,64088746,320443730
2021-03-18,Jamie Brown,East,Webcam,6,656260706,3937564236
2021-04-06,Casey Johnson,East,Desk Chair,3,50262399,150787197
2021-06-16,Alex Moore,North,Desk Chair,13,667449929,8676849077
2020-08-18,Riley Smith,Central,Headset,7,40427958,282995706
2021-01-05,Alex Taylor,North,Keyboard,1,240369004,240369004
2021-03-11,Riley Miller,South,Mouse,12,300645025,3607740300
2020-11-28,Casey Brown,West,Laptop,3,1330701197,3992103591
2020-12-11,Casey Miller,West,Scanner,11,1376081079,15136891869
2021-03-04,Quinn Miller,East,Mouse,9,187855006,1690695054
2021-02-25,Taylor Taylor,South,Mouse,16,556313963,8901023408
2020-09-20,Skyler Taylor,North,Docking Station,8,1635526103,13084208824
2021-01-25,Alex Miller,West,Monitor,9,611428358,5502855222
2021-07-17,Morgan Taylor,Central,Scanner,2,1167836291,2335672582
2020-10-12,Riley Davis,West,Printer,11,1717212539,18889337929
2020-08-29,Skyler Miller,Central,Headset,18,642729922,11569138596
2021-07-02,Jordan Lee,North,Mouse,5,836534456,4182672280
2021-05-17,Jamie Taylor,South,Docking Station,7,2032857108,14229999756
2021-04-28,Alex Miller,East,Monitor,10,194059295,1940592950
