Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-10-20,Jordan Brown,Central,Desk Chair,1,1755739594,1755739594
2021-01-13,Quinn Garcia,West,Webcam,9,597610029,5378490261
2021-04-08,Chris Taylor,South,Laptop,3,435484559,1306453677
2021-02-14,Taylor Miller,Central,Webcam,7,85323793,597266551
2020-12-01,Riley Davis,North,Docking Station,1,204524966,204524966
2021-03-04,Alex Davis,East,Webcam,9,2045172273,18406550457
2020-06-23,Skyler Garcia,North,Webcam,18,2035973806,36647528508
2021-03-18,Taylor Taylor,North,Webcam,17,1552868814,26398769838
2020-06-12,Chris Davis,Central,Monitor,15,1850448994,27756734910
2020-11-13,Skyler Davis,East,Docking Station,16,607177029,9714832464
2020-12-02,Alex Garcia,Central,Docking Station,13,1582052901,20566687713
2020-08-16,Jordan Wilson,East,Desk Chair,16,254107868,4065725888
2021-03-13,Riley Davis,West,Keyboard,2,615014598,1230029196
2021-02-10,Taylor Miller,West,Scanner,18,1980211546,35643807828
2020-09-14,Chris Moore,North,Laptop,12,298138415,3577660980
2021-03-21,Chris Miller,West,Scanner,18,405712304,7302821472
2020-11-12,Chris Wilson,East,Printer,14,124741778,1746384892
2020-11-19,Casey Davis,North,Monitor,15,1623385317,24350779755
2021-03-31,Casey Moore,East,Desk Chair,2,193964076,387928152
2020-10-23,Skyler Moore,Central,Docking Station,7,1584104966,11088734762
2020-12-13,Morgan Davis,North,Monitor,9,288679931,2598119379
2020-10-20,Alex Moore,Central,Webcam,6,1671067013,10026402078
2020-09-28,Skyler Lee,South,Monitor,5,1977971460,9889857300
2020-09-03,Alex Davis,South,Webcam,3,816792711,2450378133
2021-01-03,Taylor Miller,North,Scanner,6,1193244341,7159466046
2020-08-02,Alex Taylor,North,Headset,18,818901728,14740231104
2020-10-02,Morgan Smith,West,Laptop,1,1186906136,1186906136
2020-09-21,Jamie Moore,East,Webcam,6,1122314763,6733888578
2021-03-11,Skyler Johnson,South,Webcam,7,689100930,4823706510
2020-08-13,Quinn Wilson,South,Monitor,11,920635287,10126988157
2021-01-19,Riley Moore,East,Desk Chair,4,1904976123,7619904492
2020-06-28,Taylor Lee,East,Scanner,19,682838151,12973924869
2020-09-10,Morgan Johnson,South,Printer,16,417412371,6678597936
2020-08-23,Casey Moore,East,Laptop,17,677298330,11514071610
2021-02-21,Quinn Moore,South,Desk Chair,6,312442813,1874656878
2020-07-10,Riley Wilson,South,Desk Chair,15,32557841,488367615
2021-05-15,Morgan Miller,Central,Docking Station,6,2080801675,12484810050
2021-04-28,Skyler Johnson,South,Scanner,15,1744732315,26170984725
2020-08-17,Jordan Smith,Central,Webcam,5,605026804,3025134020
2021-05-25,Jamie Brown,East,Mouse,5,244685551,1223427755
2021-06-07,Quinn Smith,West,Mouse,6,541213659,3247281954
2021-04-26,Chris Brown,South,Mouse,19,520527227,9890017313
2020-06-30,Quinn Moore,West,Mouse,19,2084614183,39607669477
2020-10-01,Taylor Miller,Central,Headset,12,33358268,400299216
2020-09-26,Quinn Davis,West,Scanner,12,1372269222,16467230664
2020-09-10,Morgan Johnson,South,Printer,14,426654543,5973163602
2020-09-22,Alex Taylor,East,Desk Chair,19,1972410408,37475797752
2020-08-18,Riley Lee,South,Keyboard,12,718086630,8617039560
2020-08-29,Skyler Smith,Central,Headset,7,1317263333,9220843331
2020-07-07,Morgan Smith,North,Mouse,18,1024364749,18438565482
2020-08-03,Jordan Johnson,North,Docking Station,12,592960694,7115528328
2020-06-28,Chris Smith,South,Keyboard,7,42563992,297947944
2020-09-26,Taylor Lee,East,Headset,11,865196816,9517164976
2021-01-25,Alex Garcia,North,Webcam,15,281516976,4222754640
2020-08-19,Chris Smith,North,Laptop,10,113665069,1136650690
2020-06-22,Casey Davis,West,Scanner,15,1723593528,25853902920
2021-01-16,Riley Lee,South,Headset,4,14780898,59123592
2020-08-27,Alex Moore,Central,Scanner,16,454411847,7270589552
2020-11-29,Casey Smith,West,Printer,1,33359782,33359782
2021-05-24,Casey Brown,North,Scanner,2,1394377794,2788755588
2020-06-27,Jamie Garcia,South,Keyboard,12,572342652,6868111824
2021-04-24,Skyler Miller,West,Headset,10,1491154304,14911543040
2020-08-20,Casey Brown,North,Docking Station,15,1909902037,28648530555
2021-02-13,Morgan Taylor,East,Docking Station,13,559083264,7268082432
2021-03-13,Chris Brown,Central,Desk Chair,5,144248250,721241250
2021-03-02,Alex Davis,East,Monitor,1,1436137301,1436137301
2020-07-29,Jordan Brown,West,Headset,8,1884341262,15074730096
