Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-05-25,Alex Taylor,East,Webcam,13,1411053662,18343697606
2020-09-09,Skyler Moore,West,Laptop,2,89101932,178203864
2020-07-20,Skyler Brown,West,Keyboard,18,297112235,5348020230
2020-06-12,Jordan Davis,South,Mouse,3,363544656,1090633968
2020-07-09,Jamie Johnson,Central,Headset,15,2102914983,31543724745
2020-12-05,Taylor Davis,South,Webcam,15,175503717,2632555755
2020-05-02,Casey Miller,West,Webcam,10,608460589,6084605890
2020-06-10,Taylor Miller,East,Docking Station,11,898010355,9878113905
2020-05-17,Jamie Smith,East,Desk Chair,4,1654186284,6616745136
2020-07-31,Alex Taylor,South,Monitor,16,1430656934,22890510944
2020-08-08,Jordan Wilson,North,Docking Station,14,157706915,2207896810
2020-06-20,Skyler Miller,East,Headset,17,1364248821,23192229957
2020-05-22,Taylor Lee,South,Keyboard,10,272276484,2722764840
2021-01-09,Alex Garcia,West,Printer,19,43854106,833228014
2020-02-11,Casey Davis,North,Desk Chair,8,1268483107,10147864856
2020-07-27,Alex Lee,South,Scanner,8,2072693876,16581551008
2021-01-23,Jordan Taylor,South,Desk Chair,1,122009461,122009461
2020-02-19,Taylor Garcia,South,Docking Station,10,1231200238,12312002380
2020-04-18,Skyler Johnson,South,Mouse,8,178141295,1425130360
2020-09-20,Riley Lee,North,Laptop,12,235074982,2820899784
2020-12-20,Skyler Johnson,South,Monitor,7,1493678189,10455747323
2020-04-08,Riley Davis,South,Desk Chair,10,1940211153,19402111530
2020-03-17,Riley Smith,Central,Webcam,15,614267432,9214011480
2020-08-17,Jordan Davis,Central,Docking Station,6,984918959,5909513754
2020-05-13,Chris Davis,Central,Scanner,18,808429145,14551724610
2020-03-09,Casey Brown,West,Docking Station,13,1120833426,14570834538
2020-05-29,Morgan Lee,North,Desk Chair,1,599845056,599845056
2020-04-18,Alex Smith,East,Webcam,2,750295399,1500590798
2020-04-19,Jamie Wilson,East,Headset,13,1194803563,15532446319
2020-04-02,Jamie Lee,East,Mouse,13,1808764501,23513938513
2020-02-04,Taylor Johnson,East,Mouse,12,284323796,3411885552
2020-10-09,Alex Wilson,North,Desk Chair,2,60630673,121261346
2020-02-26,Taylor Taylor,East,Webcam,13,91742624,1192654112
2020-07-17,Taylor Garcia,Central,Headset,17,267064957,4540104269
2020-06-02,Casey Smith,North,Desk Chair,5,1422357052,7111785260
2020-09-06,Morgan Wilson,East,Printer,14,1328109410,18593531740
2020-02-10,Alex Smith,South,Docking Station,11,1089908631,11988994941
2020-03-19,Alex Wilson,East,Docking Station,2,50941846,101883692
2020-06-17,Casey Brown,North,Webcam,8,412044786,3296358288
2020-05-14,Casey Brown,Central,Docking Station,19,65937889,1252819891
2020-04-09,Jordan Smith,West,Desk Chair,14,113018080,1582253120
2020-02-25,Morgan Miller,West,Mouse,18,441700661,7950611898
2020-08-10,Alex Smith,East,Keyboard,13,1970545950,25617097350
2021-01-08,Chris Moore,West,Desk Chair,7,388102097,2716714679
2020-06-23,Skyler Taylor,South,Headset,16,534958590,8559337440
2020-08-04,Quinn Wilson,West,Mouse,18,915973367,16487520606
2021-01-13,Taylor Miller,Central,Scanner,6,1762124207,10572745242
2020-09-20,Jamie Lee,South,Keyboard,6,885444027,5312664162
2020-09-07,Chris Davis,West,Desk Chair,9,683486560,6151379040
2020-05-21,Jamie Johnson,South,Scanner,2,1032574833,2065149666
2020-11-09,Skyler Lee,South,Webcam,16,1982872698,31725963168
2020-04-06,Casey Miller,East,Scanner,9,678710025,6108390225
2020-11-14,Jordan Taylor,West,Monitor,9,269028056,2421252504
2020-07-02,Jordan Miller,North,Desk Chair,9,651175870,5860582830
2021-01-06,Quinn Johnson,East,Printer,1,878603869,878603869
2020-11-05,Quinn Taylor,East,Scanner,10,1919917978,19199179780
2021-01-19,Skyler Miller,South,Monitor,19,1944668262,36948696978
2021-01-02,Casey Miller,North,Webcam,7,451244498,3158711486
2020-08-05,Skyler Lee,South,Desk Chair,6,690877648,4145265888
2020-04-19,Alex Davis,West,Desk Chair,7,1828562585,12799938095
2020-10-22,Morgan Taylor,West,Headset,7,382516734,2677617138
