Date,Customer,Region,Product,Quantity,UnitPrice,Total
2023-09-19,Jamie Garcia,West,Webcam,17,1239543064,21072232088
2023-08-13,Jordan Miller,East,Scanner,18,2119464333,38150357994
2023-05-26,Jamie Brown,West,Monitor,13,67982207,883768691
2023-06-18,Riley Moore,East,Webcam,6,2060445464,12362672784
2023-01-12,Riley Garcia,Central,Scanner,4,410017027,1640068108
2023-04-11,Casey Moore,East,Desk Chair,2,495301951,990603902
2023-02-02,Quinn Brown,South,Desk Chair,16,680226093,10883617488
2022-12-18,Alex Lee,North,Docking Station,1,1010219657,1010219657
2023-01-06,Jamie Moore,West,Monitor,1,688106318,688106318
2023-01-09,Jamie Smith,North,Laptop,3,905244070,2715732210
2023-03-08,Jordan Davis,Central,Mouse,4,1768009026,7072036104
2022-11-28,Chris Garcia,East,Webcam,19,1240448646,23568524274
2023-08-09,Skyler Johnson,North,Printer,1,570192589,570192589
2023-07-24,Alex Johnson,South,Scanner,17,1471078237,25008330029
2023-11-22,Chris Wilson,Central,Laptop,1,56812973,56812973
2023-01-07,Jamie Brown,West,Keyboard,14,1341680972,18783533608
2023-03-29,Taylor Brown,East,Webcam,15,447369288,6710539320
2023-01-20,Morgan Brown,South,Keyboard,1,548040947,548040947
2023-11-14,Skyler Davis,South,Headset,19,1663120571,31599290849
2023-04-13,Casey Smith,East,Desk Chair,2,760296958,1520593916
2023-04-25,Jordan Miller,East,Keyboard,2,228488803,456977606
2023-04-28,Alex Wilson,South,Headset,18,1402565055,25246170990
2023-03-19,Taylor Taylor,South,Headset,9,2103549451,18931945059
2023-10-07,Quinn Wilson,South,Headset,14,1824764291,25546700074
2023-02-18,Jamie Davis,East,Mouse,7,1086358489,7604509423
2023-02-11,Jordan Taylor,North,Keyboard,9,1699953418,15299580762
2023-06-11,Quinn Moore,North,Webcam,2,1595133485,3190266970
2023-07-09,Jamie Wilson,West,Webcam,7,905643139,6339501973
2023-09-15,Alex Lee,North,Scanner,1,997840392,997840392
2023-03-10,Alex Miller,West,Mouse,13,722716047,9395308611
2023-10-08,Taylor Wilson,Central,Keyboard,4,120979273,483917092
2022-11-30,Jamie Davis,East,Printer,15,92760538,1391408070
2022-12-01,Alex Johnson,East,Headset,13,264462109,3438007417
2023-04-06,Jamie Taylor,East,Keyboard,11,275810639,3033917029
2023-08-23,Chris Brown,South,Docking Station,7,1693896363,11857274541
2023-08-06,Casey Wilson,Central,Printer,14,1714712408,24005973712
2023-06-18,Riley Lee,East,Printer,7,1006322116,7044254812
2023-06-02,Quinn Wilson,South,Webcam,16,1592753289,25484052624
2022-12-31,Alex Lee,East,Scanner,4,1829840708,7319362832
2023-09-17,Jamie Wilson,North,Laptop,18,922363342,16602540156
2023-11-10,Morgan Brown,North,Desk Chair,13,913635038,11877255494
2022-12-21,Alex Johnson,West,Monitor,15,59075925,886138875
2023-10-23,Jordan Brown,Central,Desk Chair,16,27293394,436694304
2023-03-04,Chris Wilson,West,Monitor,12,224537044,2694444528
2023-05-06,Alex Davis,West,Scanner,18,1772356858,31902423444
2023-11-02,Alex Davis,South,Laptop,18,517256412,9310615416
2023-02-06,Morgan Taylor,West,Mouse,3,1335790264,4007370792
2023-10-15,Chris Lee,North,Mouse,18,1131551171,20367921078
2022-12-24,Skyler Brown,West,Monitor,2,1196741819,2393483638
2022-12-27,Casey Garcia,South,Laptop,7,175458425,1228208975
2023-11-06,Casey Smith,South,Headset,16,60470276,967524416
2023-10-21,Taylor Miller,East,Laptop,4,2136941566,8547766264
2023-09-16,Riley Wilson,West,Docking Station,11,1668611256,18354723816
2023-03-31,Riley Moore,South,Printer,12,564469530,6773634360
2023-11-03,Taylor Moore,South,Webcam,14,845373304,11835226256
2023-07-22,Riley Davis,South,Docking Station,6,88565143,531390858
2022-12-30,Casey Brown,East,Keyboard,13,335632721,4363225373
2023-03-29,Taylor Davis,South,Desk Chair,17,2094389724,35604625308
2023-09-03,Skyler Miller,West,Headset,5,1864454818,9322274090
2022-12-06,Casey Garcia,North,Webcam,13,1046546101,13605099313
2023-01-16,Riley Wilson,East,Docking Station,2,567614547,1135229094
2022-11-30,Riley Davis,North,Docking Station,4,834691954,3338767816
2023-10-11,Alex Smith,West,Printer,13,205580455,2672545915
2023-03-23,Morgan Moore,East,Desk Chair,2,793263068,1586526136
