Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-08-28,Skyler Davis,East,Headset,11,955743112,10513174232
2022-07-07,Jordan Brown,West,Laptop,13,339639697,4415316061
2022-08-25,Jordan Garcia,Central,Webcam,12,1508370955,18100451460
2022-08-14,Skyler Garcia,South,Laptop,8,1802541511,14420332088
2022-04-15,Jamie Miller,North,Mouse,5,1491500868,7457504340
2021-11-22,Riley Taylor,West,Monitor,8,217785793,1742286344
2022-04-09,Quinn Miller,South,Mouse,8,1237000484,9896003872
2021-11-26,Casey Brown,South,Headset,11,836388285,9200271135
2021-12-21,Riley Lee,West,Headset,5,37074410,185372050
2022-02-18,Chris Johnson,South,Docking Station,14,2093017907,29302250698
2022-07-11,Jordan Miller,North,Laptop,10,60227703,602277030
2022-07-09,Quinn Brown,West,Laptop,19,1119176333,21264350327
2021-12-25,Chris Davis,Central,Laptop,15,2043426084,30651391260
2021-12-23,Morgan Lee,Central,Mouse,7,1953465102,13674255714
2021-11-11,Quinn Moore,East,Webcam,10,1894216364,18942163640
2022-06-16,Morgan Miller,West,Headset,12,1749004278,20988051336
2022-01-20,Quinn Taylor,Central,Docking Station,5,329317184,1646585920
2022-05-15,Quinn Moore,West,Mouse,15,96971687,1454575305
2022-09-27,Jordan Taylor,East,Monitor,5,448826236,2244131180
2022-03-27,Morgan Davis,West,Laptop,15,602822782,9042341730
2022-04-30,Skyler Brown,South,Keyboard,12,1796753950,21561047400
2022-10-22,Alex Wilson,West,Webcam,11,1870979123,20580770353
2022-03-04,Alex Miller,North,Headset,16,925705953,14811295248
2022-02-27,Quinn Lee,South,Laptop,12,868195139,10418341668
2022-07-20,Morgan Moore,Central,Mouse,5,666784350,3333921750
2022-01-29,Riley Wilson,West,Mouse,19,987599491,18764390329
2021-11-11,Taylor Brown,Central,Mouse,8,891929434,7135435472
2022-08-14,Casey Smith,East,Laptop,2,703007274,1406014548
2022-04-19,Skyler Lee,West,Headset,3,1552529999,4657589997
2022-02-06,Morgan Garcia,East,Scanner,14,554262298,7759672172
2022-04-15,Riley Smith,East,Monitor,10,150807407,1508074070
2021-11-16,Casey Garcia,Central,Headset,7,1821396294,12749774058
2022-10-04,Chris Johnson,West,Printer,9,1261611750,11354505750
2022-03-16,Skyler Taylor,East,Laptop,5,1896800017,9484000085
2022-04-28,Jordan Lee,South,Keyboard,1,1720812377,1720812377
2022-03-31,Riley Smith,Central,Scanner,19,1208818287,22967547453
2022-03-05,Chris Brown,Central,Desk Chair,8,479940331,3839522648
2022-07-29,Jordan Taylor,North,Monitor,6,1611456499,9668738994
2022-09-22,Morgan Miller,Central,Keyboard,5,2035222950,10176114750
2022-01-23,Jordan Moore,Central,Mouse,15,963443046,14451645690
2021-12-14,Riley Moore,North,Mouse,16,1379875803,22078012848
2021-11-20,Taylor Garcia,East,Mouse,18,137499502,2474991036
2022-08-26,Jordan Taylor,North,Monitor,1,2033515961,2033515961
2022-08-27,Chris Smith,North,Laptop,15,423012874,6345193110
2021-11-12,Chris Davis,East,Desk Chair,12,2085125542,25021506504
2022-04-13,Jamie Davis,West,Headset,8,1236895060,9895160480
2022-06-30,Alex Smith,West,Mouse,4,1439462187,5757848748
2022-02-06,Morgan Taylor,East,Headset,14,1131359840,15839037760
2022-02-16,Jamie Taylor,East,Laptop,3,1670455446,5011366338
2022-01-20,Alex Johnson,North,Laptop,18,361850970,6513317460
2022-07-10,Jordan Davis,Central,Desk Chair,4,903355856,3613423424
2022-09-01,Taylor Davis,West,Docking Station,4,1434438331,5737753324
2022-02-08,Skyler Brown,West,Monitor,16,117420776,1878732416
2022-07-18,Taylor Moore,North,Scanner,6,1703559843,10221359058
2022-06-30,Casey Garcia,Central,Docking Station,16,1544366612,24709865792
2022-08-05,Riley Davis,Central,Webcam,3,960647025,2881941075
2022-09-25,Alex Garcia,Central,Monitor,7,1202545249,8417816743
2022-10-11,Chris Davis,North,Desk Chair,14,1086210523,15206947322
2022-08-25,Alex Brown,South,Desk Chair,7,1147055285,8029386995
2022-07-22,Alex Wilson,Central,Keyboard,16,641371382,10261942112
2022-06-24,Casey Johnson,North,Laptop,16,2049569059,32793104944
2022-05-21,Skyler Moore,East,Docking Station,3,757988107,2273964321
2022-03-30,Morgan Smith,Central,Keyboard,17,460652100,7831085700
2022-07-20,Quinn Johnson,South,Desk Chair,13,2146764383,27907936979
2022-06-28,Alex Lee,South,Monitor,7,1724788774,12073521418
2022-01-10,Jamie Smith,East,Webcam,3,826559804,2479679412
2022-08-30,Casey Smith,North,Monitor,9,1291799214,11626192926
2022-06-05,Jamie Davis,East,Docking Station,15,79074442,1186116630
2021-11-18,Skyler Brown,East,Webcam,9,54952229,494570061
2022-10-24,Quinn Smith,East,Keyboard,18,852055890,15337006020
2022-08-22,Taylor Garcia,West,Webcam,1,2092830776,2092830776
2022-07-26,Chris Brown,East,Scanner,14,795532917,11137460838
2022-01-10,Quinn Brown,West,Desk Chair,2,634897661,1269795322
2021-11-06,Taylor Moore,West,Mouse,13,1493623311,19417103043
2022-02-11,Casey Lee,North,Desk Chair,15,1737037523,26055562845
2022-07-21,Chris Davis,East,Docking Station,8,71671405,573371240
2022-06-14,Alex Brown,West,Headset,19,1850145295,35152760605
2021-12-21,Jordan Johnson,West,Scanner,7,65680000,459760000
2022-05-09,Alex Taylor,Central,Mouse,19,1018684064,19354997216
2022-07-14,Riley Taylor,North,Webcam,15,1402624621,21039369315
2022-08-01,Alex Johnson,Central,Keyboard,9,383281161,3449530449
2021-12-29,Taylor Garcia,Central,Laptop,5,2012989364,10064946820
2022-07-06,Morgan Brown,North,Keyboard,2,612937828,1225875656
2021-11-26,Alex Brown,South,Laptop,15,470326047,7054890705
2022-05-21,Casey Moore,West,Headset,13,855563322,11122323186
2022-04-10,Taylor Wilson,North,Keyboard,2,1751563768,3503127536
2021-12-24,Morgan Wilson,West,Monitor,5,1400770318,7003851590
2022-06-15,Casey Miller,West,Docking Station,14,1828248120,25595473680
2022-07-05,Casey Brown,South,Laptop,10,74343103,743431030
2022-04-25,Jordan Brown,Central,Scanner,3,1605006809,4815020427
2022-03-24,Casey Taylor,North,Laptop,10,302528107,3025281070
2022-03-05,Chris Lee,Central,Keyboard,1,852565536,852565536
2022-01-27,Riley Wilson,North,Mouse,9,360051698,3240465282
2022-10-18,Jordan Lee,East,Webcam,16,497258758,7956140128
2022-05-30,Jamie Brown,West,Webcam,13,1194968323,15534588199
2022-07-12,Alex Davis,East,Scanner,15,1522501592,22837523880
2022-06-09,Alex Taylor,North,Docking Station,18,1079084459,19423520262
2022-09-02,Riley Lee,West,Webcam,7,35985736,251900152
2022-08-13,Chris Davis,North,Keyboard,19,2106167595,40017184305
2022-07-24,Chris Moore,Central,Printer,10,1951375050,19513750500
2022-03-12,Alex Moore,North,Headset,17,1736091896,29513562232
2022-01-21,Alex Davis,East,Scanner,5,276097186,1380485930
2022-07-08,Riley Garcia,East,Webcam,18,2088870558,37599670044
2022-02-02,Riley Brown,West,Laptop,13,355878068,4626414884
2022-02-06,Casey Brown,South,Docking Station,4,336039233,1344156932
2022-06-28,Jamie Miller,East,Desk Chair,4,1706565636,6826262544
2022-03-24,Casey Lee,West,Docking Station,17,1322076039,22475292663
2022-02-02,Skyler Moore,Central,Laptop,5,460068708,2300343540
2022-10-26,Riley Brown,West,Keyboard,7,403839950,2826879650
2022-02-27,Skyler Smith,Central,Printer,11,2013394862,22147343482
2021-12-17,Riley Wilson,South,Laptop,11,156786318,1724649498
2022-02-24,Taylor Wilson,West,Keyboard,13,1389601430,18064818590
2022-04-01,Taylor Davis,Central,Headset,5,2023800398,10119001990
2022-08-12,Casey Smith,North,Desk Chair,12,128046025,1536552300
2022-08-06,Jamie Moore,South,Docking Station,18,1550839209,27915105762
2022-08-12,Casey Lee,Central,Mouse,13,2126519148,27644748924
2022-03-10,Taylor Taylor,East,Printer,17,31671844,538421348
2022-02-01,Quinn Wilson,West,Headset,18,1542881412,27771865416
2022-04-14,Casey Moore,Central,Printer,5,2025725210,10128626050
2022-05-21,Alex Lee,South,Monitor,15,1844593430,27668901450
2022-10-23,Jordan Johnson,Central,Desk Chair,18,609404167,10969275006
2022-06-01,Riley Taylor,North,Scanner,8,1790419060,14323352480
2022-07-21,Jordan Miller,Central,Desk Chair,6,1299914720,7799488320
2022-03-13,Jamie Davis,North,Printer,18,361832449,6512984082
2022-07-01,Skyler Moore,North,Webcam,3,776261932,2328785796
2022-03-27,Riley Johnson,North,Printer,5,726567638,3632838190
2022-08-24,Riley Wilson,South,Monitor,2,998149564,1996299128
2021-12-31,Jamie Smith,East,Keyboard,15,680441371,10206620565
2022-07-12,Quinn Brown,Central,Printer,4,1127942700,4511770800
2022-01-01,Riley Lee,East,Printer,5,696456297,3482281485
2022-06-25,Jamie Smith,South,Mouse,8,1466868123,11734944984
2022-10-19,Taylor Taylor,Central,Desk Chair,7,724723719,5073066033
2022-10-28,Jamie Wilson,East,Laptop,5,1623116853,8115584265
2022-04-11,Casey Brown,East,Keyboard,13,1812152959,23557988467
2022-10-22,Riley Brown,West,Docking Station,11,755144516,8306589676
2022-01-11,Alex Lee,North,Desk Chair,7,898767817,6291374719
2021-11-08,Taylor Davis,South,Printer,9,857905038,7721145342
2022-06-23,Jordan Johnson,North,Keyboard,8,594901782,4759214256
2022-02-20,Jordan Garcia,North,Keyboard,19,118047625,2242904875
2022-08-17,Casey Garcia,West,Printer,13,866272140,11261537820
2022-06-08,Skyler Garcia,West,Docking Station,17,856860426,14566627242
2022-03-18,Alex Taylor,West,Scanner,9,1645523191,14809708719
2022-06-16,Chris Moore,South,Monitor,14,840188389,11762637446
2022-05-04,Skyler Moore,East,Desk Chair,12,1302244044,15626928528
2022-05-14,Jordan Brown,Central,Scanner,8,1902919493,15223355944
2022-06-22,Taylor Garcia,East,Laptop,11,1820056465,20020621115
2022-10-16,Quinn Miller,West,Keyboard,1,1127881042,1127881042
2022-05-01,Jamie Davis,Central,Webcam,16,1656631335,26506101360
2022-02-09,Taylor Moore,Central,Webcam,4,948244850,3792979400
2022-10-05,Chris Smith,South,Headset,1,1591450537,1591450537
2022-01-13,Chris Johnson,North,Desk Chair,11,1260129299,13861422289
2022-05-25,Taylor Lee,East,Docking Station,3,594266473,1782799419
2022-02-02,Casey Brown,North,Keyboard,15,350419888,5256298320
2022-01-08,Alex Wilson,South,Docking Station,7,1239111050,8673777350
2022-05-08,Quinn Wilson,North,Desk Chair,11,1431694877,15748643647
2021-12-21,Riley Smith,East,Monitor,9,29705513,267349617
2022-08-20,Jamie Moore,East,Docking Station,12,195978826,2351745912
2021-12-23,Quinn Moore,North,Monitor,10,1544801207,15448012070
2022-04-05,Jordan Garcia,Central,Docking Station,8,895180709,7161445672
2022-02-05,Morgan Smith,North,Laptop,14,1085629942,15198819188
2022-07-21,Jamie Moore,East,Monitor,16,674601126,10793618016
2022-04-25,Chris Brown,East,Desk Chair,4,837149649,3348598596
2022-02-10,Quinn Wilson,Central,Printer,12,1288596186,15463154232
2022-05-31,Casey Miller,North,Mouse,15,1790512398,26857685970
2022-06-30,Skyler Taylor,East,Desk Chair,3,502631484,1507894452
2022-05-01,Taylor Wilson,South,Printer,4,1950780265,7803121060
2022-07-10,Taylor Davis,North,Docking Station,11,617707828,6794786108
2021-12-07,Quinn Davis,East,Scanner,19,2028432134,38540210546
2022-07-29,Riley Lee,North,Laptop,9,1062000466,9558004194
2022-10-09,Quinn Taylor,East,Headset,18,1975039010,35550702180
2022-10-13,Alex Garcia,East,Laptop,9,1739647715,15656829435
2021-12-28,Alex Miller,West,Printer,13,518413561,6739376293
2022-10-04,Quinn Brown,South,Headset,6,203693168,1222159008
2022-10-16,Chris Moore,Central,Monitor,15,311338475,4670077125
2022-03-29,Morgan Johnson,Central,Scanner,5,1222600835,6113004175
2022-10-11,Taylor Smith,East,Monitor,5,1504834487,7524172435
2022-01-11,Morgan Taylor,West,Desk Chair,4,1454793454,5819173816
2022-06-09,Alex Lee,North,Laptop,2,150255261,300510522
2022-01-26,Skyler Wilson,West,Keyboard,1,1054534275,1054534275
2022-06-25,Morgan Lee,East,Monitor,5,1547458493,7737292465
2022-09-30,Jordan Moore,Central,Laptop,1,464020845,464020845
2022-10-04,Jordan Wilson,East,Headset,7,98542715,689799005
2022-04-27,Jamie Garcia,Central,Headset,13,287616408,3739013304
2022-06-11,Jordan Lee,East,Scanner,8,141344963,1130759704
2022-07-24,Skyler Lee,South,Desk Chair,16,221613259,3545812144
2022-02-26,Skyler Miller,East,Mouse,9,2121281133,19091530197
2022-02-07,Casey Davis,Central,Mouse,1,1915756613,1915756613
2022-09-19,Morgan Wilson,South,Keyboard,9,494750936,4452758424
2022-01-27,Morgan Moore,South,Laptop,14,1196932459,16757054426
2022-08-18,Quinn Moore,North,Monitor,18,1809567154,32572208772
2022-01-11,Quinn Davis,South,Docking Station,7,1587701077,11113907539
2021-12-10,Quinn Lee,South,Scanner,15,2114972329,31724584935
2022-04-25,Morgan Brown,South,Docking Station,19,2043202233,38820842427
2021-11-29,Jordan Taylor,North,Mouse,2,1999937345,3999874690
2022-07-18,Jamie Johnson,West,Webcam,1,769708966,769708966
2022-05-10,Jamie Moore,East,Mouse,15,1128259447,16923891705
2022-02-22,Morgan Johnson,South,Docking Station,14,1406670947,19693393258
2022-09-10,Casey Wilson,West,Printer,2,924185074,1848370148
2021-11-21,Riley Moore,North,Monitor,6,653289236,3919735416
2022-07-14,Taylor Miller,East,Webcam,15,1531555098,22973326470
2022-10-30,Morgan Brown,South,Mouse,19,977258771,18567916649
2022-06-29,Skyler Brown,South,Mouse,13,401140327,5214824251
2021-11-12,Morgan Moore,North,Monitor,16,1475993417,23615894672
2022-04-12,Morgan Wilson,East,Printer,14,664185154,9298592156
2022-09-12,Taylor Brown,Central,Webcam,6,1111040141,6666240846
2022-05-25,Jamie Miller,South,Headset,13,1393098868,18110285284
2022-07-25,Jamie Smith,West,Keyboard,12,435986597,5231839164
2022-05-08,Taylor Lee,South,Monitor,12,1632679533,19592154396
