Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-01-16,Quinn Taylor,North,Headset,4,1126689778,4506759112
2021-04-15,Alex Garcia,West,Mouse,12,2122926732,25475120784
2021-07-05,Alex Miller,Central,Headset,14,486762515,6814675210
2021-06-01,Taylor Taylor,East,Keyboard,14,604703731,8465852234
2021-05-12,Riley Taylor,South,Docking Station,18,1092268881,19660839858
2021-02-21,Chris Garcia,East,Laptop,9,1581900975,14237108775
2021-09-01,Chris Miller,East,Webcam,4,403133172,1612532688
2021-08-18,Skyler Moore,South,Docking Station,15,212278771,3184181565
2021-07-30,Jordan Moore,Central,Webcam,18,139763673,2515746114
2021-02-10,Quinn Lee,East,Monitor,17,1990606451,33840309667
2020-12-10,Alex Brown,Central,Headset,12,536087601,6433051212
2021-09-17,Taylor Garcia,East,Keyboard,8,966540749,7732325992
2021-01-22,Riley Brown,North,Monitor,3,460430697,1381292091
2021-05-23,Riley Wilson,East,Docking Station,5,1841833611,9209168055
2021-01-18,Riley Miller,South,Mouse,2,1411158767,2822317534
2021-04-24,Morgan Garcia,North,Monitor,18,1047335054,18852030972
2021-10-15,Jordan Garcia,West,Desk Chair,5,513106163,2565530815
2021-09-25,Jamie Brown,North,Scanner,14,1609541869,22533586166
2021-01-12,Riley Brown,Central,Monitor,6,1813642831,10881856986
2021-03-04,Alex Lee,East,Docking Station,4,1218959473,4875837892
2021-03-16,Jamie Davis,Central,Printer,15,1924268416,28864026240
2021-06-16,Quinn Johnson,West,Monitor,4,1779930350,7119721400
2021-04-22,Morgan Taylor,North,Docking Station,6,8755457,52532742
2021-02-15,Skyler Taylor,Central,Headset,9,1450676539,13056088851
2021-09-20,Riley Lee,South,Desk Chair,12,937662615,11251951380
2021-06-04,Morgan Moore,East,Keyboard,12,815780455,9789365460
2020-12-02,Jordan Johnson,South,Webcam,17,996620985,16942556745
2021-04-02,Quinn Moore,Central,Laptop,12,592359914,7108318968
2021-10-05,Jamie Brown,North,Docking Station,15,1781187205,26717808075
2021-07-26,Casey Taylor,Central,Scanner,11,431964197,4751606167
2021-07-02,Riley Miller,East,Keyboard,3,703068333,2109204999
2021-10-16,Quinn Lee,East,Docking Station,7,483735049,3386145343
2020-11-28,Morgan Lee,East,Mouse,17,1727365958,29365221286
2021-01-19,Alex Moore,West,Webcam,15,256393380,3845900700
2021-10-28,Quinn Lee,Central,Monitor,7,1092016026,7644112182
2021-09-03,Riley Smith,East,Printer,13,589067071,7657871923
2021-10-02,Jamie Brown,Central,Mouse,16,345931187,5534898992
2021-10-12,Quinn Taylor,South,Laptop,15,1073243991,16098659865
2021-06-04,Taylor Davis,Central,Scanner,9,1572435310,14151917790
2021-09-18,Skyler Davis,East,Monitor,9,1530214363,13771929267
2020-12-15,Taylor Garcia,Central,Webcam,2,1391196450,2782392900
2021-09-08,Chris Davis,North,Keyboard,17,1453872158,24715826686
2021-05-09,Alex Garcia,Central,Laptop,14,1829716403,25616029642
2021-05-16,Riley Davis,South,Printer,10,1837887679,18378876790
2020-11-19,Riley Johnson,East,Desk Chair,10,326922968,3269229680
2021-03-22,Casey Wilson,South,Webcam,1,1442246230,1442246230
2021-10-29,Casey Smith,West,Headset,7,930055911,6510391377
2021-07-19,Jamie Wilson,West,Scanner,6,328155656,1968933936
2021-05-18,Alex Wilson,Central,Laptop,11,1119288583,12312174413
2021-06-15,Jamie Brown,East,Printer,15,1457928021,21868920315
2021-09-23,Morgan Wilson,South,Printer,2,92919882,185839764
2020-12-18,Morgan Smith,South,Docking Station,16,1296139474,20738231584
2021-01-07,Skyler Taylor,West,Desk Chair,18,474950597,8549110746
2021-05-04,Alex Wilson,West,Desk Chair,18,1483528862,26703519516
2021-07-22,Morgan Smith,East,Keyboard,16,1136198175,18179170800
2021-03-01,Taylor Lee,West,Keyboard,13,2112267527,27459477851
2021-04-17,Quinn Taylor,East,Laptop,17,1745904073,29680369241
2021-01-08,Chris Moore,Central,Docking Station,14,864943880,12109214320
2021-01-05,Morgan Lee,South,Webcam,3,1427658041,4282974123
2021-06-18,Taylor Miller,South,Printer,15,1669082353,25036235295
2021-02-06,Quinn Johnson,Central,Keyboard,7,1155586649,8089106543
2020-12-18,Riley Garcia,Central,Monitor,17,1642567852,27923653484
2021-10-31,Jamie Miller,West,Docking Station,3,655783877,1967351631
2021-04-17,Riley Moore,East,Printer,12,111608309,1339299708
2021-06-03,Taylor Brown,North,Webcam,2,1520777001,3041554002
2021-01-21,Skyler Davis,West,Printer,18,913625686,16445262348
2021-01-27,Jordan Davis,West,Printer,9,1658942595,14930483355
2020-11-24,Skyler Lee,Central,Printer,2,1480484787,2960969574
2021-02-22,Jordan Smith,South,Keyboard,11,1317430041,14491730451
2020-12-19,Jamie Wilson,Central,Desk Chair,12,2124891839,25498702068
2021-03-30,Alex Smith,South,Docking Station,1,993964459,993964459
2021-04-25,Riley Davis,East,Headset,3,1682639010,5047917030
2021-08-26,Jordan Brown,East,Desk Chair,16,1402932153,22446914448
2021-09-04,Casey Wilson,South,Desk Chair,8,150818841,1206550728
2021-03-11,Jordan Garcia,North,Docking Station,11,1562733806,17190071866
2021-02-14,Quinn Garcia,West,Headset,15,415484782,6232271730
2021-05-26,Skyler Taylor,Central,Desk Chair,16,1720027789,27520444624
2021-01-04,Casey Moore,South,Mouse,6,427327680,2563966080
2021-10-10,Alex Taylor,South,Monitor,4,1440336360,5761345440
2021-06-08,Jamie Wilson,North,Headset,3,1117132498,3351397494
2021-10-01,Morgan Miller,North,Printer,17,1494200305,25401405185
2021-08-11,Jordan Taylor,East,Desk Chair,6,205760799,1234564794
2020-11-25,Chris Garcia,West,Docking Station,1,1837920559,1837920559
2020-12-06,Skyler Brown,Central,Desk Chair,3,1223295828,3669887484
2021-07-14,Skyler Lee,East,Desk Chair,18,1413954962,25451189316
2021-03-22,Chris Moore,North,Printer,18,1307343638,23532185484
