Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-06-07,Morgan Moore,East,Keyboard,11,1023874983,11262624813
2020-11-17,Chris Taylor,South,Scanner,4,1059309664,4237238656
2020-01-05,Jamie Garcia,East,Printer,14,566833851,7935673914
2020-06-24,Taylor Brown,West,Docking Station,4,2114230825,8456923300
2020-05-10,Riley Johnson,North,Scanner,13,1256053992,16328701896
2020-02-23,Taylor Brown,East,Scanner,4,930221242,3720884968
2020-03-30,Chris Garcia,Central,Printer,4,2049783579,8199134316
2020-07-30,Taylor Johnson,East,Scanner,17,1602397333,27240754661
2020-06-25,Taylor Lee,North,Laptop,9,525916929,4733252361
2020-10-22,Riley Moore,East,Printer,17,742770225,12627093825
2020-09-01,Alex Lee,West,Docking Station,14,1870734113,26190277582
2020-10-07,Morgan Brown,South,Desk Chair,16,1000387953,16006207248
2020-01-24,Alex Smith,West,Keyboard,2,1280980713,2561961426
2020-01-15,Skyler Moore,South,Monitor,16,1432686654,22922986464
2020-10-14,Chris Taylor,East,Mouse,6,532742686,3196456116
2020-05-03,Taylor Johnson,North,Scanner,15,2060358683,30905380245
2020-04-25,Alex Garcia,North,Desk Chair,7,1883458716,13184211012
2020-12-13,Chris Johnson,West,Scanner,16,1392259861,22276157776
2020-07-31,Chris Davis,East,Mouse,2,466524789,933049578
2020-11-09,Chris Garcia,West,Desk Chair,3,763237282,2289711846
2020-12-22,Chris Brown,South,Monitor,9,1663956022,14975604198
2020-01-30,Morgan Davis,East,Monitor,18,448571845,8074293210
2020-04-20,Casey Johnson,North,Headset,13,200127607,2601658891
2020-10-04,Jordan Brown,North,Monitor,13,1495685356,19443909628
2020-11-01,Quinn Taylor,East,Keyboard,18,767326817,13811882706
2020-12-03,Taylor Johnson,South,Printer,4,1966624539,7866498156
2020-02-06,Taylor Wilson,East,Headset,18,1535950387,27647106966
2020-11-19,Quinn Miller,West,Monitor,14,828750760,11602510640
2020-09-05,Jamie Smith,North,Desk Chair,9,184407350,1659666150
2020-12-03,Chris Miller,East,Keyboard,10,519742210,5197422100
