Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-05-21,Quinn Garcia,East,Docking Station,5,574230285,2871151425
2020-12-21,Alex Brown,South,Monitor,2,1569874640,3139749280
2021-05-06,Taylor Johnson,North,Scanner,3,2019978886,6059936658
2021-08-03,Chris Garcia,East,Keyboard,12,1430124597,17161495164
2021-02-17,Alex Davis,Central,Mouse,14,721428023,10099992322
2021-09-25,Skyler Moore,East,Headset,14,1994491701,27922883814
2021-04-07,Riley Davis,South,Keyboard,13,276971417,3600628421
2021-04-04,Taylor Brown,East,Mouse,5,119468280,597341400
2021-06-14,Jamie Taylor,South,Desk Chair,13,1071724843,13932422959
2021-07-12,Chris Brown,North,Webcam,17,668548696,11365327832
2021-01-15,Jordan Moore,South,Keyboard,12,32001631,384019572
2020-12-10,Casey Miller,South,Desk Chair,17,2013796747,34234544699
2021-01-19,Riley Lee,Central,Desk Chair,7,1104772273,7733405911
2021-03-20,Taylor Johnson,North,Monitor,2,633074538,1266149076
2021-02-16,Taylor Taylor,North,Scanner,19,1449369431,27538019189
2021-07-20,Quinn Brown,West,Scanner,6,1207439880,7244639280
2021-05-07,Jamie Brown,South,Docking Station,17,652333632,11089671744
2021-09-10,Quinn Garcia,North,Keyboard,4,338760531,1355042124
2021-05-08,Skyler Lee,Central,Keyboard,3,1800286951,5400860853
2021-08-18,Chris Moore,West,Printer,19,402393762,7645481478
2021-03-10,Taylor Garcia,East,Desk Chair,2,1574334360,3148668720
2021-08-17,Jordan Lee,South,Docking Station,17,1908240984,32440096728
2021-03-26,Quinn Moore,South,Laptop,16,666570302,10665124832
2021-09-28,Jordan Moore,West,Docking Station,13,2007240071,26094120923
2020-11-29,Riley Lee,South,Docking Station,17,159036414,2703619038
2021-02-12,Quinn Wilson,East,Keyboard,8,424996114,3399968912
2020-12-27,Jamie Moore,South,Laptop,15,1793596346,26903945190
2021-09-16,Casey Davis,East,Webcam,17,1970967991,33506455847
2021-06-19,Morgan Wilson,South,Docking Station,7,852478913,5967352391
2021-03-08,Taylor Smith,East,Docking Station,12,2048295268,24579543216
2021-02-15,Morgan Garcia,Central,Mouse,3,502998000,1508994000
2021-08-21,Casey Brown,North,Desk Chair,18,1687544211,30375795798
2021-04-29,Jordan Davis,West,Docking Station,3,461872958,1385618874
2020-12-11,Jamie Brown,Central,Scanner,16,1004585952,16073375232
2021-02-07,Casey Smith,East,Scanner,17,1269698726,21584878342
2021-07-13,Morgan Smith,South,Monitor,10,1171176559,11711765590
2021-07-16,Jamie Garcia,North,Printer,12,159161450,1909937400
2020-11-16,Skyler Davis,South,Laptop,7,251969232,1763784624
2021-02-17,Quinn Smith,East,Docking Station,16,583702370,9339237920
2021-05-17,Riley Miller,East,Laptop,9,738009114,6642082026
2021-05-08,Morgan Wilson,Central,Scanner,12,2011641805,24139701660
2020-11-18,Jordan Moore,East,Mouse,7,1643918578,11507430046
2021-08-22,Jamie Miller,Central,Scanner,12,1681246268,20174955216
2021-05-18,Quinn Miller,Central,Keyboard,3,713978372,2141935116
2021-07-13,Skyler Lee,South,Desk Chair,18,2118237280,38128271040
2021-03-23,Riley Taylor,East,Webcam,7,1086222709,7603558963
2021-04-22,Morgan Davis,West,Laptop,1,1871590107,1871590107
2020-10-29,Casey Taylor,East,Keyboard,10,555698490,5556984900
2021-06-08,Quinn Davis,South,Headset,13,1719634309,22355246017
2021-05-21,Riley Moore,Central,Desk Chair,2,1707765185,3415530370
2021-03-31,Alex Garcia,West,Desk Chair,2,1911654853,3823309706
2021-02-08,Jamie Wilson,South,Keyboard,10,1040353488,10403534880
2021-09-16,Jamie Moore,South,Keyboard,12,169592099,2035105188
2021-09-19,Chris Taylor,North,Webcam,9,1272635306,11453717754
2021-07-15,Casey Wilson,East,Monitor,7,1634273839,11439916873
2021-07-26,Chris Johnson,East,Keyboard,14,1413192756,19784698584
2021-01-16,Jordan Smith,South,Mouse,10,729823230,7298232300
2021-09-14,Jordan Garcia,Central,Docking Station,8,1415524516,11324196128
2020-11-12,Jamie Garcia,East,Docking Station,2,1485226242,2970452484
2021-02-22,Riley Johnson,South,Printer,4,1905877247,7623508988
2021-05-15,Casey Taylor,South,Scanner,16,477278402,7636454432
2020-10-20,Riley Garcia,North,Desk Chair,13,574106410,7463383330
2021-06-09,Alex Miller,North,Laptop,18,896944383,16144998894
2021-09-08,Taylor Miller,South,Laptop,14,1681623639,23542730946
2021-08-14,Riley Wilson,South,Keyboard,14,1715252467,24013534538
2021-07-09,Morgan Miller,East,Mouse,4,637538653,2550154612
2021-03-07,Skyler Brown,North,Scanner,7,1975742630,13830198410
2021-10-05,Taylor Johnson,West,Headset,13,1657926206,21553040678
2021-03-18,Skyler Johnson,North,Webcam,8,2043949626,16351597008
2021-08-20,Chris Lee,East,Webcam,9,145156211,1306405899
2021-09-04,Skyler Davis,Central,Mouse,14,1757342212,24602790968
2020-10-30,Skyler Davis,North,Docking Station,12,366889463,4402673556
2021-09-05,Casey Wilson,East,Laptop,4,347309648,1389238592
2021-07-04,Skyler Davis,East,Mouse,9,1507679883,13569118947
2021-01-02,Jamie Johnson,South,Docking Station,2,764625719,1529251438
2021-02-06,Riley Wilson,Central,Keyboard,3,1865451728,5596355184
2021-01-07,Morgan Lee,West,Mouse,15,583367872,8750518080
2021-04-06,Quinn Taylor,West,Printer,3,1144035068,3432105204
2021-05-07,Jordan Wilson,North,Desk Chair,1,217587995,217587995
2020-11-14,Morgan Garcia,South,Headset,5,1257588197,6287940985
2020-10-15,Taylor Brown,South,Docking Station,2,1202777694,2405555388
2020-12-01,Jordan Brown,North,Mouse,16,83360441,1333767056
2021-10-03,Skyler Garcia,North,Desk Chair,5,941871725,4709358625
2021-01-16,Jamie Taylor,North,Monitor,15,167330826,2509962390
2020-10-24,Alex Lee,North,Docking Station,14,1758261891,24615666474
2021-08-20,Skyler Moore,West,Laptop,2,575483290,1150966580
2021-09-05,Alex Smith,North,Keyboard,1,735689655,735689655
2021-01-02,Taylor Taylor,Central,Keyboard,13,1338433312,17399633056
2021-04-01,Morgan Davis,South,Printer,4,294690506,1178762024
2021-06-17,Skyler Wilson,East,Mouse,15,1782506587,26737598805
2021-09-25,Riley Miller,West,Webcam,18,1503941108,27070939944
2021-07-25,Morgan Brown,South,Keyboard,10,1151341809,11513418090
2021-03-03,Casey Taylor,West,Keyboard,2,691437289,1382874578
2020-12-01,Alex Taylor,East,Keyboard,2,1668417314,3336834628
2021-01-17,Jordan Davis,South,Monitor,10,1910110498,19101104980
2021-06-23,Jamie Miller,Central,Headset,18,732006003,13176108054
2020-12-19,Alex Lee,East,Headset,9,1381905370,12437148330
2021-09-18,Chris Davis,North,Monitor,11,915243467,10067678137
2020-12-30,Alex Taylor,East,Laptop,5,1701438111,8507190555
2021-04-29,Alex Garcia,West,Mouse,19,1451798587,27584173153
2021-07-31,Taylor Lee,Central,Printer,19,447498381,8502469239
2020-12-31,Quinn Miller,North,Scanner,14,406606820,5692495480
2021-05-27,Casey Moore,North,Desk Chair,15,243875672,3658135080
2021-05-22,Chris Johnson,East,Mouse,3,995165521,2985496563
2021-08-15,Chris Davis,South,Desk Chair,4,632688285,2530753140
2021-05-10,Jordan Miller,South,Monitor,13,214148879,2783935427
2021-10-09,Jamie Brown,West,Docking Station,3,94008501,282025503
2020-11-06,Alex Miller,East,Scanner,18,1919911677,34558410186
2020-12-18,Morgan Smith,North,Keyboard,1,433831478,433831478
2021-09-06,Chris Davis,South,Mouse,13,373185712,4851414256
2021-06-12,Jordan Davis,North,Printer,14,1708934672,23925085408
2021-03-13,Taylor Taylor,West,Docking Station,5,1504115116,7520575580
2020-11-08,Taylor Garcia,North,Webcam,4,1037555377,4150221508
2021-04-26,Jordan Smith,North,Keyboard,14,1911428831,26760003634
2021-06-16,Quinn Moore,North,Headset,19,1754913705,33343360395
2021-01-23,Quinn Brown,North,Headset,7,420746090,2945222630
2021-07-30,Jamie Smith,Central,Scanner,13,1692154384,21998006992
2021-02-04,Morgan Wilson,South,Laptop,19,793475078,15076026482
2020-12-29,Morgan Davis,Central,Monitor,8,1888250647,15106005176
2021-02-20,Casey Moore,North,Headset,13,1559508583,20273611579
2021-07-05,Quinn Davis,West,Mouse,5,898279707,4491398535
2021-07-25,Quinn Smith,North,Monitor,5,416801792,2084008960
2021-04-28,Chris Davis,South,Scanner,14,1621418906,22699864684
2020-12-10,Skyler Johnson,North,Printer,16,1455890877,23294254032
2021-04-16,Riley Garcia,South,Webcam,16,1764424311,28230788976
2021-04-21,Riley Taylor,North,Headset,14,435728454,6100198356
2021-10-08,Casey Johnson,South,Desk Chair,3,1211132084,3633396252
2020-11-28,Morgan Johnson,Central,Desk Chair,10,1108929604,11089296040
2020-12-01,Chris Garcia,West,Mouse,16,184787985,2956607760
2021-04-10,Alex Moore,Central,Mouse,4,352546047,1410184188
2021-10-04,Jamie Moore,South,Desk Chair,8,14165668,113325344
2021-09-20,Alex Brown,South,Headset,9,1187090354,10683813186
2021-05-29,Chris Brown,West,Webcam,4,261423992,1045695968
2021-06-27,Casey Moore,West,Keyboard,6,1370678563,8224071378
2021-09-12,Quinn Taylor,South,Headset,19,663542758,12607312402
