Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-12-19,Alex Miller,West,Headset,17,1556966137,26468424329
2022-12-17,Jamie Taylor,North,Scanner,18,1836726533,33061077594
2022-07-25,Casey Wilson,South,Printer,16,745142437,11922278992
2022-04-21,Skyler Wilson,East,Mouse,13,1756624387,22836117031
2022-05-06,Riley Brown,East,Keyboard,13,1502782021,19536166273
2022-04-19,Taylor Taylor,South,Keyboard,4,1977077347,7908309388
2023-01-01,Quinn Moore,West,Keyboard,11,1438208708,15820295788
2022-06-01,Casey Miller,North,Webcam,1,978976907,978976907
2022-09-13,Taylor Taylor,Central,Headset,17,116547766,1981312022
2022-10-23,Morgan Brown,East,Webcam,17,893354693,15187029781
2022-04-02,Chris Moore,Central,Docking Station,5,1984920948,9924604740
2022-05-14,Chris Garcia,Central,Docking Station,16,787432721,12598923536
2022-09-25,Quinn Miller,West,Keyboard,7,2114565563,14801958941
2022-05-22,Riley Brown,North,Keyboard,9,1561663663,14054972967
2022-10-17,Alex Brown,North,Webcam,9,810220733,7291986597
2022-07-27,Chris Johnson,North,Laptop,19,361208661,6862964559
2022-05-05,Riley Wilson,South,Keyboard,4,448766164,1795064656
2022-10-12,Taylor Brown,South,Monitor,12,1405831226,16869974712
2022-04-19,Morgan Johnson,Central,Headset,5,425346377,2126731885
2022-11-23,Jamie Davis,Central,Docking Station,4,1004177131,4016708524
2023-01-02,Chris Garcia,East,Scanner,7,655145001,4586015007
2022-12-06,Chris Wilson,South,Scanner,4,1366050072,5464200288
2022-04-30,Jordan Lee,South,Docking Station,19,241537927,4589220613
2022-12-01,Casey Moore,North,Monitor,10,1391901834,13919018340
2022-08-03,Jamie Moore,West,Scanner,12,603026517,7236318204
2022-08-30,Alex Lee,South,Laptop,2,292131669,584263338
2022-11-14,Jamie Davis,West,Webcam,8,1825940978,14607527824
2022-07-19,Riley Wilson,East,Webcam,15,492632490,7389487350
2022-12-27,Casey Taylor,East,Keyboard,18,499677613,8994197034
2023-01-13,Riley Moore,South,Printer,2,817273284,1634546568
2022-12-14,Jordan Taylor,South,Headset,3,251375176,754125528
2022-05-07,Chris Garcia,South,Laptop,2,454289155,908578310
2022-04-03,Quinn Lee,South,Desk Chair,11,445447785,4899925635
2023-03-14,Jordan Wilson,South,Laptop,19,1637555987,31113563753
2023-01-19,Jordan Davis,Central,Keyboard,4,178821268,715285072
2022-05-15,Taylor Miller,South,Mouse,5,1602383093,8011915465
2022-09-08,Alex Garcia,North,Printer,1,1684537993,1684537993
2022-06-04,Chris Miller,Central,Headset,10,1534613998,15346139980
2022-09-22,Casey Wilson,West,Desk Chair,19,446551606,8484480514
2022-07-06,Chris Lee,North,Printer,10,619329889,6193298890
2022-09-07,Riley Johnson,Central,Docking Station,4,47889035,191556140
2023-01-16,Chris Lee,North,Desk Chair,17,277588452,4719003684
2022-11-12,Chris Johnson,Central,Headset,16,153339317,2453429072
2023-02-26,Casey Wilson,South,Mouse,8,1536138534,12289108272
2022-11-18,Quinn Davis,East,Keyboard,7,1603933098,11227531686
2022-11-02,Taylor Johnson,Central,Laptop,5,247350539,1236752695
2022-11-06,Chris Taylor,West,Laptop,8,1015300647,8122405176
2023-02-08,Quinn Brown,West,Printer,10,209900502,2099005020
2022-03-21,Riley Davis,North,Headset,12,172865982,2074391784
2022-09-11,Quinn Johnson,Central,Printer,12,1705845949,20470151388
2022-05-31,Quinn Wilson,South,Monitor,16,1141099448,18257591168
2022-08-09,Quinn Miller,East,Desk Chair,18,1635787672,29444178096
2023-02-08,Skyler Davis,West,Printer,8,1651848293,13214786344
2022-06-27,Riley Wilson,East,Scanner,12,1069198322,12830379864
2023-02-01,Morgan Moore,East,Mouse,2,1652557346,3305114692
2023-02-28,Riley Miller,West,Laptop,6,855826491,5134958946
2023-02-22,Morgan Johnson,South,Webcam,1,1746207453,1746207453
2022-10-20,Jamie Smith,Central,Scanner,15,194262725,2913940875
2022-05-11,Chris Wilson,South,Printer,13,774986158,10074820054
2022-11-12,Casey Miller,North,Keyboard,4,1876517278,7506069112
2022-12-07,Morgan Wilson,Central,Docking Station,14,1348192815,18874699410
2022-12-03,Taylor Taylor,North,Monitor,13,1152723308,14985403004
2022-10-08,Taylor Garcia,East,Mouse,14,2129157114,29808199596
2022-12-31,Jordan Taylor,North,Keyboard,14,1404847009,19667858126
2022-11-14,Riley Moore,South,Docking Station,2,61307913,122615826
2022-07-27,Skyler Moore,East,Scanner,3,1377664360,4132993080
2022-11-20,Morgan Brown,South,Monitor,4,837253032,3349012128
2022-07-17,Quinn Miller,Central,Headset,14,1884391358,26381479012
2022-08-28,Quinn Brown,Central,Headset,16,1239495897,19831934352
2022-07-01,Alex Miller,West,Mouse,1,1302634032,1302634032
2022-03-30,Skyler Smith,Central,Scanner,6,1764460183,10586761098
2022-04-06,Chris Wilson,West,Monitor,17,1502860364,25548626188
2022-05-04,Jamie Miller,South,Mouse,15,1146025545,17190383175
2022-04-18,Casey Smith,West,Scanner,13,126641380,1646337940
2023-03-04,Taylor Garcia,West,Monitor,17,818875007,13920875119
2022-10-10,Quinn Taylor,South,Headset,15,1031962228,15479433420
2022-06-06,Jamie Brown,East,Printer,5,1723019390,8615096950
2022-06-25,Quinn Johnson,Central,Headset,19,1605633229,30507031351
2022-12-25,Chris Brown,West,Webcam,15,1640730494,24610957410
2022-05-04,Casey Miller,East,Printer,17,1924557033,32717469561
2022-03-22,Chris Miller,West,Printer,4,283323143,1133292572
2022-07-24,Skyler Lee,North,Mouse,16,1374259088,21988145408
2023-03-03,Taylor Moore,North,Desk Chair,14,418119157,5853668198
2022-06-18,Quinn Lee,South,Docking Station,15,931665326,13974979890
2023-01-01,Riley Garcia,West,Docking Station,8,1536097791,12288782328
2023-01-08,Alex Taylor,West,Desk Chair,3,1000873496,3002620488
2022-07-08,Riley Taylor,East,Docking Station,12,477974743,5735696916
2022-08-15,Skyler Lee,Central,Webcam,3,1141360552,3424081656
2022-08-07,Riley Lee,South,Mouse,7,2098824895,14691774265
