Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-01-01,Jordan Moore,West,Desk Chair,6,1207441688,7244650128
2021-02-13,Riley Davis,Central,Printer,17,212355991,3610051847
2021-06-29,Jamie Wilson,North,Docking Station,8,1990726825,15925814600
2020-08-29,Jamie Moore,West,Webcam,10,610299073,6102990730
2021-01-24,Jordan Taylor,South,Printer,9,1644617534,14801557806
2020-11-13,Riley Johnson,North,Scanner,3,1781791950,5345375850
2020-09-08,Quinn Smith,East,Monitor,10,1773125228,17731252280
2021-04-12,Alex Davis,South,Desk Chair,7,1540240676,10781684732
2021-04-03,Skyler Miller,North,Mouse,2,13566776,27133552
2020-08-19,Skyler Davis,North,Desk Chair,10,897897369,8978973690
2020-10-02,Chris Wilson,North,Monitor,1,1443821605,1443821605
2021-04-22,Casey Davis,North,Printer,14,858473246,12018625444
2021-01-25,Quinn Miller,South,Mouse,17,1066236210,18126015570
2020-08-04,Quinn Miller,Central,Laptop,2,1732633869,3465267738
2020-09-30,Jamie Wilson,West,Webcam,8,1774664604,14197316832
2021-03-22,Skyler Garcia,West,Scanner,16,1208218815,19331501040
2021-01-13,Morgan Smith,West,Monitor,8,1324178879,10593431032
2021-06-10,Quinn Johnson,West,Monitor,13,106180675,1380348775
2020-10-23,Skyler Johnson,West,Desk Chair,15,1103081085,16546216275
2020-11-03,Riley Lee,South,Docking Station,13,2093736763,27218577919
2021-07-09,Taylor Johnson,West,Monitor,16,552485616,8839769856
2020-11-03,Alex Wilson,South,Keyboard,19,873170814,16590245466
2020-11-27,Skyler Miller,West,Desk Chair,3,246921281,740763843
2020-10-12,Riley Smith,Central,Mouse,17,1447455859,24606749603
2021-06-05,Morgan Johnson,Central,Printer,10,953788531,9537885310
2021-02-27,Casey Miller,East,Webcam,5,1048343932,5241719660
2020-09-09,Riley Brown,Central,Headset,17,1283761873,21823951841
2020-08-15,Riley Miller,Central,Scanner,15,262774158,3941612370
2021-05-01,Jamie Taylor,East,Scanner,19,1961447214,37267497066
2021-06-03,Jamie Moore,Central,Laptop,1,2121078083,2121078083
2021-03-31,Alex Garcia,Central,Monitor,1,1569000612,1569000612
2021-03-24,Chris Lee,Central,Mouse,6,1294698477,7768190862
2020-12-02,Skyler Taylor,North,Keyboard,12,1291007677,15492092124
2021-06-24,Taylor Wilson,South,Monitor,7,1575245181,11026716267
2021-04-22,Riley Johnson,North,Laptop,12,319356996,3832283952
2021-02-03,Taylor Taylor,Central,Laptop,10,1648591641,16485916410
2020-11-18,Quinn Smith,East,Desk Chair,10,530820112,5308201120
2020-08-22,Chris Wilson,West,Keyboard,6,1379103247,8274619482
2020-12-24,Skyler Wilson,South,Desk Chair,18,1315751843,23683533174
2020-10-12,Quinn Taylor,West,Laptop,9,706189207,6355702863
2020-10-26,Morgan Davis,East,Printer,12,906208513,10874502156
2021-02-02,Quinn Davis,South,Docking Station,6,1984157325,11904943950
2021-05-30,Quinn Lee,North,Keyboard,5,851593721,4257968605
2021-02-26,Skyler Wilson,Central,Scanner,12,924793574,11097522888
2021-04-01,Skyler Wilson,West,Desk Chair,3,509141041,1527423123
2021-01-05,Jamie Lee,North,Headset,12,1721200454,20654405448
2021-07-06,Chris Wilson,North,Mouse,15,1325591313,19883869695
2021-02-05,Jamie Garcia,East,Monitor,6,1310844990,7865069940
2020-11-14,Alex Garcia,East,Mouse,9,966918143,8702263287
2021-06-17,Jamie Lee,Central,Desk Chair,2,780880256,1561760512
2021-06-10,Chris Lee,South,Mouse,11,1393992922,15333922142
2020-11-27,Riley Taylor,South,Headset,5,1636336285,8181681425
2021-03-11,Jordan Moore,Central,Scanner,13,1712417259,22261424367
2020-10-30,Skyler Moore,North,Docking Station,11,1651745841,18169204251
2020-10-10,Chris Smith,Central,Webcam,3,463608467,1390825401
2020-11-07,Casey Wilson,West,Desk Chair,10,298364578,2983645780
2021-06-19,Riley Wilson,East,Monitor,7,573672174,4015705218
2020-11-03,Jordan Johnson,South,Printer,5,1322680555,6613402775
2021-04-20,Jordan Garcia,South,Headset,1,317331753,317331753
2021-02-07,Jordan Wilson,West,Headset,19,812042872,15428814568
2021-02-13,Alex Davis,North,Mouse,3,1409185800,4227557400
2021-04-17,Skyler Lee,Central,Scanner,12,1014839318,12178071816
2020-10-10,Chris Davis,South,Mouse,16,591934267,9470948272
2020-09-29,Riley Johnson,North,Mouse,6,858602975,5151617850
2020-07-28,Skyler Lee,West,Docking Station,6,400364928,2402189568
2020-12-12,Chris Smith,South,Printer,15,512206713,7683100695
2021-07-15,Skyler Miller,East,Webcam,16,1007507749,16120123984
2021-05-15,Quinn Brown,East,Monitor,3,1444344331,4333032993
2021-03-30,Chris Wilson,West,Docking Station,5,1804870127,9024350635
2021-03-18,Skyler Lee,East,Desk Chair,6,1509297529,9055785174
2021-02-18,Jordan Moore,West,Docking Station,8,1974994798,15799958384
2020-10-14,Casey Taylor,East,Printer,8,242289810,1938318480
2020-10-25,Skyler Moore,West,Monitor,15,622635570,9339533550
2020-08-31,Casey Lee,Central,Desk Chair,18,196986696,3545760528
2021-07-14,Skyler Lee,North,Docking Station,6,787186817,4723120902
2020-07-25,Quinn Davis,North,Docking Station,4,507643421,2030573684
2021-06-12,Jordan Lee,North,Keyboard,2,716079498,1432158996
2021-04-11,Skyler Miller,South,Keyboard,2,1876139911,3752279822
2021-07-10,Skyler Miller,West,Monitor,17,1904955918,32384250606
2021-02-02,Morgan Wilson,East,Laptop,18,4750241,85504338
2021-03-27,Taylor Garcia,West,Mouse,14,698278916,9775904824
2020-11-19,Quinn Taylor,East,Docking Station,11,2141374909,23555123999
2021-06-15,Morgan Taylor,Central,Printer,14,1595064884,22330908376
2021-06-24,Jamie Taylor,Central,Docking Station,17,353858287,6015590879
2021-03-06,Taylor Lee,East,Keyboard,8,1391504687,11132037496
2020-11-21,Skyler Miller,North,Monitor,10,163044306,1630443060
2021-06-02,Riley Johnson,North,Desk Chair,1,2067679608,2067679608
2021-07-13,Quinn Smith,North,Monitor,7,860635157,6024446099
2021-06-02,Morgan Garcia,West,Webcam,10,1478930206,14789302060
2020-10-11,Alex Lee,West,Scanner,2,1347728577,2695457154
2020-08-13,Casey Moore,West,Printer,1,81697850,81697850
2020-11-12,Jordan Davis,Central,Headset,12,1994263323,23931159876
2021-04-24,Jordan Taylor,Central,Keyboard,5,2106628197,10533140985
2021-04-21,Skyler Lee,South,Laptop,6,1035909028,6215454168
2020-12-30,Taylor Moore,South,Headset,19,625426791,11883109029
2021-04-11,Jamie Garcia,Central,Headset,2,153462526,306925052
2021-06-05,Riley Wilson,East,Desk Chair,9,1311555946,11804003514
2020-11-25,Taylor Garcia,South,Webcam,14,1244979693,17429715702
2021-06-23,Chris Taylor,South,Desk Chair,18,1960725146,35293052628
2020-10-31,Casey Moore,North,Docking Station,5,479891811,2399459055
2021-06-24,Morgan Davis,East,Printer,14,1056878793,14796303102
2021-03-10,Skyler Brown,South,Laptop,18,1840823175,33134817150
