Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-05-05,Chris Moore,South,Mouse,16,1731668401,27706694416
2020-09-26,Alex Garcia,East,Laptop,1,1426487899,1426487899
2020-02-22,Casey Miller,West,Desk Chair,4,751792889,3007171556
2020-05-31,Skyler Moore,Central,Monitor,8,1073905422,8591243376
2020-08-29,Quinn Johnson,West,Scanner,10,1174935821,11749358210
2020-02-07,Alex Davis,Central,Monitor,8,1939733142,15517865136
2020-08-07,Quinn Lee,North,Laptop,6,1445559067,8673354402
2020-12-19,Jordan Lee,East,Desk Chair,10,1472043131,14720431310
2020-02-10,Taylor Wilson,West,Scanner,17,83623444,1421598548
2020-09-24,Skyler Taylor,South,Scanner,15,862913661,12943704915
2020-04-03,Skyler Davis,South,Keyboard,9,675996458,6083968122
2020-02-27,Skyler Taylor,West,Printer,19,1201411732,22826822908
2020-09-10,Quinn Davis,South,Docking Station,16,1799220421,28787526736
2021-01-15,Quinn Lee,Central,Desk Chair,12,1499044794,17988537528
2020-06-08,Alex Moore,Central,Scanner,5,573845822,2869229110
2020-12-26,Alex Moore,Central,Keyboard,2,680063036,1360126072
2020-03-14,Riley Lee,Central,Printer,9,1322505103,11902545927
2020-12-11,Jordan Garcia,East,Desk Chair,2,1471753306,2943506612
2020-10-09,Taylor Brown,North,Laptop,19,432595124,8219307356
2020-04-07,Casey Garcia,North,Desk Chair,6,1663674104,9982044624
2020-11-25,Jamie Taylor,East,Headset,5,385641635,1928208175
2020-04-07,Quinn Wilson,Central,Desk Chair,9,1272033722,11448303498
2020-07-18,Alex Garcia,South,Printer,17,1029389624,17499623608
2020-09-26,Skyler Taylor,East,Mouse,14,594539834,8323557676
2020-09-16,Jordan Brown,East,Webcam,7,78128603,546900221
2020-03-12,Morgan Johnson,West,Mouse,9,159306664,1433759976
2021-01-17,Jordan Davis,East,Headset,11,1202493075,13227423825
2020-09-21,Casey Moore,Central,Docking Station,17,456024973,7752424541
2020-03-29,Skyler Lee,North,Monitor,3,1600668024,4802004072
2020-09-14,Jordan Moore,Central,Docking Station,19,1371141259,26051683921
2020-07-19,Morgan Smith,East,Desk Chair,9,1275896020,11483064180
2021-01-06,Skyler Smith,North,Printer,9,1632910521,14696194689
2020-04-07,Quinn Smith,East,Webcam,6,85142390,510854340
2020-08-09,Riley Moore,South,Headset,17,1170911044,19905487748
2020-12-04,Alex Brown,South,Keyboard,17,353563148,6010573516
2020-06-08,Casey Taylor,North,Webcam,12,1054307768,12651693216
2020-09-28,Skyler Smith,North,Mouse,18,503963241,9071338338
2020-11-27,Morgan Moore,South,Keyboard,9,298203014,2683827126
2020-12-24,Casey Garcia,North,Mouse,3,503507406,1510522218
2020-04-16,Chris Lee,Central,Desk Chair,7,870434615,6093042305
2020-02-17,Riley Moore,East,Desk Chair,12,1248414971,14980979652
2020-04-13,Riley Miller,Central,Scanner,2,2126197100,4252394200
2020-08-07,Quinn Brown,South,Monitor,14,1226046061,17164644854
2020-05-23,Morgan Garcia,North,Docking Station,14,24456557,342391798
2020-04-13,Skyler Johnson,Central,Keyboard,5,2108370014,10541850070
2020-02-16,Quinn Brown,North,Keyboard,19,1166252161,22158791059
2020-04-07,Skyler Wilson,West,Scanner,15,1952179691,29282695365
2020-06-11,Riley Wilson,East,Mouse,4,587536824,2350147296
2020-04-23,Riley Miller,South,Monitor,1,1177274001,1177274001
2020-12-09,Casey Miller,South,Mouse,15,1402954662,21044319930
2020-08-01,Quinn Davis,South,Keyboard,14,1822779221,25518909094
2020-02-02,Taylor Moore,North,Monitor,17,34825750,592037750
