Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-01-13,Jamie Taylor,Central,Scanner,17,1483593261,25221085437
2022-03-25,Skyler Wilson,East,Scanner,2,1840375494,3680750988
2021-11-30,Riley Taylor,North,Webcam,12,1476670728,17720048736
2022-02-04,Chris Moore,South,Docking Station,4,1401890083,5607560332
2022-04-26,Morgan Lee,Central,Desk Chair,17,1588321602,27001467234
2022-01-22,Taylor Wilson,North,Mouse,4,815846272,3263385088
2021-07-23,Jamie Garcia,South,Mouse,2,546237790,1092475580
2022-01-28,Casey Smith,East,Headset,3,1461931529,4385794587
2021-05-16,Casey Miller,West,Monitor,3,1172329438,3516988314
2021-12-23,Casey Moore,South,Desk Chair,1,639883412,639883412
2022-03-02,Quinn Lee,South,Keyboard,8,933611093,7468888744
2021-09-14,Quinn Johnson,West,Scanner,10,91897244,918972440
2021-05-16,Quinn Smith,Central,Mouse,19,111514846,2118782074
2021-11-08,Skyler Wilson,West,Webcam,12,414433082,4973196984
2021-06-01,Jamie Smith,East,Scanner,7,1976299116,13834093812
2022-04-20,Chris Moore,North,Scanner,7,1684954550,11794681850
2022-01-04,Casey Davis,South,Monitor,15,772400072,11586001080
2022-01-29,Quinn Taylor,East,Keyboard,7,854026788,5978187516
2021-09-01,Casey Lee,West,Mouse,13,84593776,1099719088
2022-04-17,Casey Garcia,West,Monitor,9,1044225521,9398029689
2021-10-07,Quinn Miller,South,Headset,4,1254805521,5019222084
2021-07-16,Morgan Brown,East,Keyboard,17,1003825826,17065039042
2022-01-11,Riley Taylor,Central,Monitor,6,789677292,4738063752
2022-01-05,Alex Smith,West,Scanner,4,1628396483,6513585932
2021-07-04,Skyler Smith,East,Keyboard,2,1541187833,3082375666
2022-03-02,Chris Johnson,West,Keyboard,19,654452861,12434604359
2021-12-21,Riley Taylor,South,Monitor,11,1098354618,12081900798
2022-01-14,Riley Miller,West,Docking Station,4,392085287,1568341148
2022-04-24,Casey Miller,South,Monitor,4,20460126,81840504
2021-05-09,Chris Davis,North,Monitor,1,1117621918,1117621918
2021-12-07,Quinn Lee,North,Headset,14,1338013582,18732190148
2022-03-06,Alex Johnson,North,Laptop,4,933756213,3735024852
2022-03-17,Skyler Garcia,East,Laptop,17,450232085,7653945445
2021-06-24,Skyler Lee,South,Desk Chair,14,185998624,2603980736
2021-08-31,Jamie Davis,Central,Laptop,8,550299222,4402393776
2022-04-02,Alex Smith,North,Printer,19,448132556,8514518564
2021-10-07,Alex Wilson,West,Scanner,17,942353174,16020003958
2021-09-13,Jamie Johnson,North,Laptop,11,395667235,4352339585
2022-02-04,Casey Smith,West,Mouse,9,608827925,5479451325
2021-11-14,Casey Moore,Central,Webcam,19,1865771982,35449667658
2021-06-30,Quinn Wilson,East,Laptop,17,1319957930,22439284810
2022-03-09,Jamie Wilson,West,Webcam,11,1939871687,21338588557
2022-03-19,Jordan Wilson,West,Monitor,11,1185246907,13037715977
2021-07-21,Jordan Miller,East,Laptop,19,1716757887,32618399853
2022-02-09,Casey Lee,Central,Docking Station,8,510202779,4081622232
2021-10-31,Morgan Taylor,Central,Laptop,3,1845023093,5535069279
2021-09-22,Chris Moore,Central,Webcam,19,1644818853,31251558207
2021-10-19,Jamie Johnson,North,Printer,12,1185982709,14231792508
2021-12-27,Taylor Moore,South,Desk Chair,1,118824672,118824672
2021-11-21,Chris Miller,East,Scanner,7,1163295154,8143066078
2021-08-10,Quinn Moore,North,Keyboard,18,411154901,7400788218
2022-02-01,Chris Brown,East,Scanner,19,180273495,3425196405
2021-12-01,Quinn Brown,Central,Keyboard,5,1671333668,8356668340
2021-07-07,Chris Wilson,West,Headset,6,1872063992,11232383952
2022-04-17,Taylor Brown,West,Printer,13,1026460841,13343990933
2022-03-12,Jordan Garcia,North,Keyboard,2,1069875594,2139751188
2021-10-30,Skyler Miller,South,Desk Chair,12,1931754911,23181058932
2021-05-19,Jordan Miller,South,Desk Chair,17,1058760912,17998935504
2021-08-28,Alex Miller,North,Printer,3,2023312421,6069937263
2021-05-14,Casey Smith,North,Webcam,13,603779454,7849132902
2021-09-29,Jamie Davis,East,Monitor,16,316875391,5070006256
2022-04-02,Taylor Moore,North,Mouse,1,904089040,904089040
2021-06-19,Skyler Moore,North,Laptop,3,355065783,1065197349
2021-12-19,Casey Taylor,Central,Scanner,13,827538252,10757997276
2021-11-29,Chris Davis,East,Docking Station,14,1335219624,18693074736
2021-10-26,Skyler Brown,East,Headset,15,351253211,5268798165
2022-02-26,Quinn Brown,East,Desk Chair,13,230791803,3000293439
2021-09-02,Jordan Smith,North,Scanner,3,1288516387,3865549161
2021-11-28,Quinn Miller,East,Webcam,15,221814586,3327218790
2021-11-24,Alex Garcia,Central,Printer,10,1777150354,17771503540
2021-12-05,Chris Miller,North,Desk Chair,9,669050820,6021457380
2022-04-11,Taylor Garcia,South,Docking Station,2,429788955,859577910
2021-05-08,Jordan Wilson,North,Webcam,10,525248377,5252483770
2021-09-30,Jamie Lee,North,Desk Chair,6,648773683,3892642098
2022-03-04,Riley Davis,East,Desk Chair,9,828118715,7453068435
2021-08-31,Chris Wilson,West,Headset,18,280165342,5042976156
2021-08-07,Casey Moore,East,Docking Station,4,1067250134,4269000536
2021-09-29,Riley Smith,South,Desk Chair,18,1720989891,30977818038
2021-11-21,Casey Lee,North,Headset,10,1052591913,10525919130
2022-03-21,Chris Brown,Central,Keyboard,14,1833368885,25667164390
2022-04-19,Jordan Smith,Central,Desk Chair,4,1341011462,5364045848
2022-02-21,Jordan Wilson,South,Desk Chair,16,1792040769,28672652304
2022-02-26,Morgan Garcia,North,Headset,5,1292230971,6461154855
2021-09-15,Jamie Garcia,South,Scanner,5,1725849523,8629247615
2022-03-01,Taylor Wilson,North,Headset,11,2139531178,23534842958
2021-11-10,Casey Lee,West,Docking Station,1,346037817,346037817
2021-06-09,Casey Wilson,West,Keyboard,7,200104946,1400734622
2021-06-24,Riley Lee,South,Monitor,6,1764729160,10588374960
