Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-02-22,Riley Brown,West,Laptop,11,1503620695,16539827645
2021-05-02,Casey Johnson,South,Monitor,7,1645943622,11521605354
2021-10-20,Quinn Davis,North,Laptop,6,541641993,3249851958
2020-11-30,Alex Smith,West,Webcam,9,1896931353,17072382177
2020-12-16,Jamie Davis,Central,Monitor,12,639465275,7673583300
2021-06-17,Casey Smith,West,Scanner,9,1858851330,16729661970
2021-03-03,Casey Smith,West,Mouse,6,525254190,3151525140
2021-05-21,Skyler Smith,Central,Laptop,11,1387088717,15257975887
2021-04-15,Quinn Moore,West,Webcam,13,1935003919,25155050947
2021-06-16,Morgan Wilson,West,Desk Chair,13,1036472464,13474142032
2020-12-10,Alex Brown,North,Monitor,9,1229421629,11064794661
2020-12-17,Quinn Taylor,Central,Docking Station,13,1522828671,19796772723
2020-12-09,Chris Wilson,North,Mouse,9,662710377,5964393393
2021-07-23,Alex Smith,East,Monitor,7,636017944,4452125608
2021-06-12,Casey Taylor,East,Docking Station,15,2002790764,30041861460
2020-12-23,Morgan Johnson,South,Webcam,19,731164754,13892130326
2021-08-04,Quinn Johnson,South,Laptop,6,565363158,3392178948
2021-09-18,Alex Miller,South,Monitor,17,1382687227,23505682859
2021-01-01,Morgan Taylor,West,Laptop,5,790406380,3952031900
2021-11-06,Jamie Garcia,North,Webcam,3,79540768,238622304
2020-12-10,Jordan Wilson,Central,Headset,2,1092072255,2184144510
2021-07-09,Quinn Moore,West,Headset,18,1875939507,33766911126
2021-09-18,Jamie Lee,North,Webcam,7,1295776064,9070432448
2021-03-02,Jordan Wilson,North,Scanner,15,1226955645,18404334675
2021-04-27,Taylor Lee,East,Docking Station,14,2037435069,28524090966
2021-08-04,Skyler Moore,East,Laptop,12,1697468462,20369621544
2021-07-15,Alex Brown,West,Keyboard,19,1319714139,25074568641
2021-03-16,Morgan Taylor,Central,Scanner,14,293307382,4106303348
2021-08-09,Skyler Lee,North,Scanner,2,1388223876,2776447752
2021-01-13,Alex Smith,Central,Keyboard,11,361983606,3981819666
2020-12-05,Morgan Moore,West,Webcam,14,1800209357,25202930998
2021-01-28,Riley Taylor,East,Webcam,8,249786190,1998289520
2021-10-19,Taylor Johnson,Central,Headset,18,609378537,10968813666
2021-04-23,Casey Brown,Central,Scanner,1,375686149,375686149
2021-09-02,Chris Johnson,East,Docking Station,7,995625762,6969380334
2021-04-08,Alex Moore,West,Docking Station,5,1313498397,6567491985
2021-05-27,Skyler Garcia,South,Webcam,8,1964733920,15717871360
2021-05-14,Jordan Garcia,East,Webcam,15,1104730145,16570952175
2021-08-05,Quinn Smith,East,Scanner,8,1243699376,9949595008
2021-10-23,Chris Brown,South,Mouse,9,1116362237,10047260133
2021-05-06,Alex Garcia,West,Webcam,6,1639423357,9836540142
2021-03-02,Quinn Brown,North,Laptop,11,1799472262,19794194882
2021-02-03,Alex Garcia,North,Headset,17,751784557,12780337469
2021-01-04,Skyler Miller,Central,Docking Station,14,1351133782,18915872948
2021-10-13,Alex Smith,North,Webcam,18,1871682143,33690278574
2021-03-02,Jamie Taylor,South,Mouse,3,1496313227,4488939681
2021-01-21,Casey Brown,North,Mouse,7,1780734473,12465141311
2021-09-05,Quinn Brown,East,Laptop,7,557054219,3899379533
2021-04-17,Casey Smith,East,Laptop,18,1296164546,23330961828
2021-05-19,Morgan Miller,North,Headset,16,1835153725,29362459600
2021-09-21,Riley Lee,Central,Docking Station,4,1392469358,5569877432
2020-12-15,Casey Johnson,North,Printer,4,725633893,2902535572
2021-01-11,Morgan Smith,West,Docking Station,13,250424420,3255517460
2021-03-30,Jamie Johnson,East,Mouse,9,1800544815,16204903335
2021-08-31,Casey Taylor,West,Headset,19,1272634345,24180052555
2021-04-22,Chris Brown,South,Scanner,4,1264973456,5059893824
