Date,Customer,Region,Product,Quantity,UnitPrice,Total
2023-10-13,Riley Taylor,South,Scanner,18,1478059256,26605066608
2023-06-23,Casey Miller,East,Scanner,1,1135656782,1135656782
2023-03-09,Casey Johnson,East,Scanner,4,954865507,3819462028
2023-03-15,Jamie Garcia,East,Laptop,15,2056571737,30848576055
2023-07-04,Jamie Johnson,West,Headset,9,1332738181,11994643629
2023-08-25,Jamie Garcia,North,Desk Chair,7,1448075871,10136531097
2023-04-13,Quinn Moore,South,Monitor,16,1125520748,18008331968
2023-11-03,Morgan Davis,North,Docking Station,19,225252861,4279804359
2023-09-24,Riley Smith,Central,Scanner,14,1539984802,21559787228
2023-02-17,Jamie Lee,East,Webcam,11,1086041416,11946455576
2023-04-10,Jamie Taylor,Central,Desk Chair,3,846659885,2539979655
2022-11-21,Quinn Miller,North,Desk Chair,18,1697033366,30546600588
2023-08-12,Riley Miller,South,Docking Station,15,1886782488,28301737320
2023-04-30,Jordan Smith,South,Monitor,4,123146453,492585812
2023-03-08,Casey Brown,West,Docking Station,12,671939364,8063272368
2022-12-31,Quinn Miller,North,Desk Chair,5,1596560169,7982800845
2023-03-30,Jordan Wilson,South,Mouse,2,794965390,1589930780
2023-06-03,Alex Wilson,East,Keyboard,18,1879316384,33827694912
2023-02-21,Quinn Brown,South,Printer,16,755846293,12093540688
2023-06-24,Jordan Lee,East,Printer,11,1753434081,19287774891
2022-11-26,Skyler Taylor,South,Keyboard,2,576596517,1153193034
2023-10-12,Morgan Garcia,North,Docking Station,12,677378504,8128542048
2023-06-25,Chris Taylor,South,Laptop,17,866233590,14725971030
2023-09-09,Quinn Taylor,South,Webcam,10,450037457,4500374570
2023-09-26,Riley Miller,West,Webcam,18,1473723496,26527022928
2023-10-25,Alex Smith,East,Mouse,12,589650895,7075810740
2023-01-09,Skyler Lee,West,Headset,16,1886115183,30177842928
2023-09-10,Alex Smith,South,Printer,2,882606936,1765213872
2023-09-06,Chris Wilson,West,Monitor,11,353735537,3891090907
2023-07-01,Skyler Miller,North,Webcam,5,2008486627,10042433135
2023-03-09,Morgan Johnson,East,Webcam,17,2021817497,34370897449
2023-05-26,Quinn Smith,East,Scanner,8,362712411,2901699288
2023-01-14,Taylor Miller,North,Mouse,13,1789844629,23267980177
2023-01-23,Morgan Davis,South,Keyboard,9,490444409,4413999681
2023-08-19,Morgan Miller,North,Webcam,12,2110118814,25321425768
2023-05-28,Taylor Taylor,East,Headset,16,1624874678,25997994848
2022-11-27,Jordan Moore,East,Webcam,9,1306471139,11758240251
2023-01-16,Chris Smith,East,Docking Station,5,1177784961,5888924805
2023-06-19,Quinn Johnson,West,Scanner,18,538781201,9698061618
2022-12-04,Quinn Johnson,South,Mouse,17,1495637787,25425842379
2023-02-25,Alex Wilson,West,Keyboard,4,789796844,3159187376
2023-04-02,Taylor Brown,North,Mouse,3,647485121,1942455363
2023-01-20,Quinn Brown,West,Laptop,5,1317172784,6585863920
2022-11-15,Jamie Lee,North,Laptop,12,1176749507,14120994084
2022-12-17,Jordan Garcia,South,Docking Station,10,836598259,8365982590
2022-12-11,Riley Johnson,Central,Printer,13,715594935,9302734155
2023-09-17,Jamie Moore,West,Monitor,3,874269278,2622807834
2022-12-12,Jordan Miller,West,Monitor,18,139897911,2518162398
2023-01-23,Morgan Moore,East,Keyboard,4,575160430,2300641720
2023-08-02,Morgan Lee,South,Monitor,1,539614307,539614307
2022-12-25,Morgan Moore,West,Docking Station,17,563805460,9584692820
2023-03-27,Alex Smith,North,Laptop,5,1249628277,6248141385
2023-09-30,Alex Brown,East,Monitor,18,162633714,2927406852
2023-05-10,Riley Garcia,East,Printer,14,1855843791,25981813074
2023-11-10,Chris Davis,North,Printer,9,763682349,6873141141
2023-01-23,Skyler Brown,Central,Webcam,1,246527710,246527710
2022-12-01,Casey Johnson,South,Printer,15,402864058,6042960870
2023-04-30,Jamie Miller,West,Scanner,17,1536553277,26121405709
2023-02-03,Quinn Lee,West,Mouse,13,1256271473,16331529149
2023-11-02,Chris Moore,East,Desk Chair,13,543434717,7064651321
2023-07-01,Skyler Brown,West,Scanner,5,777305672,3886528360
2023-10-13,Jamie Brown,North,Printer,8,79526568,636212544
2023-06-08,Casey Garcia,Central,Keyboard,11,1588854631,17477400941
2023-03-29,Quinn Smith,East,Scanner,15,2088227521,31323412815
2023-09-07,Riley Lee,Central,Desk Chair,9,1907624442,17168619978
2022-12-13,Casey Smith,Central,Docking Station,7,1591223060,11138561420
2023-05-21,Taylor Taylor,East,Mouse,19,992627957,18859931183
2023-05-17,Quinn Smith,North,Mouse,17,1918795601,32619525217
2023-05-21,Casey Brown,East,Desk Chair,13,223211060,2901743780
2023-02-18,Quinn Wilson,South,Headset,10,2097013610,20970136100
2022-11-22,Morgan Davis,Central,Docking Station,5,1099425353,5497126765
2023-06-06,Riley Taylor,North,Mouse,3,1988483253,5965449759
2023-07-14,Alex Moore,South,Keyboard,1,1801759811,1801759811
2023-08-20,Skyler Miller,West,Webcam,7,788788664,5521520648
2023-04-17,Jordan Miller,Central,Printer,2,834157561,1668315122
2023-10-01,Quinn Johnson,West,Desk Chair,7,479857548,3359002836
2022-11-19,Skyler Taylor,West,Webcam,1,592260369,592260369
2023-06-03,Morgan Garcia,Central,Webcam,14,506050866,7084712124
2023-02-16,Jamie Moore,West,Laptop,15,4937108,74056620
2023-01-29,Skyler Johnson,Central,Headset,12,1011809856,12141718272
2022-12-16,Quinn Taylor,East,Desk Chair,13,661966085,8605559105
2022-12-20,Alex Brown,East,Mouse,14,325121910,4551706740
2023-01-05,Morgan Lee,Central,Laptop,18,42363336,762540048
2023-04-02,Taylor Johnson,North,Webcam,5,2055074849,10275374245
2023-10-17,Jamie Johnson,South,Keyboard,10,981923456,9819234560
2023-09-24,Morgan Johnson,East,Laptop,16,812091517,12993464272
2023-03-24,Alex Taylor,East,Monitor,5,1852300125,9261500625
2023-10-30,Quinn Miller,West,Monitor,8,1693058836,13544470688
2023-09-19,Jamie Lee,South,Webcam,5,1703396684,8516983420
2023-01-24,Casey Miller,East,Webcam,2,901031480,1802062960
2023-05-19,Alex Wilson,Central,Laptop,7,2025982338,14181876366
2023-07-26,Riley Garcia,North,Laptop,6,1544885527,9269313162
2023-09-11,Alex Lee,West,Desk Chair,16,870279020,13924464320
2023-08-15,Taylor Taylor,North,Headset,5,1370153295,6850766475
2023-08-17,Morgan Wilson,South,Desk Chair,8,1538808403,12310467224
2023-08-24,Alex Lee,East,Printer,2,132708741,265417482
2023-08-18,Jamie Miller,West,Headset,7,1681155770,11768090390
2023-04-29,Quinn Johnson,North,Docking Station,9,844178022,7597602198
2023-03-10,Jamie Garcia,South,Headset,16,1940752370,31052037920
2023-06-21,Jamie Brown,North,Headset,5,2010444791,10052223955
2023-05-25,Jordan Wilson,East,Desk Chair,14,324075813,4537061382
2023-02-14,Quinn Moore,West,Desk Chair,15,2074457001,31116855015
2022-12-03,Riley Taylor,West,Desk Chair,15,1568432357,23526485355
2023-03-22,Chris Taylor,East,Docking Station,12,75297046,903564552
2023-06-03,Casey Moore,East,Printer,16,1299126019,20786016304
2023-11-11,Taylor Moore,North,Docking Station,4,1455539500,5822158000
2023-01-03,Jamie Wilson,Central,Printer,1,1204606864,1204606864
2023-02-04,Chris Wilson,North,Headset,10,2068496289,20684962890
2023-07-10,Skyler Johnson,Central,Monitor,11,2126022867,23386251537
2023-07-04,Alex Smith,West,Headset,10,421361688,4213616880
2023-06-01,Chris Brown,West,Docking Station,2,691180942,1382361884
2023-08-15,Riley Moore,East,Printer,8,379200126,3033601008
2023-05-18,Jamie Smith,Central,Webcam,15,1977138978,29657084670
2022-12-08,Jordan Wilson,South,Mouse,14,2015282250,28213951500
2022-12-01,Quinn Johnson,West,Docking Station,10,1060395469,10603954690
2023-02-19,Quinn Johnson,East,Desk Chair,17,1219202079,20726435343
2023-01-26,Riley Garcia,East,Laptop,1,1518567104,1518567104
2023-03-31,Chris Johnson,West,Desk Chair,16,712121514,11393944224
2023-06-17,Jordan Moore,Central,Docking Station,16,1519747351,24315957616
2023-04-07,Skyler Taylor,North,Monitor,15,1728425214,25926378210
2022-12-23,Alex Smith,North,Printer,2,222493047,444986094
2023-04-29,Jordan Smith,Central,Monitor,3,1345196407,4035589221
2023-11-13,Skyler Taylor,East,Docking Station,13,275352944,3579588272
2023-07-31,Chris Moore,South,Scanner,3,1746330840,5238992520
2022-12-24,Casey Davis,South,Scanner,5,173934486,869672430
2023-09-20,Skyler Moore,Central,Monitor,6,1170167818,7021006908
2022-12-18,Skyler Davis,South,Desk Chair,7,424855277,2973986939
2023-03-13,Skyler Brown,East,Monitor,10,69478683,694786830
2023-11-04,Casey Davis,East,Printer,17,1860797401,31633555817
2023-04-09,Quinn Lee,Central,Docking Station,15,1017545592,15263183880
2023-06-08,Jamie Smith,North,Scanner,18,1482347881,26682261858
2022-11-20,Skyler Miller,South,Headset,4,193204977,772819908
