Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-06-02,Riley Lee,East,Mouse,4,2032820490,8131281960
2020-07-30,Jamie Garcia,South,Webcam,19,2147116070,40795205330
2021-02-28,Chris Smith,South,Desk Chair,9,1342659269,12083933421
2020-10-16,Morgan Wilson,West,Keyboard,10,987263942,9872639420
2020-05-04,Riley Moore,North,Desk Chair,6,1719616073,10317696438
2020-09-30,Casey Smith,South,Monitor,17,1800451086,30607668462
2021-01-18,Alex Moore,Central,Laptop,12,1858234179,22298810148
2021-01-30,Casey Johnson,West,Monitor,8,503790230,4030321840
2020-05-25,Jordan Smith,South,Scanner,1,152470062,152470062
2020-07-04,Casey Wilson,South,Webcam,19,1888989356,35890797764
2021-03-04,Riley Garcia,North,Webcam,4,576037499,2304149996
2020-07-12,Casey Davis,East,Webcam,11,736855743,8105413173
2021-01-07,Taylor Brown,North,Printer,15,92692092,1390381380
2020-06-05,Casey Wilson,West,Keyboard,2,870536873,1741073746
2020-06-23,Chris Miller,East,Webcam,6,734094917,4404569502
2020-09-03,Morgan Moore,East,Scanner,12,1780260196,21363122352
2020-04-27,Casey Moore,Central,Desk Chair,18,1507025142,27126452556
2020-05-14,Riley Johnson,South,Headset,7,1961399027,13729793189
2020-08-02,Chris Miller,Central,Scanner,17,271391703,4613658951
2020-10-17,Alex Garcia,North,Desk Chair,4,1418700409,5674801636
2020-10-10,Skyler Miller,West,Laptop,1,1568760447,1568760447
2020-08-17,Jamie Garcia,West,Headset,8,1856069874,14848558992
2020-05-13,Chris Brown,East,Headset,1,836749446,836749446
2020-08-04,Casey Wilson,East,Keyboard,12,1780979568,21371754816
2020-04-01,Riley Davis,North,Monitor,2,533558022,1067116044
2020-10-07,Morgan Miller,South,Webcam,2,1849603341,3699206682
2020-08-28,Riley Taylor,West,Printer,9,245288718,2207598462
2021-02-22,Alex Miller,East,Desk Chair,15,1865319836,27979797540
2020-08-21,Taylor Moore,Central,Desk Chair,19,1970826532,37445704108
2021-03-04,Taylor Johnson,East,Webcam,12,1496194975,17954339700
2020-07-02,Quinn Taylor,West,Docking Station,14,38833573,543670022
2021-03-14,Riley Brown,East,Headset,10,765697109,7656971090
2020-12-13,Jordan Taylor,South,Desk Chair,12,1129701343,13556416116
