Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-07-29,Quinn Moore,East,Printer,2,548057431,1096114862
2021-04-26,Skyler Miller,Central,Scanner,8,2046512182,16372097456
2021-06-03,Chris Brown,East,Monitor,1,810774597,810774597
2021-05-14,Chris Miller,East,Mouse,9,1216248270,10946234430
2021-04-29,Alex Garcia,Central,Desk Chair,8,160885225,1287081800
2021-01-05,Alex Moore,South,Keyboard,5,1268722901,6343614505
2020-12-18,Skyler Taylor,South,Keyboard,5,1479990837,7399954185
2020-11-23,Alex Lee,West,Laptop,8,2093779463,16750235704
2021-06-30,Riley Wilson,Central,Printer,11,670315,7373465
2021-08-14,Riley Smith,North,Desk Chair,3,12959536,38878608
2021-03-22,Riley Lee,Central,Laptop,7,1479314269,10355199883
2021-07-25,Quinn Lee,East,Scanner,3,41534215,124602645
2021-03-04,Jamie Taylor,North,Keyboard,4,262275579,1049102316
2021-07-13,Morgan Johnson,East,Mouse,6,806054651,4836327906
2021-10-04,Quinn Johnson,Central,Printer,10,1568080286,15680802860
2021-04-19,Skyler Taylor,North,Headset,19,459525030,8730975570
2021-09-27,Alex Brown,South,Docking Station,6,2014806769,12088840614
2021-01-11,Alex Lee,Central,Monitor,16,902957317,14447317072
2021-01-23,Quinn Taylor,East,Desk Chair,8,393395813,3147166504
2020-10-25,Taylor Garcia,South,Webcam,2,1216559114,2433118228
2021-01-30,Riley Moore,Central,Docking Station,18,1089720084,19614961512
2021-02-21,Riley Taylor,South,Docking Station,6,1330644367,7983866202
2021-06-07,Riley Davis,West,Printer,1,1421742712,1421742712
2021-03-08,Taylor Miller,Central,Monitor,5,1190985499,5954927495
2021-09-16,Skyler Taylor,Central,Laptop,11,1739854384,19138398224
2021-06-22,Jordan Smith,Central,Docking Station,13,1030663986,13398631818
2021-04-12,Morgan Miller,South,Headset,17,302878533,5148935061
2021-10-12,Chris Johnson,Central,Docking Station,13,2117169477,27523203201
2020-12-17,Quinn Wilson,West,Printer,19,1307909754,24850285326
2021-09-14,Jamie Lee,East,Mouse,18,2135248260,38434468680
2021-09-28,Taylor Smith,South,Keyboard,18,1420046380,25560834840
2021-08-10,Riley Lee,East,Docking Station,12,49741217,596894604
2020-10-30,Quinn Miller,South,Mouse,9,1056174237,9505568133
2021-01-14,Jordan Taylor,North,Laptop,4,380719942,1522879768
2021-04-23,Alex Davis,South,Headset,18,436560753,7858093554
2020-12-25,Casey Smith,North,Laptop,4,1711543461,6846173844
2021-04-01,Riley Miller,North,Mouse,14,1118074173,15653038422
2021-10-03,Riley Davis,East,Monitor,18,487684952,8778329136
2020-11-14,Chris Garcia,North,Mouse,11,1172751166,12900262826
2021-01-03,Casey Davis,Central,Mouse,17,61353709,1043013053
2021-10-11,Chris Smith,South,Headset,6,473182081,2839092486
2021-08-03,Skyler Miller,Central,Docking Station,15,912767451,13691511765
2021-02-14,Alex Johnson,South,Keyboard,7,1559808435,10918659045
2021-09-16,Morgan Lee,East,Headset,18,223445719,4022022942
2021-06-16,Jamie Taylor,Central,Webcam,19,623965325,11855341175
2021-04-22,Chris Moore,South,Desk Chair,6,1322279077,7933674462
2020-10-21,Riley Moore,South,Monitor,19,1005539559,19105251621
2021-08-02,Casey Garcia,South,Headset,13,149263254,1940422302
2021-02-25,Riley Smith,East,Mouse,10,410251840,4102518400
2020-11-05,Casey Davis,East,Desk Chair,4,1836242883,7344971532
2021-03-17,Jamie Johnson,West,Headset,16,1449390937,23190254992
2021-08-27,Alex Taylor,North,Printer,4,1015069019,4060276076
2021-10-10,Chris Miller,North,Laptop,9,848473112,7636258008
2021-05-15,Casey Davis,West,Mouse,3,1442422070,4327266210
2021-04-16,Jamie Smith,Central,Laptop,2,1789280825,3578561650
2021-01-05,Riley Taylor,Central,Webcam,14,1885035201,26390492814
2020-11-14,Chris Brown,East,Webcam,13,648813919,8434580947
2021-05-29,Taylor Moore,Central,Desk Chair,18,1232146109,22178629962
2021-04-10,Chris Taylor,North,Keyboard,4,1503172747,6012690988
2021-10-12,Chris Wilson,East,Monitor,11,1226679767,13493477437
2021-05-11,Morgan Brown,South,Scanner,1,663755697,663755697
2021-04-06,Jordan Wilson,East,Keyboard,16,1089523030,17432368480
