Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-10-22,Jamie Brown,South,Webcam,9,751339088,6762051792
2021-11-11,Skyler Davis,South,Webcam,19,220295511,4185614709
2021-09-18,Chris Smith,Central,Monitor,19,1646006162,31274117078
2021-12-19,Riley Smith,South,Keyboard,12,370312117,4443745404
2021-12-29,Taylor Davis,Central,Scanner,11,434719134,4781910474
2022-04-25,Jordan Brown,South,Scanner,13,1815809250,23605520250
2022-05-16,Taylor Johnson,South,Printer,13,263213426,3421774538
2022-01-13,Taylor Smith,South,Keyboard,14,1253353434,17546948076
2021-08-28,Jamie Brown,Central,Laptop,12,536476345,6437716140
2022-01-13,Morgan Moore,South,Headset,5,1214524507,6072622535
2021-09-30,Jordan Lee,East,Scanner,11,1994655677,21941212447
2022-03-26,Taylor Smith,Central,Headset,8,267227676,2137821408
2021-11-30,Chris Lee,Central,Scanner,18,780086757,14041561626
2022-05-18,Taylor Johnson,South,Docking Station,9,1142233540,10280101860
2022-01-06,Quinn Johnson,South,Headset,18,1598458268,28772248824
2022-03-04,Alex Garcia,Central,Webcam,4,1378815498,5515261992
2022-06-26,Alex Davis,West,Laptop,18,1451577291,26128391238
2022-04-19,Jamie Moore,North,Webcam,5,1094970683,5474853415
2021-09-28,Alex Moore,South,Scanner,10,1683911086,16839110860
2022-03-22,Skyler Wilson,South,Docking Station,19,962050867,18278966473
2021-09-08,Morgan Brown,East,Keyboard,6,84662975,507977850
2022-08-03,Taylor Wilson,North,Headset,15,55660557,834908355
2022-02-13,Morgan Taylor,West,Keyboard,3,24796885,74390655
2021-12-10,Morgan Garcia,North,Headset,2,1340600258,2681200516
2022-06-20,Taylor Garcia,West,Docking Station,15,1542630239,23139453585
2021-11-27,Skyler Johnson,East,Mouse,6,285006036,1710036216
2021-11-03,Chris Wilson,South,Printer,19,1163777969,22111781411
2022-07-28,Quinn Lee,South,Mouse,4,1031092162,4124368648
2022-02-06,Casey Wilson,South,Desk Chair,8,2089827334,16718618672
2021-08-31,Alex Lee,South,Desk Chair,1,2060406721,2060406721
2021-11-07,Morgan Lee,North,Laptop,12,479506656,5754079872
2022-06-25,Skyler Garcia,East,Monitor,18,586694473,10560500514
2022-07-12,Quinn Taylor,North,Keyboard,7,1474081884,10318573188
2022-05-27,Quinn Smith,East,Monitor,15,1812911228,27193668420
2022-05-25,Casey Moore,East,Scanner,19,438243337,8326623403
2021-12-15,Riley Smith,West,Scanner,13,18687895,242942635
2022-02-25,Morgan Wilson,Central,Monitor,17,376463919,6399886623
2021-09-11,Morgan Johnson,West,Keyboard,10,1110583022,11105830220
2021-10-02,Jamie Miller,South,Mouse,12,246184512,2954214144
2022-01-06,Riley Moore,North,Mouse,1,126331242,126331242
2022-02-19,Chris Smith,South,Printer,8,684517301,5476138408
2022-04-14,Jamie Johnson,South,Keyboard,6,820121981,4920731886
2022-03-14,Quinn Davis,East,Scanner,3,552124246,1656372738
2022-02-24,Jamie Brown,West,Laptop,7,272386457,1906705199
2022-07-06,Casey Moore,North,Keyboard,13,1942769522,25256003786
2022-02-21,Skyler Johnson,South,Mouse,7,680689915,4764829405
2021-08-25,Chris Garcia,East,Keyboard,6,1571153804,9426922824
2021-12-14,Jordan Garcia,Central,Mouse,15,1004554463,15068316945
2022-02-10,Riley Lee,West,Docking Station,5,1060203587,5301017935
2021-10-15,Chris Davis,Central,Monitor,15,1752755966,26291339490
2022-07-30,Taylor Taylor,North,Laptop,10,1543702623,15437026230
2022-07-04,Taylor Davis,South,Scanner,4,1692808031,6771232124
2021-11-12,Quinn Moore,Central,Mouse,6,642027379,3852164274
2021-11-02,Casey Garcia,East,Printer,7,451886210,3163203470
2021-10-06,Alex Wilson,North,Docking Station,15,1635589615,24533844225
2021-09-07,Taylor Moore,Central,Scanner,9,1111292080,10001628720
2022-08-12,Quinn Garcia,East,Monitor,10,1913951665,19139516650
2022-05-05,Jordan Garcia,West,Laptop,4,415175433,1660701732
2022-05-17,Chris Taylor,North,Docking Station,15,554944513,8324167695
2022-07-25,Alex Miller,East,Monitor,18,1523245377,27418416786
2021-12-18,Jordan Davis,South,Keyboard,2,1176819649,2353639298
2022-02-25,Riley Lee,South,Headset,19,1609205544,30574905336
2022-05-27,Jamie Garcia,South,Webcam,13,1961075081,25493976053
2021-09-07,Alex Taylor,Central,Printer,9,1974354513,17769190617
2022-07-24,Jamie Brown,East,Printer,17,577531527,9818035959
2021-12-10,Jamie Brown,Central,Docking Station,19,1188234747,22576460193
2022-04-22,Chris Garcia,North,Monitor,11,573016195,6303178145
2022-03-30,Taylor Moore,Central,Keyboard,3,1373092000,4119276000
2022-07-04,Morgan Taylor,West,Laptop,9,91400585,822605265
2021-11-30,Jamie Johnson,North,Scanner,12,772844749,9274136988
2022-07-27,Casey Moore,West,Monitor,16,1012353293,16197652688
2022-02-03,Casey Davis,North,Mouse,16,11528305,184452880
2021-10-26,Jamie Johnson,Central,Scanner,8,292764910,2342119280
2021-11-01,Alex Davis,North,Docking Station,13,1785722092,23214387196
2021-12-02,Alex Smith,South,Keyboard,19,130087875,2471669625
2022-01-13,Alex Miller,Central,Webcam,7,265739469,1860176283
2021-11-16,Skyler Davis,West,Mouse,16,1141691893,18267070288
2021-11-11,Skyler Davis,South,Headset,7,362484777,2537393439
2021-10-04,Casey Taylor,South,Docking Station,11,929929409,10229223499
2022-01-31,Alex Brown,South,Laptop,11,90340592,993746512
2021-10-04,Alex Wilson,East,Docking Station,7,1547831349,10834819443
2021-11-28,Casey Moore,East,Monitor,7,866956965,6068698755
2022-05-13,Alex Wilson,South,Mouse,16,909861171,14557778736
2021-09-19,Alex Smith,West,Printer,16,2084866052,33357856832
2021-08-20,Jamie Taylor,South,Scanner,1,860897600,860897600
2022-01-23,Quinn Garcia,South,Headset,5,1950779804,9753899020
2022-07-02,Chris Lee,West,Monitor,14,1035914418,14502801852
2022-07-11,Taylor Lee,West,Scanner,13,1712008367,22256108771
2022-07-06,Jamie Garcia,East,Webcam,8,2008915615,16071324920
2022-01-19,Skyler Miller,East,Laptop,15,1604469986,24067049790
2022-06-28,Casey Brown,East,Laptop,9,160604457,1445440113
2022-06-03,Chris Moore,South,Docking Station,16,15890824,254253184
2022-03-12,Riley Taylor,Central,Keyboard,14,799722531,11196115434
2022-02-25,Jamie Brown,Central,Monitor,6,1170778838,7024673028
2022-03-31,Chris Johnson,South,Desk Chair,4,185869918,743479672
2021-09-22,Casey Lee,Central,Monitor,1,76082521,76082521
2022-05-22,Jordan Brown,South,Keyboard,8,838593853,6708750824
2022-07-18,Skyler Moore,South,Monitor,1,1108628862,1108628862
2021-12-20,Morgan Garcia,North,Desk Chair,4,1105585298,4422341192
2022-04-11,Alex Brown,North,Headset,15,981171151,14717567265
2022-06-22,Jamie Moore,South,Printer,13,1981261415,25756398395
2022-08-10,Quinn Brown,West,Monitor,10,430901097,4309010970
2021-09-08,Jordan Garcia,East,Keyboard,10,1755779374,17557793740
2022-01-03,Riley Smith,South,Docking Station,9,1493494664,13441451976
2022-06-04,Quinn Moore,South,Scanner,5,1459129419,7295647095
2021-12-15,Quinn Garcia,South,Laptop,4,1100040059,4400160236
2022-04-19,Chris Johnson,North,Monitor,10,1446554613,14465546130
2022-03-30,Riley Moore,Central,Desk Chair,19,1125922738,21392532022
2022-01-21,Chris Lee,Central,Monitor,11,1714416664,18858583304
2022-02-26,Jordan Taylor,North,Desk Chair,3,1099330239,3297990717
2022-05-24,Taylor Smith,West,Webcam,10,422517767,4225177670
2022-05-31,Jordan Brown,Central,Desk Chair,18,406088243,7309588374
2021-12-19,Jamie Moore,North,Webcam,3,98060311,294180933
2021-12-11,Quinn Wilson,East,Desk Chair,1,1542350970,1542350970
2022-01-07,Skyler Brown,Central,Monitor,6,424620872,2547725232
2021-10-11,Chris Taylor,West,Docking Station,5,635332088,3176660440
2021-10-26,Quinn Taylor,East,Laptop,8,390695765,3125566120
2021-12-05,Skyler Taylor,South,Webcam,15,1398434394,20976515910
2021-09-05,Quinn Wilson,North,Scanner,4,272513350,1090053400
2021-12-11,Alex Wilson,West,Scanner,13,597200243,7763603159
2021-09-28,Jamie Taylor,North,Mouse,13,461675879,6001786427
2022-05-30,Riley Taylor,West,Docking Station,18,572031264,10296562752
2022-02-28,Morgan Brown,South,Headset,19,1372806362,26083320878
2022-06-10,Taylor Johnson,West,Printer,7,713921760,4997452320
2022-03-08,Alex Taylor,South,Headset,18,1239001430,22302025740
2022-06-26,Taylor Wilson,Central,Keyboard,3,2064182157,6192546471
2021-12-11,Jamie Brown,East,Keyboard,10,1306751389,13067513890
2022-01-26,Jordan Davis,South,Monitor,11,616096168,6777057848
2022-08-02,Alex Lee,Central,Webcam,11,2115141674,23266558414
2021-12-25,Quinn Moore,West,Keyboard,18,1908664124,34355954232
2022-05-27,Taylor Garcia,East,Laptop,17,3409368,57959256
2021-12-15,Quinn Taylor,West,Webcam,17,209787446,3566386582
2022-03-03,Casey Brown,West,Scanner,1,1494341288,1494341288
2021-12-03,Morgan Moore,Central,Docking Station,9,981631432,8834682888
2021-10-25,Casey Johnson,Central,Printer,6,873179046,5239074276
2022-05-06,Jordan Garcia,West,Laptop,14,562683809,7877573326
2022-02-21,Riley Wilson,East,Docking Station,17,182021984,3094373728
2022-03-08,Casey Davis,West,Keyboard,17,1015303294,17260155998
2021-08-20,Jamie Johnson,West,Laptop,19,1103409562,20964781678
2022-03-04,Skyler Lee,West,Docking Station,14,845044698,11830625772
2022-03-30,Skyler Miller,South,Scanner,9,193440610,1740965490
2022-01-19,Taylor Wilson,North,Laptop,12,2103291167,25239494004
2022-07-26,Morgan Moore,Central,Webcam,10,34073093,340730930
2021-09-03,Jamie Garcia,West,Laptop,19,1326741225,25208083275
2022-08-03,Skyler Lee,South,Printer,10,691726558,6917265580
2022-08-02,Taylor Wilson,South,Mouse,18,1134336591,20418058638
2022-05-08,Quinn Garcia,East,Keyboard,15,701137676,10517065140
2022-02-01,Chris Miller,North,Monitor,7,2118572333,14830006331
2022-07-04,Jamie Davis,North,Headset,3,1639641493,4918924479
2022-06-28,Taylor Taylor,Central,Webcam,7,382035358,2674247506
2021-08-19,Jamie Johnson,West,Keyboard,1,1869699251,1869699251
2022-06-09,Casey Moore,North,Keyboard,13,1333418276,17334437588
2022-01-13,Quinn Brown,South,Webcam,12,149391103,1792693236
2022-07-04,Taylor Brown,South,Mouse,17,1306665168,22213307856
2022-04-24,Taylor Moore,West,Keyboard,13,2081492224,27059398912
2022-06-06,Skyler Garcia,North,Headset,4,948877350,3795509400
2021-12-13,Taylor Johnson,East,Headset,7,722007930,5054055510
2022-01-09,Riley Brown,Central,Keyboard,18,659543856,11871789408
2022-04-24,Jamie Taylor,Central,Scanner,18,531448793,9566078274
2021-09-25,Chris Smith,East,Docking Station,11,568574591,6254320501
2022-04-29,Morgan Moore,North,Mouse,14,712468649,9974561086
2022-05-08,Riley Brown,North,Docking Station,4,1211366732,4845466928
2021-11-13,Jamie Miller,West,Printer,19,604591558,11487239602
2021-10-16,Skyler Wilson,East,Headset,16,723191932,11571070912
2022-03-30,Quinn Wilson,West,Monitor,14,2144504108,30023057512
2022-04-09,Quinn Smith,South,Desk Chair,9,1143418696,10290768264
2021-10-25,Quinn Smith,North,Scanner,16,967210364,15475365824
2021-10-01,Skyler Miller,East,Monitor,13,896349236,11652540068
2022-01-19,Riley Johnson,North,Mouse,12,1723565462,20682785544
2021-11-23,Jamie Moore,East,Webcam,2,1379467314,2758934628
2021-10-19,Riley Lee,South,Webcam,11,1527529695,16802826645
2022-01-18,Jordan Davis,East,Keyboard,12,1531349847,18376198164
2021-08-27,Quinn Smith,North,Monitor,14,427783585,5988970190
2022-06-22,Jordan Taylor,South,Desk Chair,1,56885222,56885222
2021-09-08,Casey Moore,South,Scanner,2,1477202618,2954405236
2022-02-06,Casey Brown,South,Desk Chair,14,872071334,12208998676
2021-08-31,Morgan Johnson,East,Webcam,10,348157399,3481573990
2021-12-04,Quinn Johnson,South,Docking Station,14,137469036,1924566504
2021-09-08,Alex Brown,East,Scanner,16,270829122,4333265952
2022-07-10,Morgan Taylor,East,Keyboard,12,706287636,8475451632
2022-08-02,Alex Davis,West,Printer,14,1135007982,15890111748
2022-04-22,Jamie Moore,North,Keyboard,2,222391943,444783886
2022-07-24,Casey Lee,South,Desk Chair,6,738513857,4431083142
2022-07-25,Jamie Moore,North,Webcam,19,1268016733,24092317927
2022-02-19,Alex Brown,East,Printer,18,1078674958,19416149244
2022-07-22,Riley Moore,North,Monitor,17,1659944120,28219050040
2022-04-01,Skyler Wilson,North,Webcam,2,1803759146,3607518292
2022-01-26,Riley Johnson,Central,Printer,6,2066603654,12399621924
2021-09-13,Morgan Miller,East,Keyboard,17,247988185,4215799145
2022-05-20,Alex Davis,Central,Docking Station,15,1717550884,25763263260
2022-02-09,Taylor Brown,East,Webcam,10,2133335572,21333355720
2021-09-09,Alex Davis,East,Keyboard,10,2118222722,21182227220
2022-07-11,Riley Lee,East,Docking Station,9,2099396661,18894569949
2021-12-11,Morgan Wilson,West,Desk Chair,7,1844649313,12912545191
2021-12-02,Skyler Taylor,South,Scanner,3,281992364,845977092
2021-10-21,Alex Brown,North,Docking Station,7,420149464,2941046248
2021-08-22,Riley Smith,Central,Keyboard,14,1105870175,15482182450
2022-01-14,Morgan Smith,South,Monitor,4,1364157965,5456631860
2021-10-02,Riley Miller,South,Printer,1,559090960,559090960
2021-12-27,Casey Smith,East,Laptop,10,901720222,9017202220
2021-11-14,Riley Miller,East,Docking Station,5,2112594943,10562974715
2022-05-26,Alex Miller,East,Scanner,4,1390370457,5561481828
2021-08-20,Riley Miller,Central,Keyboard,9,658475232,5926277088
2022-05-19,Chris Lee,West,Printer,8,354488688,2835909504
2022-07-19,Riley Moore,Central,Keyboard,16,432281211,6916499376
2022-07-24,Chris Brown,Central,Docking Station,3,1712856340,5138569020
2022-07-26,Skyler Taylor,North,Printer,9,356162751,3205464759
2022-07-31,Riley Lee,South,Monitor,8,1382023394,11056187152
2021-10-28,Taylor Davis,East,Printer,13,1462438995,19011706935
2021-12-08,Skyler Moore,East,Headset,8,2049316832,16394534656
2022-02-02,Casey Brown,West,Monitor,1,712387612,712387612
2022-04-16,Casey Miller,South,Headset,5,499262784,2496313920
2022-04-27,Casey Davis,East,Mouse,3,203988279,611964837
2021-10-10,Jamie Garcia,Central,Docking Station,15,175152376,2627285640
2022-02-21,Chris Lee,East,Webcam,10,482712873,4827128730
2021-12-17,Morgan Wilson,South,Keyboard,2,273382815,546765630
2022-02-28,Chris Smith,West,Webcam,12,1019482188,12233786256
2021-09-21,Riley Brown,East,Monitor,1,254627440,254627440
2021-08-31,Quinn Davis,Central,Desk Chair,4,391671798,1566687192
2021-08-27,Quinn Brown,West,Keyboard,2,1518598998,3037197996
2021-09-22,Taylor Moore,West,Desk Chair,7,2029480800,14206365600
2022-07-16,Jordan Johnson,East,Scanner,11,1035024562,11385270182
2022-03-21,Casey Smith,West,Scanner,3,1793952721,5381858163
2021-09-01,Jamie Lee,East,Desk Chair,11,1801953994,19821493934
2021-08-18,Taylor Lee,South,Keyboard,9,1094979719,9854817471
2022-02-20,Chris Brown,South,Keyboard,13,1039805902,13517476726
2022-04-24,Casey Wilson,Central,Webcam,10,620211097,6202110970
2021-12-21,Chris Miller,South,Desk Chair,16,1404905007,22478480112
2022-06-03,Jordan Brown,North,Monitor,7,602820376,4219742632
2022-07-02,Quinn Garcia,South,Laptop,6,1507541050,9045246300
2022-04-25,Jamie Wilson,Central,Desk Chair,5,1126039857,5630199285
2021-12-28,Morgan Brown,North,Monitor,3,361303036,1083909108
2021-09-24,Taylor Wilson,West,Desk Chair,10,553635913,5536359130
2021-09-29,Chris Johnson,North,Scanner,11,2101401987,23115421857
2022-01-01,Riley Garcia,East,Headset,11,765808848,8423897328
2022-02-05,Jordan Wilson,East,Headset,17,354625358,6028631086
2021-10-21,Taylor Moore,East,Keyboard,3,1343106437,4029319311
2022-04-17,Taylor Miller,East,Mouse,14,417476681,5844673534
2021-08-26,Jordan Davis,South,Printer,15,1468583816,22028757240
2021-11-24,Alex Moore,East,Printer,17,324370808,5514303736
2022-06-02,Alex Wilson,Central,Laptop,3,1102425652,3307276956
2022-07-25,Skyler Smith,East,Docking Station,19,1858395860,35309521340
2021-11-15,Alex Miller,West,Headset,10,650677211,6506772110
2022-01-02,Chris Miller,East,Laptop,9,485056242,4365506178
2021-09-25,Morgan Garcia,West,Mouse,15,985359030,14780385450
2021-11-27,Chris Lee,South,Mouse,15,721549078,10823236170
2021-10-10,Jordan Taylor,West,Headset,6,451086019,2706516114
2022-04-09,Riley Wilson,North,Monitor,15,1034203331,15513049965
2022-05-12,Morgan Johnson,East,Headset,11,978530481,10763835291
2021-12-31,Chris Brown,Central,Printer,5,961181635,4805908175
2022-02-22,Jamie Wilson,North,Printer,9,767097196,6903874764
2021-09-25,Quinn Taylor,South,Laptop,13,1198243288,15577162744
2021-09-18,Casey Johnson,North,Laptop,9,675144981,6076304829
2022-07-18,Jamie Moore,Central,Laptop,4,260030684,1040122736
2022-02-19,Casey Garcia,East,Mouse,4,1598386570,6393546280
2022-07-29,Morgan Taylor,Central,Monitor,5,823558897,4117794485
2021-12-18,Quinn Miller,Central,Printer,17,1717744825,29201662025
2022-08-07,Taylor Miller,East,Headset,15,553712836,8305692540
2021-09-24,Jamie Wilson,South,Desk Chair,7,135017653,945123571
2021-08-19,Quinn Wilson,South,Docking Station,19,182466105,3466855995
2021-11-12,Chris Brown,West,Docking Station,17,2062839092,35068264564
2021-12-14,Casey Davis,South,Webcam,7,922170959,6455196713
2022-03-04,Morgan Wilson,Central,Mouse,5,2087302865,10436514325
2021-12-26,Jordan Johnson,South,Printer,17,122431512,2081335704
2022-05-17,Taylor Wilson,South,Headset,10,946892202,9468922020
2022-04-12,Alex Brown,North,Headset,10,677743780,6777437800
2022-08-04,Jamie Brown,North,Scanner,2,62047908,124095816
2021-11-13,Alex Wilson,West,Keyboard,12,1496854889,17962258668
2022-03-13,Quinn Brown,East,Printer,5,1480965499,7404827495
2021-12-23,Skyler Brown,North,Desk Chair,4,1214710937,4858843748
2022-07-31,Chris Garcia,East,Scanner,3,127305735,381917205
2021-12-22,Chris Johnson,South,Keyboard,19,98959815,1880236485
2022-05-23,Alex Miller,Central,Monitor,11,285497729,3140475019
2022-04-16,Alex Lee,North,Docking Station,1,1645097328,1645097328
2022-01-25,Skyler Garcia,East,Printer,1,1536714683,1536714683
2022-07-22,Alex Miller,North,Headset,7,921758038,6452306266
2021-10-14,Jamie Wilson,West,Monitor,17,909263302,15457476134
2022-03-13,Casey Johnson,East,Monitor,16,772991799,12367868784
2022-01-17,Skyler Davis,Central,Laptop,19,2102289590,39943502210
2021-12-30,Riley Johnson,South,Scanner,8,27239532,217916256
2022-05-04,Jamie Johnson,East,Keyboard,19,1559340443,29627468417
2021-10-23,Morgan Moore,East,Docking Station,6,1200239910,7201439460
2022-03-06,Quinn Taylor,Central,Scanner,12,2013918966,24167027592
2021-12-29,Jordan Davis,South,Headset,5,1415745709,7078728545
2021-08-31,Jordan Moore,Central,Desk Chair,11,433273905,4766012955
2021-10-21,Taylor Taylor,East,Webcam,6,758595718,4551574308
2021-10-14,Chris Taylor,East,Scanner,9,748156765,6733410885
2021-10-11,Jordan Smith,West,Keyboard,12,1200134172,14401610064
2021-11-14,Riley Miller,North,Keyboard,11,1770488496,19475373456
2022-05-11,Skyler Davis,North,Mouse,10,769362102,7693621020
2022-08-05,Quinn Taylor,Central,Printer,10,1058289680,10582896800
2021-09-29,Jordan Taylor,Central,Monitor,11,2140189832,23542088152
2021-09-18,Skyler Lee,East,Headset,13,88551012,1151163156
2022-04-21,Casey Davis,Central,Headset,7,248433857,1739036999
2021-12-25,Morgan Taylor,South,Webcam,11,97753017,1075283187
2022-06-23,Skyler Brown,West,Docking Station,11,1667389541,18341284951
2022-06-03,Morgan Wilson,South,Laptop,19,467369256,8880015864
2022-01-12,Alex Garcia,South,Docking Station,14,656296845,9188155830
2022-06-03,Skyler Lee,South,Laptop,17,1348238463,22920053871
2021-11-12,Riley Smith,Central,Desk Chair,15,2129452455,31941786825
2022-02-19,Chris Brown,Central,Printer,7,2028317701,14198223907
2021-09-09,Chris Davis,West,Mouse,10,1713925572,17139255720
2022-01-12,Quinn Taylor,West,Printer,1,695588498,695588498
2021-11-16,Jamie Miller,Central,Monitor,1,341211665,341211665
2022-02-17,Alex Wilson,West,Mouse,2,1864835671,3729671342
2021-08-22,Chris Smith,Central,Monitor,13,58159689,756075957
2021-09-13,Jordan Davis,South,Monitor,8,1481857881,11854863048
2022-06-20,Riley Taylor,North,Scanner,7,2072899637,14510297459
2021-11-25,Skyler Davis,North,Mouse,5,1257240687,6286203435
2022-07-13,Riley Miller,East,Keyboard,1,71593191,71593191
2022-02-15,Jordan Lee,Central,Printer,9,1855692609,16701233481
2022-04-22,Casey Taylor,South,Headset,11,1001649319,11018142509
2022-07-22,Riley Smith,East,Laptop,11,223153016,2454683176
2022-02-19,Casey Smith,Central,Keyboard,12,1843188636,22118263632
2021-09-10,Alex Davis,South,Laptop,9,843479654,7591316886
2022-03-11,Morgan Miller,Central,Mouse,17,1944180797,33051073549
2022-04-07,Jamie Taylor,North,Laptop,2,1479101162,2958202324
2022-07-23,Jamie Johnson,West,Desk Chair,10,1911289014,19112890140
2022-06-21,Morgan Lee,North,Headset,19,1639453243,31149611617
2022-07-27,Taylor Miller,Central,Headset,14,1350614268,18908599752
2022-01-23,Taylor Garcia,Central,Webcam,9,219595494,1976359446
2021-10-09,Jamie Wilson,East,Laptop,16,1462616421,23401862736
2022-04-27,Alex Brown,West,Webcam,18,1185558610,21340054980
2021-09-06,Taylor Lee,East,Headset,2,488097229,976194458
2022-06-19,Taylor Davis,Central,Headset,17,361023668,6137402356
2021-09-01,Skyler Wilson,North,Keyboard,5,1229468287,6147341435
2022-04-10,Jordan Taylor,Central,Keyboard,1,1288131030,1288131030
2022-01-03,Alex Lee,North,Monitor,2,189443468,378886936
2022-07-01,Riley Garcia,West,Desk Chair,17,328250781,5580263277
2022-02-05,Casey Davis,East,Mouse,19,1547873277,29409592263
2021-10-20,Riley Brown,South,Monitor,9,1600040550,14400364950
2021-12-18,Skyler Brown,North,Desk Chair,18,411053317,7398959706
2022-04-08,Skyler Moore,West,Desk Chair,12,874568861,10494826332
2021-11-15,Riley Lee,South,Webcam,5,971410905,4857054525
