Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-11-26,Jamie Smith,East,Keyboard,6,351478311,2108869866
2022-01-12,Taylor Taylor,South,Docking Station,2,770489101,1540978202
2022-10-22,Riley Smith,Central,Headset,3,299919899,899759697
2022-01-25,Quinn Moore,Central,Webcam,19,2030200801,38573815219
2022-03-06,Skyler Miller,North,Monitor,3,1705389680,5116169040
2022-05-05,Jamie Davis,West,Webcam,4,2144228531,8576914124
2022-09-18,Skyler Johnson,Central,Monitor,10,1502386216,15023862160
2022-08-21,Quinn Smith,West,Scanner,17,98827262,1680063454
2022-01-26,Chris Lee,North,Monitor,6,828265336,4969592016
2022-08-10,Jordan Wilson,West,Monitor,6,1367032096,8202192576
2022-02-05,Jamie Lee,North,Headset,18,1003079504,18055431072
2022-07-30,Alex Brown,West,Docking Station,12,276535513,3318426156
2022-05-17,Morgan Moore,Central,Headset,9,395442822,3558985398
2022-04-29,Riley Taylor,East,Desk Chair,9,626700849,5640307641
2022-10-29,Alex Miller,South,Laptop,18,926077009,16669386162
2021-11-29,Jamie Wilson,Central,Scanner,8,1838766451,14710131608
2022-01-05,Alex Taylor,Central,Mouse,4,1008719373,4034877492
2022-09-09,Jordan Lee,East,Laptop,3,688958919,2066876757
2022-04-05,Riley Brown,East,Laptop,14,1288292618,18036096652
2022-08-07,Quinn Taylor,North,Headset,2,1075231710,2150463420
2022-08-10,Skyler Brown,North,Headset,14,288727514,4042185196
2022-03-20,Jordan Taylor,North,Webcam,5,1426746699,7133733495
2022-05-11,Jordan Garcia,East,Monitor,15,1515027582,22725413730
2021-12-18,Jordan Taylor,South,Scanner,6,1871511132,11229066792
2022-11-15,Taylor Moore,East,Laptop,12,1738081713,20856980556
2022-07-30,Quinn Smith,North,Desk Chair,2,1185808104,2371616208
2022-08-09,Morgan Miller,North,Desk Chair,8,934365018,7474920144
2022-01-22,Chris Miller,East,Webcam,19,705463178,13403800382
2022-08-15,Quinn Lee,East,Monitor,19,1389686896,26404051024
2022-02-17,Casey Davis,East,Webcam,14,209669004,2935366056
2022-11-01,Casey Davis,East,Headset,18,886930948,15964757064
2022-08-06,Alex Johnson,South,Headset,19,166017504,3154332576
2022-01-31,Morgan Johnson,East,Webcam,8,17231195,137849560
2022-11-06,Chris Moore,North,Scanner,19,45359914,861838366
2022-04-16,Morgan Davis,South,Monitor,4,555565105,2222260420
2021-12-19,Skyler Moore,West,Webcam,9,1822140420,16399263780
2022-03-19,Alex Brown,West,Scanner,16,669927817,10718845072
2022-01-12,Taylor Miller,West,Desk Chair,15,1876379694,28145695410
2022-06-15,Jamie Garcia,Central,Printer,6,1769013118,10614078708
2022-09-27,Chris Johnson,East,Desk Chair,9,2058104628,18522941652
2022-05-08,Jamie Moore,East,Keyboard,11,1016617498,11182792478
2022-06-04,Jamie Johnson,Central,Headset,3,2131037401,6393112203
2022-04-15,Casey Wilson,North,Keyboard,6,1151091779,6906550674
2022-02-16,Casey Garcia,East,Keyboard,11,1168972568,12858698248
2022-05-15,Skyler Johnson,West,Scanner,12,1339599465,16075193580
2022-11-08,Chris Taylor,West,Webcam,11,714437723,7858814953
2022-08-25,Quinn Johnson,Central,Mouse,3,1617586758,4852760274
2022-10-02,Chris Wilson,East,Desk Chair,3,92146966,276440898
2021-12-26,Riley Johnson,North,Printer,2,1458776092,2917552184
2022-05-03,Alex Taylor,East,Scanner,10,1418238895,14182388950
2022-11-07,Taylor Moore,West,Docking Station,3,2043294051,6129882153
2021-12-12,Morgan Smith,East,Keyboard,8,436310240,3490481920
2022-03-01,Chris Taylor,Central,Printer,12,588967886,7067614632
2022-05-19,Jamie Smith,Central,Monitor,3,458461221,1375383663
2022-08-22,Riley Wilson,South,Laptop,14,1015204831,14212867634
2022-07-21,Jamie Johnson,North,Printer,4,307841532,1231366128
2022-06-15,Skyler Davis,North,Laptop,13,1250278894,16253625622
2022-05-01,Casey Moore,North,Headset,10,1391070894,13910708940
2022-05-12,Riley Lee,South,Docking Station,18,1154427767,20779699806
2022-07-10,Casey Moore,West,Laptop,9,1475882092,13282938828
2022-08-13,Alex Davis,North,Scanner,10,768745253,7687452530
2022-06-04,Casey Davis,Central,Monitor,6,1195194740,7171168440
2021-12-23,Jamie Lee,North,Mouse,5,445091772,2225458860
2022-02-21,Skyler Wilson,South,Webcam,14,846879647,11856315058
2022-10-31,Jordan Wilson,North,Scanner,10,1418084344,14180843440
2022-08-20,Casey Brown,West,Laptop,13,214478530,2788220890
2022-05-07,Riley Brown,East,Keyboard,16,1720769736,27532315776
2022-04-02,Riley Davis,South,Docking Station,12,1730328054,20763936648
2022-04-09,Riley Lee,Central,Scanner,17,1566241010,26626097170
2022-09-28,Skyler Moore,North,Laptop,18,2025691838,36462453084
2022-04-17,Casey Brown,Central,Docking Station,4,781933867,3127735468
2022-02-04,Jamie Brown,Central,Desk Chair,14,1898886851,26584415914
2022-04-24,Alex Johnson,Central,Mouse,16,1882005657,30112090512
2022-10-20,Casey Miller,North,Desk Chair,13,1753379883,22793938479
2022-04-12,Morgan Davis,East,Headset,2,1218801375,2437602750
2022-08-03,Taylor Davis,East,Laptop,1,1047112142,1047112142
2022-09-19,Riley Wilson,North,Laptop,5,1365712806,6828564030
2022-05-30,Chris Miller,Central,Mouse,9,1715534529,15439810761
2022-10-03,Skyler Wilson,South,Docking Station,18,172871860,3111693480
2022-05-30,Morgan Johnson,East,Docking Station,18,1904718222,34284927996
2022-03-21,Skyler Davis,North,Keyboard,11,1807269066,19879959726
2022-03-28,Quinn Miller,South,Mouse,15,1630996242,24464943630
2022-08-06,Riley Brown,East,Laptop,15,1850321482,27754822230
2021-12-29,Taylor Wilson,Central,Docking Station,1,2059010999,2059010999
2022-02-03,Riley Miller,East,Docking Station,17,1695278019,28819726323
2022-09-24,Jordan Brown,Central,Desk Chair,2,1949125911,3898251822
2022-01-27,Morgan Taylor,West,Monitor,11,283413663,3117550293
2022-05-15,Skyler Wilson,North,Headset,12,1390321651,16683859812
2022-02-05,Riley Brown,Central,Headset,17,1823952303,31007189151
2021-11-22,Quinn Johnson,East,Keyboard,16,1511088864,24177421824
2022-01-15,Riley Miller,West,Webcam,18,986836645,17763059610
2022-10-25,Alex Lee,West,Printer,17,1493438656,25388457152
2022-06-10,Chris Miller,South,Desk Chair,11,736599794,8102597734
2022-01-20,Jamie Smith,North,Printer,12,1057814216,12693770592
2022-07-27,Skyler Davis,South,Scanner,14,1996584239,27952179346
2022-06-23,Alex Garcia,West,Printer,2,797393416,1594786832
2022-03-05,Skyler Wilson,East,Scanner,13,1234448597,16047831761
2021-12-19,Skyler Davis,Central,Laptop,12,1660497121,19925965452
2022-07-31,Skyler Davis,North,Mouse,9,1357535256,12217817304
2022-01-12,Casey Johnson,Central,Docking Station,13,1940677148,25228802924
2021-12-05,Jamie Moore,Central,Laptop,14,822316278,11512427892
2021-11-26,Morgan Lee,South,Webcam,15,1267319921,19009798815
2022-05-08,Morgan Moore,South,Webcam,12,1854920265,22259043180
2022-09-04,Chris Garcia,West,Monitor,1,619617432,619617432
2021-11-24,Quinn Smith,East,Scanner,8,1803332105,14426656840
2022-05-03,Taylor Taylor,North,Headset,11,1689455413,18584009543
2022-05-23,Skyler Taylor,Central,Mouse,2,1685280306,3370560612
2021-12-08,Quinn Davis,South,Mouse,18,2126119151,38270144718
2022-07-18,Skyler Wilson,South,Mouse,14,1760125573,24641758022
2022-08-03,Riley Wilson,East,Keyboard,3,2002521579,6007564737
2022-01-14,Chris Garcia,South,Printer,6,2142142908,12852857448
2022-10-27,Casey Lee,West,Webcam,16,758757299,12140116784
2021-12-05,Chris Lee,Central,Webcam,6,1184255419,7105532514
2021-12-21,Jamie Brown,East,Monitor,14,588477813,8238689382
2022-10-06,Quinn Miller,East,Mouse,18,1809811176,32576601168
2021-11-24,Alex Davis,Central,Printer,9,723325647,6509930823
2022-02-26,Morgan Johnson,Central,Keyboard,18,1124472165,20240498970
2022-10-16,Chris Miller,East,Webcam,15,441243172,6618647580
2022-08-26,Riley Miller,North,Webcam,3,1867739024,5603217072
2022-10-26,Alex Garcia,East,Mouse,16,175649021,2810384336
2022-09-05,Skyler Moore,South,Headset,13,369487758,4803340854
2022-04-06,Skyler Lee,West,Monitor,3,1510405227,4531215681
2022-03-14,Quinn Taylor,North,Desk Chair,5,544634041,2723170205
2022-03-13,Taylor Smith,South,Headset,4,1129038056,4516152224
2021-11-26,Riley Davis,East,Laptop,10,390168423,3901684230
2022-08-31,Alex Lee,East,Laptop,15,1392871582,20893073730
2022-11-08,Jamie Wilson,Central,Monitor,7,912385400,6386697800
2022-05-28,Chris Garcia,West,Laptop,6,113893345,683360070
