Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-06-11,Skyler Taylor,North,Scanner,17,615677970,10466525490
2021-12-23,Chris Taylor,North,Scanner,11,726367999,7990047989
2021-09-12,Skyler Miller,Central,Scanner,8,2079688762,16637510096
2021-10-10,Alex Moore,South,Laptop,4,943751046,3775004184
2021-12-05,Alex Smith,East,Monitor,11,1833315008,20166465088
2022-05-27,Skyler Johnson,North,Docking Station,6,27270150,163620900
2022-02-20,Taylor Lee,South,Headset,10,1398486303,13984863030
2021-10-20,Riley Moore,Central,Laptop,17,1351344499,22972856483
2021-10-17,Chris Smith,South,Printer,14,1639813262,22957385668
2021-07-22,Riley Smith,Central,Printer,3,336623728,1009871184
2021-09-24,Jordan Wilson,East,Scanner,15,1775725749,26635886235
2021-12-15,Riley Smith,South,Headset,16,1194929843,19118877488
2021-12-16,Taylor Taylor,North,Headset,6,16717421,100304526
2022-04-08,Taylor Lee,West,Mouse,6,780457372,4682744232
2021-11-19,Taylor Lee,North,Desk Chair,12,1763951702,21167420424
2021-09-30,Taylor Davis,Central,Printer,8,477770385,3822163080
2022-05-18,Quinn Taylor,South,Webcam,15,1869893953,28048409295
2022-05-06,Jamie Wilson,South,Keyboard,16,1200927715,19214843440
2022-03-19,Taylor Johnson,West,Monitor,16,1285569451,20569111216
2022-06-08,Morgan Davis,Central,Headset,4,1257056715,5028226860
2021-07-10,Skyler Lee,West,Desk Chair,6,524882459,3149294754
2022-04-05,Quinn Johnson,West,Printer,19,60645422,1152263018
2021-11-12,Taylor Taylor,Central,Printer,13,1135504446,14761557798
2022-05-28,Riley Wilson,West,Docking Station,14,139929140,1959007960
2021-11-17,Jamie Taylor,East,Docking Station,5,2025412097,10127060485
2022-03-28,Jordan Wilson,West,Laptop,13,697182715,9063375295
2022-03-08,Taylor Johnson,East,Mouse,15,574120850,8611812750
2021-10-06,Casey Johnson,Central,Monitor,8,400492212,3203937696
2022-05-15,Chris Miller,West,Docking Station,9,145957028,1313613252
2021-11-16,Morgan Davis,South,Mouse,13,655793240,8525312120
2021-11-22,Chris Moore,Central,Headset,9,1773794139,15964147251
2021-09-19,Riley Taylor,East,Mouse,17,1583698504,26922874568
2021-09-25,Jamie Brown,Central,Scanner,11,1640225199,18042477189
2021-12-31,Riley Johnson,West,Desk Chair,15,449988255,6749823825
2021-07-11,Jordan Moore,South,Printer,16,1960906854,31374509664
2022-06-09,Jordan Garcia,South,Laptop,13,1053572686,13696444918
2022-06-06,Alex Johnson,West,Scanner,5,1742380736,8711903680
2021-09-14,Alex Davis,West,Monitor,4,1511625852,6046503408
2022-05-05,Taylor Wilson,South,Webcam,19,93354582,1773737058
2021-06-16,Riley Davis,East,Keyboard,16,1710526510,27368424160
2021-06-17,Jordan Taylor,East,Monitor,8,187597967,1500783736
2021-08-10,Quinn Garcia,East,Docking Station,14,1035573112,14498023568
2022-05-21,Quinn Miller,South,Webcam,15,628480488,9427207320
2021-12-11,Casey Moore,East,Scanner,9,1999202672,17992824048
2022-05-21,Chris Davis,West,Webcam,11,539885643,5938742073
2021-12-22,Skyler Garcia,South,Printer,16,1588396604,25414345664
2021-11-10,Taylor Johnson,South,Desk Chair,13,330972306,4302639978
2022-06-08,Casey Garcia,Central,Laptop,17,1255486004,21343262068
2022-06-01,Chris Moore,Central,Monitor,18,1344017740,24192319320
2021-08-11,Casey Moore,South,Mouse,3,159635513,478906539
2021-11-23,Skyler Garcia,South,Keyboard,3,119914226,359742678
2021-12-01,Morgan Smith,West,Keyboard,17,1039985151,17679747567
2022-04-11,Quinn Miller,Central,Monitor,7,1190474489,8333321423
2021-10-14,Jordan Lee,Central,Docking Station,4,583732696,2334930784
2021-10-11,Quinn Lee,South,Mouse,7,396523040,2775661280
2021-11-30,Riley Johnson,East,Keyboard,4,393489080,1573956320
2021-08-23,Alex Miller,South,Laptop,16,155792086,2492673376
2021-09-04,Casey Smith,South,Mouse,1,1812519920,1812519920
2022-02-26,Jamie Johnson,Central,Headset,9,1899982704,17099844336
2021-08-28,Quinn Wilson,Central,Scanner,8,1312814938,10502519504
2022-02-10,Quinn Wilson,East,Keyboard,11,1953583210,21489415310
2021-11-01,Chris Taylor,West,Scanner,12,872408110,10468897320
2021-10-01,Alex Taylor,South,Webcam,7,1616737069,11317159483
2021-08-19,Taylor Moore,East,Webcam,18,782251015,14080518270
2021-11-09,Jordan Miller,Central,Mouse,17,1575065516,26776113772
2021-12-27,Chris Garcia,West,Docking Station,4,1374632735,5498530940
2021-10-12,Chris Lee,West,Desk Chair,1,615646616,615646616
2022-05-13,Casey Smith,East,Webcam,8,1781780935,14254247480
2021-08-16,Jamie Johnson,Central,Docking Station,17,309085568,5254454656
2022-03-17,Quinn Lee,North,Headset,10,15315091,153150910
2021-07-26,Chris Moore,West,Headset,1,614407759,614407759
2021-12-03,Chris Miller,West,Webcam,9,1926644124,17339797116
2021-12-18,Jordan Wilson,North,Docking Station,19,378410954,7189808126
2022-04-23,Skyler Davis,South,Laptop,10,1327565858,13275658580
2021-07-22,Quinn Lee,Central,Docking Station,2,830618440,1661236880
2022-03-17,Quinn Garcia,West,Monitor,10,1518598459,15185984590
2021-10-22,Skyler Davis,North,Keyboard,6,2141049651,12846297906
2022-05-31,Riley Miller,East,Headset,18,945123193,17012217474
2022-03-24,Skyler Smith,East,Printer,5,1137185369,5685926845
2021-06-21,Alex Davis,North,Docking Station,13,950855458,12361120954
2021-06-25,Skyler Garcia,West,Docking Station,15,1318910154,19783652310
2021-08-19,Jamie Miller,South,Keyboard,19,1269078718,24112495642
2022-05-25,Taylor Wilson,West,Docking Station,18,907502715,16335048870
2022-02-17,Jordan Miller,South,Keyboard,5,1839047512,9195237560
2021-09-25,Riley Johnson,North,Printer,8,775303227,6202425816
2021-07-02,Skyler Taylor,South,Keyboard,6,1186032264,7116193584
2022-03-22,Casey Lee,East,Laptop,13,1227072336,15951940368
2021-06-14,Taylor Garcia,North,Mouse,18,1297289126,23351204268
2022-01-06,Chris Smith,West,Laptop,3,1104903603,3314710809
2021-06-25,Taylor Smith,West,Mouse,9,567820710,5110386390
2022-06-09,Skyler Wilson,North,Desk Chair,14,1428827129,20003579806
2021-08-29,Jamie Lee,West,Laptop,2,1842363416,3684726832
2021-10-11,Skyler Smith,North,Webcam,18,462826905,8330884290
2022-02-19,Riley Garcia,North,Laptop,9,733280376,6599523384
2022-04-23,Casey Johnson,Central,Docking Station,1,2076123026,2076123026
2022-04-29,Morgan Smith,East,Monitor,6,741441264,4448647584
2021-09-17,Jamie Garcia,South,Desk Chair,12,1010554060,12126648720
2021-07-24,Skyler Garcia,North,Laptop,7,895856074,6270992518
2022-04-18,Alex Wilson,West,Webcam,2,661881746,1323763492
2021-07-15,Quinn Taylor,Central,Mouse,10,765802687,7658026870
2021-07-20,Casey Johnson,South,Laptop,17,444473625,7556051625
2022-06-06,Skyler Moore,Central,Mouse,15,2091082989,31366244835
2021-12-07,Alex Lee,Central,Laptop,19,1184887496,22512862424
2021-08-13,Quinn Smith,North,Docking Station,13,1067765554,13880952202
2021-09-21,Jamie Wilson,East,Laptop,16,1699695139,27195122224
2021-11-03,Chris Johnson,West,Scanner,5,340668135,1703340675
2021-11-10,Quinn Miller,East,Printer,9,1416049612,12744446508
2021-08-04,Taylor Lee,West,Mouse,1,1788590145,1788590145
2022-01-18,Riley Davis,West,Desk Chair,4,1095438309,4381753236
2022-05-23,Alex Johnson,South,Printer,12,1502778451,18033341412
2021-06-13,Alex Lee,South,Keyboard,4,1591074283,6364297132
2021-08-03,Chris Davis,East,Keyboard,13,785847094,10216012222
2022-04-03,Quinn Davis,Central,Docking Station,9,1412897005,12716073045
2021-12-14,Skyler Smith,North,Printer,19,1807464198,34341819762
2022-04-10,Alex Johnson,Central,Desk Chair,5,685114489,3425572445
2021-07-07,Riley Smith,Central,Headset,7,1840027900,12880195300
2021-10-14,Jamie Garcia,South,Mouse,18,1553194814,27957506652
2021-06-19,Chris Johnson,North,Docking Station,8,435496741,3483973928
2022-04-07,Skyler Miller,East,Mouse,12,425465371,5105584452
2021-08-07,Jamie Davis,West,Desk Chair,10,522574025,5225740250
2021-09-24,Chris Johnson,East,Desk Chair,13,947567123,12318372599
2021-06-17,Casey Davis,South,Scanner,16,847408750,13558540000
2021-12-14,Quinn Davis,Central,Printer,2,388062875,776125750
2021-10-24,Quinn Smith,North,Keyboard,2,1988805288,3977610576
2022-04-06,Taylor Taylor,North,Desk Chair,1,1646841701,1646841701
2022-02-28,Riley Wilson,East,Mouse,18,54749319,985487742
2021-09-09,Jordan Garcia,South,Webcam,4,1255060597,5020242388
2021-07-10,Riley Brown,North,Webcam,18,1197515118,21555272124
2021-09-05,Casey Smith,West,Monitor,7,1213867592,8497073144
2021-07-08,Morgan Johnson,South,Desk Chair,3,2110358605,6331075815
2022-03-20,Morgan Davis,South,Headset,13,30731667,399511671
2022-04-15,Jamie Davis,East,Docking Station,4,6153787,24615148
2021-08-11,Morgan Smith,South,Webcam,8,422464346,3379714768
2021-08-27,Taylor Brown,East,Keyboard,13,1748025569,22724332397
2022-03-07,Casey Garcia,West,Printer,1,1126657213,1126657213
