Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-05-01,Alex Lee,West,Keyboard,19,1971619630,37460772970
2023-01-26,Quinn Smith,West,Keyboard,8,325485593,2603884744
2022-12-18,Jordan Garcia,South,Webcam,4,1794556269,7178225076
2022-11-25,Jordan Miller,West,Docking Station,11,1700023111,18700254221
2022-10-29,Jamie Lee,South,Scanner,16,224534882,3592558112
2022-08-15,Jamie Smith,North,Webcam,11,1941799458,21359794038
2022-05-04,Casey Davis,East,Monitor,16,2094244472,33507911552
2022-09-07,Casey Taylor,Central,Scanner,14,87479798,1224717172
2022-09-08,Skyler Miller,East,Desk Chair,6,322519019,1935114114
2022-06-10,Morgan Lee,West,Mouse,1,694779876,694779876
2023-01-21,Skyler Johnson,East,Mouse,7,1825710067,12779970469
2022-11-27,Riley Lee,South,Printer,15,1222612164,18339182460
2023-03-16,Casey Davis,North,Keyboard,7,534845073,3743915511
2022-12-18,Quinn Brown,Central,Mouse,8,167518187,1340145496
2022-06-18,Chris Taylor,East,Scanner,5,114833848,574169240
2022-09-27,Jamie Davis,Central,Monitor,9,1382923434,12446310906
2022-12-30,Skyler Garcia,West,Webcam,6,1517471955,9104831730
2022-09-10,Skyler Taylor,North,Mouse,3,3784219,11352657
2023-02-01,Alex Smith,North,Webcam,1,1794593544,1794593544
2023-01-16,Skyler Moore,West,Keyboard,10,1647552350,16475523500
2023-01-20,Taylor Johnson,North,Docking Station,4,1483151360,5932605440
2023-03-20,Casey Lee,East,Webcam,15,1721002585,25815038775
2022-06-04,Alex Johnson,Central,Monitor,7,934784768,6543493376
2022-10-30,Taylor Moore,North,Scanner,15,1283539091,19253086365
2022-08-29,Skyler Brown,North,Monitor,17,1786594646,30372108982
2022-07-24,Chris Wilson,Central,Desk Chair,6,1376197674,8257186044
2023-01-06,Alex Taylor,West,Webcam,5,895410782,4477053910
2022-07-28,Taylor Taylor,South,Monitor,8,401714016,3213712128
2023-01-04,Alex Moore,East,Printer,6,1887936342,11327618052
2023-02-24,Jordan Lee,South,Webcam,17,1039222218,17666777706
