Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-04-21,Casey Garcia,East,Desk Chair,12,988607439,11863289268
2021-04-07,Skyler Brown,South,Laptop,15,1289438894,19341583410
2021-03-12,Quinn Moore,Central,Webcam,10,1775663562,17756635620
2021-02-09,Casey Miller,North,Keyboard,8,1832363787,14658910296
2021-06-14,Jordan Lee,Central,Keyboard,5,820177632,4100888160
2021-05-20,Chris Wilson,Central,Desk Chair,3,607105798,1821317394
2021-01-25,Skyler Johnson,South,Webcam,17,819256462,13927359854
2021-01-05,Skyler Brown,East,Docking Station,18,574134241,10334416338
2021-03-09,Jordan Lee,South,Headset,18,558186068,10047349224
2021-06-02,Taylor Wilson,South,Webcam,9,454634115,4091707035
2021-07-02,Quinn Brown,East,Laptop,16,541967997,8671487952
2020-09-07,Quinn Smith,North,Docking Station,19,2090664254,39722620826
2021-03-29,Quinn Johnson,Central,Desk Chair,8,1710290892,13682327136
2020-11-04,Quinn Moore,East,Laptop,12,701305642,8415667704
2021-01-16,Alex Miller,West,Keyboard,19,42970605,816441495
2021-02-03,Chris Wilson,North,Keyboard,15,1060631128,15909466920
2020-07-30,Taylor Moore,South,Mouse,2,176412787,352825574
2020-09-10,Alex Garcia,South,Webcam,12,2146930714,25763168568
2020-07-31,Alex Garcia,East,Scanner,9,884438813,7959949317
2020-10-18,Skyler Brown,East,Headset,12,736533127,8838397524
2021-04-03,Skyler Wilson,North,Printer,18,900206957,16203725226
2020-09-03,Chris Davis,West,Keyboard,2,463297218,926594436
2020-11-19,Jamie Garcia,South,Keyboard,6,12706237,76237422
2021-03-03,Jamie Lee,East,Monitor,7,1949537677,13646763739
2020-11-16,Taylor Garcia,West,Webcam,4,1204461324,4817845296
2021-04-15,Jordan Moore,West,Monitor,11,1112361081,12235971891
2020-08-12,Casey Johnson,West,Keyboard,3,77681919,233045757
2021-02-01,Chris Miller,North,Mouse,10,1266566638,12665666380
2020-12-20,Quinn Lee,West,Headset,6,318686866,1912121196
2020-10-21,Jamie Lee,Central,Headset,1,79253358,79253358
2020-12-27,Morgan Johnson,West,Laptop,12,901191443,10814297316
2020-11-18,Jamie Wilson,Central,Mouse,13,1019955988,13259427844
2021-05-27,Casey Brown,East,Keyboard,19,1415706565,26898424735
2021-07-25,Skyler Wilson,Central,Webcam,19,839429655,15949163445
2021-06-27,Chris Moore,Central,Mouse,5,282639950,1413199750
2020-12-13,Morgan Wilson,Central,Docking Station,3,608011671,1824035013
2020-09-23,Jamie Lee,Central,Scanner,9,2097979450,18881815050
2021-07-27,Casey Lee,East,Monitor,6,449659081,2697954486
2021-04-14,Taylor Taylor,East,Desk Chair,14,1552607379,21736503306
2020-12-11,Jordan Smith,South,Monitor,12,1994769001,23937228012
2021-03-07,Skyler Davis,North,Desk Chair,16,939803538,15036856608
2021-04-17,Taylor Johnson,South,Docking Station,13,1915528396,24901869148
2020-07-30,Chris Johnson,Central,Scanner,17,117292309,1993969253
2021-02-25,Jordan Miller,East,Mouse,19,925216754,17579118326
2021-04-10,Morgan Brown,North,Docking Station,14,504527477,7063384678
2021-07-26,Alex Davis,East,Keyboard,19,1717041696,32623792224
2021-03-31,Alex Miller,West,Scanner,14,1269561728,17773864192
2020-12-09,Quinn Taylor,Central,Scanner,10,1466576143,14665761430
2021-03-28,Chris Moore,South,Laptop,15,238190109,3572851635
2020-12-01,Chris Davis,South,Desk Chair,19,1144896082,21753025558
2021-02-25,Chris Brown,West,Headset,5,410396891,2051984455
2020-08-14,Morgan Davis,West,Webcam,5,652873470,3264367350
2021-02-13,Jordan Brown,East,Mouse,7,1449893688,10149255816
2021-01-20,Casey Taylor,Central,Mouse,15,706823302,10602349530
2020-11-29,Quinn Garcia,Central,Monitor,17,1320112087,22441905479
2020-11-23,Morgan Davis,Central,Laptop,2,472487141,944974282
2020-10-20,Jordan Brown,West,Laptop,7,1135036615,7945256305
2021-02-07,Alex Johnson,Central,Desk Chair,10,453799732,4537997320
2021-02-17,Alex Moore,Central,Headset,2,955794958,1911589916
2021-02-18,Morgan Miller,West,Keyboard,11,1819961696,20019578656
2020-11-11,Riley Brown,North,Headset,8,385915085,3087320680
2020-11-03,Taylor Davis,Central,Docking Station,14,505511369,7077159166
2021-04-18,Jordan Taylor,Central,Desk Chair,8,2076531941,16612255528
2020-10-29,Quinn Davis,South,Scanner,9,160619854,1445578686
2021-01-06,Riley Miller,South,Monitor,15,1288958805,19334382075
2021-03-20,Chris Wilson,South,Monitor,9,160891374,1448022366
2021-03-06,Casey Miller,South,Laptop,16,790279993,12644479888
2021-04-27,Jordan Lee,Central,Desk Chair,12,1639865770,19678389240
2021-05-08,Skyler Moore,West,Monitor,5,1279857563,6399287815
2021-03-19,Quinn Brown,West,Mouse,3,967231115,2901693345
2020-08-16,Riley Brown,West,Scanner,8,1346456234,10771649872
2020-10-30,Casey Taylor,North,Laptop,9,1152775808,10374982272
2021-04-24,Skyler Garcia,West,Headset,19,480796884,9135140796
2020-10-19,Alex Garcia,North,Monitor,11,1574196217,17316158387
2021-05-28,Jordan Brown,West,Keyboard,3,2107163964,6321491892
2020-11-03,Morgan Johnson,North,Docking Station,14,2053673047,28751422658
2021-01-08,Alex Johnson,Central,Printer,19,345002926,6555055594
2021-02-03,Quinn Moore,East,Keyboard,8,880461211,7043689688
2021-04-01,Chris Smith,South,Headset,6,724181615,4345089690
2020-08-03,Morgan Wilson,North,Mouse,19,1415756080,26899365520
2021-03-24,Jamie Brown,West,Docking Station,1,190964623,190964623
2021-07-25,Chris Lee,West,Printer,18,161802276,2912440968
2021-07-24,Alex Smith,South,Desk Chair,12,1819127768,21829533216
2021-05-21,Jamie Garcia,South,Docking Station,7,1783527116,12484689812
2021-07-06,Jamie Wilson,West,Laptop,6,2097671273,12586027638
2021-03-24,Skyler Davis,Central,Monitor,12,1413056115,16956673380
2021-02-02,Chris Moore,Central,Headset,14,774995715,10849940010
2021-04-21,Quinn Wilson,East,Docking Station,14,1909743693,26736411702
2020-09-23,Quinn Moore,East,Monitor,3,692948131,2078844393
2020-10-30,Casey Davis,East,Keyboard,14,1482427622,20753986708
2021-04-09,Quinn Miller,South,Printer,9,581802061,5236218549
2021-02-10,Taylor Lee,Central,Desk Chair,9,930147219,8371324971
2021-05-30,Taylor Brown,Central,Webcam,9,1577507386,14197566474
2020-12-08,Taylor Brown,East,Monitor,10,1715266354,17152663540
2020-08-15,Quinn Moore,North,Webcam,6,97266348,583598088
2021-07-26,Quinn Johnson,Central,Docking Station,19,1791907467,34046241873
2020-12-02,Morgan Moore,West,Scanner,9,805937665,7253438985
2021-03-01,Riley Brown,Central,Laptop,16,756734750,12107756000
2021-03-25,Riley Taylor,West,Mouse,1,2055942367,2055942367
2020-11-12,Alex Lee,North,Mouse,19,151683460,2881985740
2021-06-05,Jamie Taylor,Central,Desk Chair,15,1084070666,16261059990
2021-02-07,Skyler Wilson,Central,Desk Chair,7,633281873,4432973111
2020-08-13,Jordan Davis,East,Webcam,10,199729952,1997299520
2020-08-28,Alex Brown,West,Scanner,10,505254965,5052549650
2020-12-11,Alex Brown,East,Docking Station,12,473880729,5686568748
2020-12-25,Casey Lee,East,Printer,5,545939899,2729699495
2020-10-27,Riley Wilson,West,Webcam,12,969683657,11636203884
2020-11-29,Alex Garcia,South,Headset,3,68636925,205910775
2021-07-18,Chris Brown,South,Docking Station,11,1786126898,19647395878
2021-02-17,Skyler Smith,Central,Scanner,8,663753559,5310028472
2020-11-19,Jamie Taylor,South,Docking Station,11,440805764,4848863404
2020-09-18,Jordan Davis,East,Scanner,17,1069820643,18186950931
2021-01-25,Morgan Lee,Central,Desk Chair,12,609921475,7319057700
2021-02-17,Jamie Johnson,North,Printer,1,2025367993,2025367993
