Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-11-06,Morgan Wilson,South,Webcam,16,1198465412,19175446592
2021-05-25,Chris Wilson,North,Headset,2,1028610961,2057221922
2020-10-02,Jamie Moore,West,Headset,16,1493315045,23893040720
2021-03-28,Alex Lee,North,Laptop,2,406664512,813329024
2021-03-20,Morgan Brown,West,Monitor,18,2145380000,38616840000
2021-02-14,Skyler Davis,South,Laptop,6,968185978,5809115868
2020-12-08,Jordan Lee,South,Webcam,9,129253645,1163282805
2021-05-27,Quinn Miller,South,Laptop,14,2054168922,28758364908
2021-05-20,Alex Moore,North,Keyboard,15,1328258097,19923871455
2021-08-04,Riley Miller,Central,Scanner,15,1122823121,16842346815
2020-10-30,Quinn Taylor,West,Monitor,14,1019806153,14277286142
2020-09-23,Skyler Lee,East,Monitor,13,1112828299,14466767887
2021-01-09,Riley Johnson,South,Keyboard,14,58271059,815794826
2020-11-17,Taylor Brown,South,Docking Station,9,1063036676,9567330084
2021-09-14,Jamie Miller,North,Keyboard,9,1222271333,11000441997
2020-11-28,Casey Davis,Central,Scanner,5,1072106545,5360532725
2020-10-18,Riley Smith,West,Mouse,10,627230473,6272304730
2021-02-09,Skyler Taylor,East,Monitor,6,504147458,3024884748
2021-03-10,Skyler Johnson,West,Desk Chair,18,1099723858,19795029444
2021-05-25,Taylor Brown,South,Headset,2,1300782970,2601565940
2020-12-01,Quinn Taylor,South,Docking Station,6,1796709313,10780255878
2021-03-18,Alex Moore,Central,Monitor,16,1157617707,18521883312
2021-09-02,Jamie Johnson,South,Mouse,6,1788749377,10732496262
2021-01-06,Morgan Smith,Central,Printer,17,386751698,6574778866
2020-10-16,Alex Johnson,East,Printer,13,2075374721,26979871373
2021-07-03,Riley Garcia,West,Docking Station,5,1293611902,6468059510
2021-01-07,Alex Smith,East,Laptop,19,112858771,2144316649
2021-04-30,Quinn Taylor,West,Desk Chair,11,946002259,10406024849
2021-02-24,Morgan Davis,South,Docking Station,6,863784479,5182706874
2021-06-21,Casey Taylor,West,Keyboard,8,806660203,6453281624
2021-08-15,Quinn Davis,Central,Monitor,8,1563515604,12508124832
2021-03-06,Riley Moore,East,Printer,8,1037984019,8303872152
2021-04-14,Jordan Johnson,North,Laptop,4,1868510903,7474043612
2021-04-06,Quinn Taylor,North,Scanner,19,923160905,17540057195
2021-01-03,Skyler Garcia,South,Headset,2,2090251884,4180503768
2021-07-24,Casey Moore,South,Webcam,9,1648587879,14837290911
2021-05-21,Riley Brown,Central,Headset,15,1107910898,16618663470
2021-05-23,Chris Brown,North,Printer,6,1189757681,7138546086
2020-10-08,Riley Smith,South,Laptop,3,1733823704,5201471112
2020-10-13,Casey Wilson,South,Desk Chair,14,1993490241,27908863374
2020-11-03,Morgan Smith,North,Laptop,15,703231693,10548475395
2020-12-13,Casey Miller,South,Docking Station,19,1695469417,32213918923
2021-03-31,Casey Johnson,North,Keyboard,8,1636317957,13090543656
2021-05-13,Casey Wilson,Central,Printer,7,1552776635,10869436445
2021-03-30,Taylor Davis,South,Printer,6,188897679,1133386074
2020-10-05,Jamie Taylor,North,Mouse,3,2061277478,6183832434
2020-12-25,Morgan Lee,Central,Keyboard,11,1390893512,15299828632
2021-07-23,Alex Lee,Central,Printer,8,1923701293,15389610344
2021-03-04,Morgan Davis,North,Keyboard,4,1572705430,6290821720
2020-09-26,Morgan Davis,East,Mouse,7,164503734,1151526138
2021-03-27,Jamie Lee,West,Desk Chair,16,1050732749,16811723984
2021-01-26,Riley Brown,Central,Desk Chair,18,1069880054,19257840972
2020-12-05,Jordan Garcia,South,Webcam,15,346666668,5200000020
2021-09-16,Alex Moore,Central,Desk Chair,17,892284132,15168830244
2021-06-07,Jamie Johnson,North,Monitor,9,528692757,4758234813
2020-12-16,Skyler Lee,Central,Docking Station,12,1066086053,12793032636
2021-06-18,Jordan Davis,North,Keyboard,14,1025270859,14353792026
2021-03-03,Jordan Miller,West,Scanner,8,83932987,671463896
2021-06-11,Quinn Brown,South,Scanner,16,693070347,11089125552
2020-12-23,Morgan Johnson,East,Laptop,2,1873743385,3747486770
2020-11-16,Skyler Wilson,West,Headset,11,1025137992,11276517912
2021-05-03,Skyler Taylor,Central,Desk Chair,5,1102374535,5511872675
2021-03-22,Quinn Johnson,Central,Keyboard,6,1759351831,10556110986
2021-04-01,Jordan Miller,East,Desk Chair,13,589057788,7657751244
2021-08-28,Casey Garcia,North,Desk Chair,8,2082444328,16659554624
2020-10-11,Chris Lee,South,Headset,6,97933796,587602776
2020-09-26,Jordan Davis,Central,Webcam,12,10358163,124297956
2021-01-20,Alex Brown,North,Scanner,5,876814105,4384070525
2021-07-11,Morgan Wilson,West,Scanner,18,1026611291,18479003238
2021-06-22,Quinn Taylor,Central,Laptop,3,57749670,173249010
2020-11-20,Morgan Brown,South,Scanner,12,1932259926,23187119112
2021-07-05,Taylor Garcia,North,Mouse,17,1756540642,29861190914
2021-05-24,Skyler Miller,West,Keyboard,8,1326031058,10608248464
2021-06-01,Jordan Lee,North,Webcam,4,152163005,608652020
2021-01-18,Alex Smith,East,Monitor,7,584060734,4088425138
2021-07-25,Casey Taylor,East,Keyboard,19,171218503,3253151557
2021-04-02,Skyler Smith,West,Headset,13,1202252771,15629286023
2021-02-12,Casey Wilson,South,Monitor,13,413580021,5376540273
2021-08-12,Jamie Miller,Central,Scanner,18,470832204,8474979672
2021-08-15,Jordan Davis,North,Webcam,4,1041341933,4165367732
2021-03-09,Chris Johnson,North,Desk Chair,7,1463045718,10241320026
2021-01-22,Alex Davis,East,Headset,19,902099521,17139890899
2021-09-17,Morgan Brown,West,Scanner,11,741107645,8152184095
2020-10-21,Jamie Taylor,South,Docking Station,3,1975008133,5925024399
2021-07-05,Morgan Brown,South,Desk Chair,8,301813984,2414511872
2021-05-04,Riley Moore,East,Headset,2,1566292804,3132585608
2021-01-06,Jordan Wilson,Central,Printer,18,1535219621,27633953178
2021-02-14,Skyler Lee,East,Printer,9,1771347262,15942125358
2021-03-27,Skyler Smith,East,Printer,19,742926548,14115604412
2020-11-20,Morgan Johnson,Central,Mouse,4,808169972,3232679888
2020-11-19,Jordan Moore,East,Headset,7,367334088,2571338616
2020-12-30,Taylor Johnson,East,Headset,2,1653589623,3307179246
2021-04-27,Casey Lee,West,Printer,9,1603156413,14428407717
2021-01-02,Skyler Davis,Central,Mouse,1,1361764725,1361764725
2021-09-07,Taylor Brown,South,Printer,12,1893162930,22717955160
2021-08-11,Chris Lee,West,Desk Chair,7,1868570843,13079995901
2021-06-16,Chris Garcia,Central,Scanner,9,177273868,1595464812
2020-11-17,Chris Garcia,East,Scanner,10,1990296193,19902961930
2020-11-21,Taylor Smith,West,Desk Chair,11,412923198,4542155178
2021-07-04,Casey Lee,West,Keyboard,7,1453188525,10172319675
2021-06-23,Alex Wilson,North,Printer,19,1142556759,21708578421
2020-09-28,Morgan Brown,North,Keyboard,8,467923009,3743384072
2021-02-12,Alex Davis,Central,Headset,11,1033741305,11371154355
2021-06-09,Skyler Smith,West,Monitor,16,1018313716,16293019456
2021-09-15,Jamie Johnson,West,Docking Station,11,986259668,10848856348
2021-07-17,Quinn Taylor,Central,Desk Chair,1,542162051,542162051
2021-04-25,Skyler Davis,Central,Webcam,2,1857046608,3714093216
2020-12-15,Casey Brown,South,Keyboard,6,556261405,3337568430
2021-03-11,Jamie Taylor,Central,Laptop,9,170809010,1537281090
2021-06-29,Morgan Garcia,South,Docking Station,9,891085995,8019773955
2021-06-02,Quinn Brown,East,Mouse,12,1649703358,19796440296
2021-08-23,Skyler Garcia,West,Keyboard,12,433419264,5201031168
2021-06-10,Jordan Johnson,East,Laptop,1,1300524214,1300524214
2021-03-03,Jamie Garcia,North,Mouse,19,672880659,12784732521
2021-01-13,Jordan Johnson,West,Scanner,3,1560907735,4682723205
2020-12-05,Morgan Garcia,South,Printer,12,350805578,4209666936
2021-08-14,Alex Johnson,North,Webcam,11,1194371881,13138090691
2020-11-02,Skyler Davis,North,Laptop,1,1141782425,1141782425
2020-10-21,Casey Johnson,East,Laptop,3,1770158351,5310475053
2021-06-23,Chris Smith,Central,Laptop,3,1851178670,5553536010
2021-04-25,Riley Brown,Central,Printer,13,2047832268,26621819484
2020-12-15,Morgan Johnson,Central,Headset,17,361297871,6142063807
2020-10-03,Quinn Brown,Central,Docking Station,8,930857594,7446860752
2021-04-29,Jamie Taylor,East,Headset,6,1093528308,6561169848
2020-12-11,Riley Davis,North,Laptop,8,1299320974,10394567792
2021-08-09,Skyler Lee,Central,Scanner,9,556309326,5006783934
2021-07-29,Skyler Taylor,North,Keyboard,8,1683798092,13470384736
2021-08-03,Skyler Davis,East,Keyboard,11,820586240,9026448640
2021-04-14,Jamie Brown,East,Headset,1,1190237011,1190237011
2021-01-12,Casey Taylor,South,Mouse,11,531136010,5842496110
2021-09-12,Alex Lee,South,Desk Chair,15,1188029905,17820448575
2020-11-13,Riley Johnson,Central,Laptop,11,1836954459,20206499049
2021-09-07,Taylor Moore,West,Monitor,11,1566116722,17227283942
2021-02-21,Morgan Miller,East,Headset,13,206121780,2679583140
2020-10-16,Casey Moore,West,Scanner,1,1473182245,1473182245
2021-08-07,Chris Miller,North,Printer,12,401921416,4823056992
2021-07-03,Morgan Miller,North,Webcam,17,1645362470,27971161990
2021-05-27,Quinn Davis,East,Printer,17,80146581,1362491877
2021-04-25,Jordan Miller,Central,Monitor,4,996695032,3986780128
2021-05-28,Jamie Taylor,Central,Headset,13,1790175150,23272276950
2021-05-27,Morgan Johnson,South,Monitor,19,1237700582,23516311058
2020-11-16,Chris Miller,East,Printer,12,1494683028,17936196336
2021-04-07,Taylor Taylor,North,Laptop,7,1501703274,10511922918
2020-11-09,Skyler Miller,North,Headset,10,775569115,7755691150
2021-09-13,Casey Johnson,West,Scanner,10,569766340,5697663400
2021-06-07,Morgan Lee,West,Printer,6,1157114125,6942684750
2021-05-10,Jamie Moore,West,Scanner,12,1706800007,20481600084
2020-10-19,Quinn Smith,West,Monitor,5,1645574504,8227872520
2020-12-06,Alex Miller,North,Laptop,5,2061768108,10308840540
2021-08-29,Casey Wilson,East,Headset,19,1412185273,26831520187
2020-09-24,Jamie Lee,South,Webcam,18,290152188,5222739384
2021-02-22,Jamie Taylor,East,Docking Station,7,1524237549,10669662843
2021-01-12,Taylor Smith,South,Headset,14,113553146,1589744044
2020-12-29,Alex Smith,Central,Monitor,2,196842828,393685656
2021-04-22,Casey Garcia,North,Keyboard,6,1651894514,9911367084
2021-01-23,Quinn Davis,East,Keyboard,1,1162029487,1162029487
2021-04-01,Chris Johnson,East,Scanner,9,2075146952,18676322568
2021-04-11,Alex Wilson,West,Desk Chair,13,2065908454,26856809902
2021-06-04,Taylor Johnson,South,Laptop,16,1981331224,31701299584
2021-04-15,Taylor Garcia,Central,Headset,8,1797531416,14380251328
2021-06-23,Alex Lee,West,Keyboard,18,1034361682,18618510276
2021-07-30,Morgan Taylor,South,Keyboard,19,855692530,16258158070
2020-11-06,Skyler Brown,South,Printer,19,1428501188,27141522572
2021-05-13,Jamie Davis,Central,Mouse,3,359898834,1079696502
2021-03-20,Jamie Lee,West,Keyboard,11,623952568,6863478248
2021-06-15,Casey Taylor,North,Webcam,2,1239815211,2479630422
2021-01-12,Morgan Davis,West,Scanner,4,1036451683,4145806732
2021-01-19,Alex Taylor,East,Desk Chair,1,595395709,595395709
2021-08-30,Jordan Johnson,Central,Desk Chair,14,257725633,3608158862
