Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-01-24,Jamie Davis,East,Desk Chair,3,2119524134,6358572402
2021-02-02,Jamie Taylor,South,Mouse,16,355519577,5688313232
2020-08-11,Morgan Johnson,South,Desk Chair,5,2136487695,10682438475
2020-03-31,Quinn Wilson,North,Keyboard,12,1242981255,14915775060
2020-09-18,Casey Davis,South,Mouse,13,1369277970,17800613610
2020-08-14,Chris Taylor,Central,Mouse,5,726999580,3634997900
2020-12-03,Riley Smith,South,Keyboard,13,1048775673,13634083749
2020-10-04,Alex Davis,Central,Monitor,6,296100111,1776600666
2020-03-20,Morgan Brown,West,Scanner,15,535904801,8038572015
2020-03-19,Chris Garcia,South,Mouse,13,1389261624,18060401112
2020-11-01,Quinn Lee,South,Scanner,1,1393518188,1393518188
2020-12-04,Taylor Smith,Central,Headset,2,1125767326,2251534652
2020-05-06,Jamie Johnson,East,Webcam,7,1788217811,12517524677
2020-05-28,Morgan Miller,South,Webcam,10,1347560032,13475600320
2020-10-14,Jordan Davis,Central,Laptop,19,1030614988,19581684772
2020-12-24,Jamie Brown,Central,Desk Chair,11,800007557,8800083127
2020-07-24,Jamie Wilson,Central,Laptop,3,1530187395,4590562185
2020-05-04,Alex Smith,Central,Monitor,18,760425672,13687662096
2020-05-08,Alex Miller,East,Webcam,2,1393682753,2787365506
2020-07-23,Skyler Taylor,North,Printer,18,164388605,2958994890
2020-06-16,Jordan Miller,Central,Printer,10,1353069375,13530693750
2020-12-30,Casey Smith,Central,Scanner,12,1553143233,18637718796
2020-04-25,Taylor Smith,South,Keyboard,19,309607483,5882542177
2020-09-26,Skyler Garcia,South,Scanner,4,1638966283,6555865132
2020-07-04,Jordan Brown,West,Docking Station,8,686779901,5494239208
2020-08-03,Alex Taylor,North,Printer,14,538481649,7538743086
2020-11-13,Skyler Miller,North,Keyboard,14,2100233374,29403267236
2020-02-22,Alex Smith,West,Keyboard,10,2078469071,20784690710
2020-11-19,Riley Smith,Central,Docking Station,18,1471499309,26486987562
2020-08-28,Chris Miller,South,Laptop,12,1381547534,16578570408
2020-03-13,Riley Smith,North,Desk Chair,11,1980829388,21789123268
2020-10-30,Jordan Miller,South,Headset,1,864126228,864126228
2020-05-19,Taylor Smith,East,Webcam,3,589650996,1768952988
2020-12-14,Casey Moore,East,Docking Station,5,482183215,2410916075
2020-10-31,Casey Taylor,Central,Monitor,8,677857214,5422857712
2020-09-24,Morgan Smith,South,Mouse,4,11038588,44154352
2021-01-03,Jamie Lee,East,Laptop,3,1190732477,3572197431
2020-07-25,Jamie Smith,East,Scanner,6,1960784200,11764705200
2020-11-01,Skyler Johnson,Central,Laptop,13,345009446,4485122798
2020-03-22,Jordan Brown,West,Laptop,5,1830247774,9151238870
2020-04-15,Chris Taylor,East,Webcam,14,1248523346,17479326844
2021-01-22,Riley Lee,South,Headset,19,1051585408,19980122752
2020-03-27,Alex Wilson,South,Monitor,17,1789726977,30425358609
2020-03-29,Jordan Johnson,South,Desk Chair,12,353377757,4240533084
2020-02-29,Casey Wilson,North,Printer,10,387657676,3876576760
2020-03-28,Jordan Moore,South,Printer,14,1948759216,27282629024
2020-10-01,Taylor Taylor,South,Docking Station,16,1803304868,28852877888
2020-08-06,Alex Smith,West,Printer,13,1598546485,20781104305
2020-10-29,Quinn Johnson,Central,Webcam,9,1729505939,15565553451
2020-03-09,Morgan Davis,Central,Monitor,9,51963859,467674731
2020-05-08,Taylor Lee,North,Printer,9,1336735920,12030623280
2020-03-05,Skyler Davis,West,Docking Station,4,1287415813,5149663252
2020-05-17,Jordan Brown,Central,Monitor,8,283254493,2266035944
2020-08-29,Quinn Taylor,North,Keyboard,18,1419376663,25548779934
2020-02-15,Skyler Smith,South,Docking Station,13,679105476,8828371188
2020-08-25,Riley Johnson,South,Laptop,15,1761134047,26417010705
2020-06-13,Alex Smith,North,Mouse,1,1022153267,1022153267
2020-10-17,Casey Brown,Central,Keyboard,10,779711085,7797110850
2020-10-20,Morgan Garcia,West,Printer,6,979669395,5878016370
2020-08-03,Jordan Johnson,West,Headset,19,1074040336,20406766384
2020-06-14,Casey Moore,South,Scanner,12,1611844186,19342130232
2020-03-23,Jordan Miller,East,Monitor,17,1173602873,19951248841
2020-12-30,Casey Smith,South,Desk Chair,12,207647296,2491767552
2020-07-30,Taylor Garcia,South,Desk Chair,19,523669901,9949728119
2020-05-04,Jordan Brown,West,Docking Station,16,536999420,8591990720
2020-05-29,Quinn Smith,South,Scanner,16,1802960313,28847365008
2020-12-04,Jordan Miller,West,Laptop,12,108858202,1306298424
2020-10-01,Morgan Davis,North,Mouse,13,808310714,10508039282
2020-09-09,Alex Wilson,East,Headset,6,989500112,5937000672
2020-12-07,Taylor Taylor,East,Webcam,19,76972426,1462476094
2020-03-11,Jordan Brown,Central,Mouse,3,1981262030,5943786090
2020-03-23,Jordan Johnson,South,Webcam,4,266084843,1064339372
2020-09-23,Jamie Johnson,North,Desk Chair,18,2031610438,36568987884
2021-01-10,Skyler Moore,West,Mouse,10,434978884,4349788840
2020-05-19,Morgan Wilson,North,Desk Chair,8,1323991104,10591928832
2020-06-26,Riley Lee,South,Mouse,11,236374805,2600122855
2020-10-02,Morgan Miller,South,Docking Station,12,20972569,251670828
2020-06-14,Skyler Davis,East,Scanner,14,620894652,8692525128
2020-03-13,Taylor Brown,East,Docking Station,6,215371441,1292228646
2020-03-22,Skyler Smith,North,Keyboard,9,713730112,6423571008
2020-09-24,Chris Brown,North,Laptop,16,1338977658,21423642528
2020-02-20,Skyler Moore,East,Headset,18,252277395,4540993110
2020-07-01,Casey Miller,South,Mouse,11,1284481181,14129292991
2020-10-14,Alex Lee,East,Laptop,14,1560844685,21851825590
2020-05-29,Quinn Smith,West,Mouse,4,1575517406,6302069624
2021-01-16,Quinn Davis,North,Webcam,1,2526030,2526030
2020-06-12,Jamie Miller,South,Scanner,8,372419069,2979352552
2020-12-18,Chris Garcia,North,Scanner,6,823976967,4943861802
2020-09-07,Casey Smith,North,Webcam,19,756417244,14371927636
2020-03-21,Morgan Garcia,South,Scanner,13,2130845241,27700988133
2020-05-19,Casey Brown,West,Headset,9,1668197836,15013780524
2021-01-06,Alex Smith,East,Keyboard,11,1787137938,19658517318
2020-07-02,Quinn Miller,West,Desk Chair,15,509215224,7638228360
2020-12-09,Chris Smith,East,Keyboard,16,773192465,12371079440
2020-12-18,Jamie Johnson,North,Scanner,13,1344575776,17479485088
2020-07-21,Casey Wilson,East,Scanner,15,1004605385,15069080775
2020-06-10,Skyler Miller,Central,Printer,3,1989158139,5967474417
2020-09-29,Morgan Moore,East,Webcam,3,2041504073,6124512219
