Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-08-11,Taylor Taylor,South,Printer,11,682696467,7509661137
2022-05-24,Chris Brown,North,Docking Station,19,753091915,14308746385
2022-06-18,Skyler Taylor,West,Laptop,7,2014363497,14100544479
2022-03-03,Alex Lee,South,Mouse,9,107022357,963201213
2021-11-04,Alex Wilson,North,Webcam,2,305992386,611984772
2022-01-17,Jamie Davis,North,Docking Station,3,1290727192,3872181576
2022-06-03,Quinn Taylor,West,Desk Chair,9,333693461,3003241149
2021-12-11,Quinn Johnson,South,Scanner,7,1830470948,12813296636
2022-02-01,Morgan Garcia,Central,Headset,13,1890392438,24575101694
2021-08-17,Skyler Johnson,West,Headset,10,1663528050,16635280500
2021-10-08,Chris Wilson,Central,Headset,6,1486126551,8916759306
2022-02-07,Casey Miller,West,Printer,10,725534489,7255344890
2021-10-30,Alex Taylor,Central,Laptop,19,1152393629,21895478951
2022-08-03,Quinn Brown,North,Monitor,8,1390932568,11127460544
2022-01-21,Alex Miller,North,Headset,8,105220110,841760880
2021-09-03,Skyler Brown,South,Laptop,5,1890926745,9454633725
2021-10-29,Chris Moore,South,Docking Station,5,1567548807,7837744035
2021-10-11,Jordan Garcia,South,Headset,8,215799872,1726398976
2022-05-15,Taylor Wilson,South,Webcam,4,1350670343,5402681372
2021-09-16,Quinn Davis,Central,Laptop,8,1468684374,11749474992
2021-08-23,Alex Lee,East,Docking Station,19,1962977453,37296571607
2022-02-24,Jamie Davis,South,Laptop,19,653210429,12410998151
2021-08-22,Skyler Moore,North,Desk Chair,14,211236186,2957306604
2021-10-16,Taylor Smith,South,Docking Station,19,998618893,18973758967
2021-11-27,Taylor Lee,East,Printer,9,794405138,7149646242
2022-04-09,Jordan Davis,West,Keyboard,2,1224305581,2448611162
2021-12-05,Riley Lee,East,Scanner,4,2031203043,8124812172
2022-01-14,Jamie Moore,South,Desk Chair,15,299021378,4485320670
2022-08-10,Chris Brown,South,Desk Chair,16,1332288693,21316619088
2021-08-29,Alex Smith,North,Printer,5,1010247251,5051236255
2021-11-07,Jamie Lee,East,Printer,8,126851513,1014812104
2022-02-28,Chris Garcia,West,Webcam,12,241137675,2893652100
2021-10-03,Jordan Moore,North,Scanner,1,391010897,391010897
2021-09-22,Alex Smith,West,Docking Station,14,769425174,10771952436
2022-06-12,Riley Davis,Central,Desk Chair,4,1711038979,6844155916
2022-07-29,Riley Wilson,North,Mouse,2,93850720,187701440
2021-08-22,Morgan Moore,West,Printer,4,1219718984,4878875936
2022-01-29,Riley Wilson,South,Keyboard,7,1177679038,8243753266
2021-11-09,Morgan Garcia,Central,Monitor,17,534415604,9085065268
2022-02-08,Taylor Lee,South,Headset,3,1843052576,5529157728
2021-10-13,Jamie Garcia,Central,Keyboard,3,648792732,1946378196
2021-09-30,Alex Miller,East,Docking Station,6,735022341,4410134046
2022-07-31,Taylor Davis,North,Docking Station,11,573745857,6311204427
2022-02-23,Quinn Miller,Central,Monitor,6,1703187120,10219122720
2022-06-04,Riley Moore,West,Desk Chair,10,936450486,9364504860
2022-02-22,Quinn Brown,North,Monitor,11,1641333147,18054664617
2022-08-05,Skyler Moore,Central,Desk Chair,6,1438146745,8628880470
2021-08-17,Alex Lee,Central,Webcam,8,1337745684,10701965472
2022-02-08,Casey Lee,West,Scanner,4,709257739,2837030956
2022-05-11,Taylor Lee,North,Laptop,8,1271152390,10169219120
2021-11-05,Casey Garcia,West,Mouse,19,1108286139,21057436641
2022-06-06,Chris Miller,East,Webcam,12,1981892967,23782715604
2021-09-08,Jamie Moore,Central,Webcam,3,769779070,2309337210
2022-07-13,Riley Davis,South,Scanner,8,1432002491,11456019928
2022-05-24,Morgan Taylor,North,Keyboard,11,2133876654,23472643194
2022-06-10,Jordan Davis,South,Mouse,13,1296397285,16853164705
2022-03-06,Morgan Moore,East,Monitor,17,1310921598,22285667166
2022-07-06,Jamie Brown,South,Keyboard,3,795114283,2385342849
2022-03-03,Casey Davis,West,Mouse,18,453093812,8155688616
2022-04-17,Quinn Johnson,South,Desk Chair,6,1786217534,10717305204
2022-07-22,Riley Lee,South,Laptop,1,321803069,321803069
2022-03-01,Quinn Johnson,West,Docking Station,13,934209281,12144720653
2021-12-29,Chris Taylor,North,Mouse,8,1157287458,9258299664
2022-03-12,Skyler Moore,East,Mouse,4,188311573,753246292
2022-01-02,Alex Brown,Central,Scanner,4,380791486,1523165944
2021-09-11,Taylor Miller,South,Printer,18,1511949043,27215082774
2021-09-21,Casey Smith,East,Desk Chair,7,967196072,6770372504
2021-12-26,Jordan Smith,North,Desk Chair,10,35899801,358998010
2021-08-20,Jamie Lee,South,Webcam,4,227336014,909344056
2022-03-06,Skyler Moore,North,Mouse,19,879211815,16705024485
2021-09-21,Riley Smith,West,Docking Station,19,1874056677,35607076863
2022-07-09,Jamie Wilson,Central,Monitor,12,25373157,304477884
2021-12-12,Skyler Lee,Central,Mouse,3,1702455642,5107366926
2022-07-21,Taylor Brown,South,Laptop,14,541890174,7586462436
2022-03-06,Jordan Brown,East,Monitor,7,1738971228,12172798596
2021-10-19,Casey Taylor,West,Scanner,15,2111695045,31675425675
2022-03-21,Riley Moore,South,Printer,15,1250143168,18752147520
2022-01-30,Casey Miller,South,Monitor,1,1477727024,1477727024
2021-10-22,Taylor Johnson,East,Desk Chair,19,1685821459,32030607721
2021-10-16,Alex Taylor,West,Desk Chair,17,454577331,7727814627
2022-07-19,Riley Miller,Central,Monitor,5,1320924762,6604623810
2022-04-01,Casey Davis,North,Keyboard,13,424769827,5522007751
2021-09-04,Alex Smith,East,Keyboard,5,2119392856,10596964280
2022-05-23,Jamie Moore,South,Headset,10,647865178,6478651780
2022-05-13,Morgan Brown,North,Keyboard,10,2125454274,21254542740
2021-08-30,Jamie Wilson,East,Monitor,17,312977759,5320621903
2021-09-12,Jordan Moore,Central,Desk Chair,14,34716735,486034290
2022-07-07,Riley Johnson,North,Laptop,3,355657040,1066971120
2021-12-06,Skyler Moore,East,Docking Station,12,16173912,194086944
2022-03-06,Alex Johnson,West,Monitor,1,576449136,576449136
2022-06-02,Morgan Miller,South,Webcam,9,962319176,8660872584
2021-09-20,Riley Moore,South,Keyboard,8,1694828716,13558629728
2021-10-23,Jamie Miller,North,Desk Chair,14,1638171447,22934400258
2021-08-14,Riley Johnson,East,Laptop,6,542543007,3255258042
2022-05-09,Jamie Brown,Central,Headset,8,2071591587,16572732696
2022-06-10,Casey Brown,Central,Docking Station,5,1244053106,6220265530
2022-06-17,Alex Wilson,South,Scanner,9,1999891729,17999025561
2022-02-22,Jamie Brown,North,Monitor,16,1937647172,31002354752
2022-01-23,Chris Garcia,West,Keyboard,19,944966873,17954370587
2022-04-10,Taylor Davis,East,Headset,10,1949914509,19499145090
2022-01-24,Chris Wilson,South,Laptop,11,814349533,8957844863
2021-11-19,Alex Moore,South,Keyboard,2,1717825194,3435650388
2021-11-18,Jordan Miller,South,Monitor,6,1081032540,6486195240
2022-01-30,Jamie Brown,East,Keyboard,16,937814475,15005031600
2022-03-01,Quinn Smith,North,Docking Station,2,1352759747,2705519494
2022-05-25,Jamie Lee,North,Laptop,2,1905682858,3811365716
2021-09-05,Skyler Davis,South,Laptop,2,1620172781,3240345562
2022-05-05,Alex Garcia,South,Docking Station,16,581776997,9308431952
2022-01-17,Jamie Smith,East,Docking Station,6,1735383637,10412301822
2022-02-07,Taylor Wilson,East,Scanner,17,1273392492,21647672364
2022-01-11,Jordan Johnson,West,Laptop,13,1496033765,19448438945
2022-08-10,Riley Brown,East,Scanner,3,945813576,2837440728
2022-05-18,Chris Garcia,West,Webcam,9,1204797555,10843177995
2021-11-03,Jamie Garcia,North,Scanner,14,730251026,10223514364
2021-09-04,Chris Moore,North,Docking Station,2,1751838948,3503677896
2022-08-01,Quinn Lee,Central,Laptop,1,524957388,524957388
2021-10-26,Casey Johnson,West,Headset,12,365417591,4385011092
2022-07-28,Jamie Garcia,North,Desk Chair,18,504346016,9078228288
2022-01-15,Casey Lee,North,Keyboard,1,766397764,766397764
2022-07-12,Chris Garcia,North,Desk Chair,1,737906616,737906616
2022-01-01,Casey Taylor,Central,Headset,16,350356228,5605699648
2022-07-26,Quinn Garcia,West,Laptop,9,1219096778,10971871002
2021-10-10,Jordan Brown,Central,Docking Station,9,1356831241,12211481169
2022-01-05,Alex Wilson,West,Monitor,3,993882554,2981647662
2022-05-03,Chris Davis,Central,Webcam,19,1470536924,27940201556
2021-11-05,Skyler Johnson,West,Docking Station,17,2031153083,34529602411
2021-09-17,Taylor Johnson,North,Scanner,6,1359301577,8155809462
2021-11-30,Jordan Brown,North,Headset,8,1065148781,8521190248
2021-10-07,Casey Garcia,South,Laptop,19,1780886534,33836844146
2022-01-31,Jamie Taylor,South,Docking Station,12,2103921669,25247060028
2022-04-03,Quinn Davis,South,Docking Station,6,720181659,4321089954
2021-09-17,Jordan Brown,Central,Printer,5,1015435713,5077178565
2022-04-30,Skyler Davis,East,Docking Station,7,1732030183,12124211281
2022-02-23,Quinn Garcia,South,Keyboard,4,1354802732,5419210928
2021-12-06,Chris Lee,North,Docking Station,12,1484473687,17813684244
2022-02-06,Jordan Taylor,West,Keyboard,8,359690534,2877524272
2021-10-18,Jordan Moore,South,Keyboard,7,1037711870,7263983090
2021-11-22,Taylor Johnson,West,Scanner,8,1213419170,9707353360
2022-03-02,Taylor Miller,East,Desk Chair,4,1525445167,6101780668
2022-06-16,Morgan Moore,East,Laptop,6,586585724,3519514344
2022-02-04,Alex Brown,East,Keyboard,18,648504268,11673076824
2021-10-19,Taylor Davis,East,Mouse,8,555192790,4441542320
2021-09-01,Chris Moore,East,Monitor,11,1106469093,12171160023
2021-09-09,Quinn Davis,Central,Monitor,6,96167087,577002522
2022-02-04,Riley Davis,West,Desk Chair,1,513239941,513239941
2022-06-23,Taylor Davis,Central,Webcam,1,1569500622,1569500622
2022-03-22,Riley Taylor,Central,Keyboard,7,1926833192,13487832344
2022-04-14,Quinn Brown,Central,Laptop,11,444018836,4884207196
2022-04-12,Riley Wilson,West,Mouse,18,604151386,10874724948
2021-09-30,Chris Johnson,East,Docking Station,15,1921351641,28820274615
2022-07-26,Jordan Moore,Central,Keyboard,12,1654042452,19848509424
2022-02-18,Casey Johnson,East,Printer,9,1760649509,15845845581
2021-12-08,Quinn Davis,North,Laptop,11,364822364,4013046004
2021-12-10,Quinn Garcia,South,Scanner,7,836562406,5855936842
2022-04-14,Casey Brown,West,Desk Chair,2,1060484260,2120968520
2021-12-13,Quinn Wilson,South,Monitor,10,13852678,138526780
2021-08-19,Quinn Lee,North,Docking Station,16,127664651,2042634416
2022-05-07,Jordan Wilson,North,Docking Station,2,2102896369,4205792738
2022-04-13,Quinn Taylor,East,Printer,19,2065547647,39245405293
2021-10-26,Morgan Taylor,South,Headset,18,2092097628,37657757304
2021-10-30,Jamie Moore,South,Monitor,7,479922049,3359454343
2022-06-13,Casey Lee,North,Mouse,4,1674333494,6697333976
2021-10-22,Alex Wilson,Central,Scanner,9,1658676295,14928086655
2022-06-01,Quinn Wilson,West,Printer,10,921934934,9219349340
2022-04-02,Chris Davis,South,Docking Station,2,1904712217,3809424434
2022-06-06,Casey Lee,Central,Scanner,6,1797329392,10783976352
2021-10-10,Skyler Wilson,Central,Desk Chair,18,1520357925,27366442650
2022-07-07,Alex Miller,South,Scanner,11,845902415,9304926565
2022-03-25,Quinn Taylor,North,Monitor,13,996888917,12959555921
2022-02-07,Jamie Garcia,West,Keyboard,15,693893673,10408405095
2021-10-26,Jamie Lee,North,Monitor,2,1602511348,3205022696
2022-08-07,Alex Smith,West,Keyboard,18,1658992077,29861857386
2022-03-17,Alex Wilson,North,Desk Chair,19,608554969,11562544411
2022-04-29,Alex Smith,East,Desk Chair,5,615026608,3075133040
2022-02-20,Jordan Davis,North,Webcam,17,213448833,3628630161
2021-08-29,Riley Davis,East,Scanner,3,1601576758,4804730274
2021-08-13,Jordan Johnson,Central,Webcam,12,1835312994,22023755928
2021-11-18,Casey Johnson,South,Headset,7,1693105090,11851735630
