Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-10-01,Jordan Wilson,Central,Mouse,7,268190230,1877331610
2022-01-28,Alex Smith,Central,Desk Chair,19,927904491,17630185329
2021-11-20,Chris Davis,South,Docking Station,11,1296777540,14264552940
2022-01-03,Casey Smith,East,Laptop,8,1777470089,14219760712
2022-02-04,Skyler Davis,East,Docking Station,17,458660371,7797226307
2021-12-30,Morgan Smith,South,Printer,14,1131393280,15839505920
2022-06-01,Skyler Taylor,Central,Docking Station,13,1896961147,24660494911
2022-04-30,Skyler Wilson,North,Scanner,14,2081616688,29142633632
2021-12-25,Riley Brown,West,Docking Station,19,407112811,7735143409
2021-09-21,Taylor Garcia,East,Docking Station,17,602028709,10234488053
2022-01-06,Riley Smith,East,Printer,13,1159263184,15070421392
2021-09-30,Morgan Lee,East,Headset,12,1616392140,19396705680
2022-05-05,Quinn Brown,East,Keyboard,18,62781516,1130067288
2022-04-28,Casey Lee,East,Keyboard,7,413381072,2893667504
2022-05-30,Jordan Johnson,West,Mouse,8,1510780370,12086242960
2022-05-20,Jamie Davis,East,Scanner,2,1041133441,2082266882
2022-01-30,Morgan Wilson,West,Printer,18,1344335127,24198032286
2021-11-30,Alex Garcia,East,Laptop,1,1642816481,1642816481
2022-01-08,Skyler Smith,South,Headset,9,1439272761,12953454849
2021-11-18,Jordan Davis,North,Mouse,5,642216532,3211082660
2022-03-27,Jordan Moore,Central,Docking Station,16,1499283982,23988543712
2022-05-01,Chris Johnson,Central,Keyboard,6,1339628100,8037768600
2022-02-14,Quinn Wilson,Central,Webcam,11,773729699,8511026689
2021-12-25,Alex Wilson,North,Headset,13,497552533,6468182929
2022-06-30,Taylor Miller,South,Printer,14,1140336597,15964712358
2021-08-27,Morgan Brown,Central,Keyboard,14,1213600887,16990412418
2022-01-03,Skyler Moore,South,Laptop,10,2094412296,20944122960
2022-08-11,Taylor Taylor,Central,Headset,11,1199098547,13190084017
2022-06-14,Riley Garcia,South,Keyboard,8,1626358778,13010870224
2021-10-31,Jordan Taylor,Central,Desk Chair,6,90098494,540590964
2022-01-20,Taylor Wilson,Central,Headset,10,1932890502,19328905020
2021-09-14,Jordan Lee,East,Desk Chair,9,709953969,6389585721
2022-01-02,Jordan Moore,West,Mouse,3,244983644,734950932
2021-09-15,Skyler Garcia,Central,Scanner,19,1573739807,29901056333
2022-07-30,Alex Davis,Central,Printer,6,1917896372,11507378232
2022-07-19,Riley Miller,North,Printer,18,1058403801,19051268418
2022-07-11,Casey Garcia,South,Monitor,12,796295114,9555541368
2022-01-09,Jamie Davis,East,Desk Chair,14,1321985526,18507797364
2022-04-02,Jordan Brown,East,Headset,6,309897430,1859384580
2022-03-24,Jamie Davis,South,Docking Station,4,1748132489,6992529956
2022-02-23,Jordan Johnson,West,Webcam,6,461898252,2771389512
2022-05-08,Jordan Moore,West,Scanner,14,922783896,12918974544
2021-10-15,Morgan Lee,Central,Keyboard,11,32165832,353824152
2022-02-16,Riley Wilson,Central,Monitor,10,1841440106,18414401060
2021-12-15,Riley Lee,Central,Mouse,11,22044264,242486904
2022-01-27,Casey Moore,North,Laptop,4,292776386,1171105544
2022-06-17,Alex Smith,South,Monitor,3,259848099,779544297
2022-04-22,Jamie Davis,East,Mouse,18,41430673,745752114
2022-02-22,Jamie Brown,Central,Printer,3,1693821355,5081464065
2022-06-14,Chris Brown,East,Monitor,10,72752351,727523510
2022-04-14,Jordan Wilson,South,Printer,17,937890575,15944139775
2021-09-26,Casey Smith,South,Mouse,8,2061952276,16495618208
2021-12-23,Jordan Garcia,South,Mouse,9,1006797267,9061175403
2021-12-08,Chris Moore,Central,Keyboard,18,877089175,15787605150
2021-10-17,Taylor Lee,Central,Scanner,3,66252554,198757662
2021-10-31,Jamie Moore,East,Keyboard,2,2075585399,4151170798
2022-06-23,Jamie Miller,East,Monitor,11,1200447896,13204926856
2022-03-31,Jamie Miller,East,Docking Station,14,650760418,9110645852
2022-07-18,Jordan Moore,Central,Mouse,4,1530149226,6120596904
2021-11-11,Jordan Lee,North,Keyboard,2,29958933,59917866
2022-07-15,Skyler Johnson,South,Printer,18,1248089591,22465612638
2021-12-14,Skyler Davis,South,Webcam,7,1852165980,12965161860
2022-04-28,Skyler Brown,South,Webcam,6,1997954167,11987725002
2022-05-11,Casey Garcia,Central,Scanner,1,1773844183,1773844183
2022-03-02,Chris Taylor,North,Docking Station,8,597233150,4777865200
2021-10-19,Chris Miller,South,Desk Chair,1,1891187300,1891187300
2022-02-16,Quinn Garcia,North,Laptop,4,1621747126,6486988504
2021-10-05,Skyler Davis,East,Keyboard,6,2075505360,12453032160
2022-02-18,Skyler Taylor,North,Keyboard,10,1850641830,18506418300
2022-07-19,Quinn Lee,West,Desk Chair,16,299042964,4784687424
2022-03-05,Riley Wilson,East,Laptop,7,1326352570,9284467990
2022-06-18,Jordan Lee,East,Docking Station,10,334057664,3340576640
2022-04-03,Riley Davis,West,Printer,19,639353079,12147708501
2022-02-05,Alex Moore,East,Keyboard,7,1051355659,7359489613
2022-04-12,Skyler Johnson,North,Monitor,3,1888996488,5666989464
2021-10-08,Jamie Wilson,South,Desk Chair,16,1953286012,31252576192
2022-08-18,Casey Davis,West,Webcam,13,1170194181,15212524353
2021-12-05,Jamie Lee,Central,Docking Station,6,312921896,1877531376
2022-01-06,Jordan Garcia,South,Webcam,17,1699679500,28894551500
2021-10-26,Morgan Lee,Central,Webcam,2,768887499,1537774998
