Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-04-16,Jordan Miller,Central,Desk Chair,18,816791592,14702248656
2021-12-11,Chris Lee,East,Printer,13,2121898497,27584680461
2021-03-26,Casey Moore,South,Docking Station,9,1508121362,13573092258
2021-07-07,Riley Moore,West,Mouse,5,693057751,3465288755
2021-04-11,Riley Taylor,East,Mouse,16,1176940408,18831046528
2022-01-17,Jordan Moore,North,Printer,18,2055378042,36996804756
2021-05-20,Alex Wilson,Central,Scanner,6,1126299281,6757795686
2021-05-31,Alex Garcia,North,Docking Station,16,1888341623,30213465968
2021-03-10,Riley Davis,South,Laptop,5,1260675476,6303377380
2021-09-19,Casey Garcia,South,Scanner,2,1811498105,3622996210
2021-03-30,Jamie Wilson,South,Laptop,6,51843664,311061984
2021-08-15,Alex Moore,East,Headset,2,613787582,1227575164
2021-07-19,Quinn Taylor,North,Webcam,19,1764117419,33518230961
2021-12-28,Chris Davis,Central,Docking Station,8,2067511825,16540094600
2021-12-01,Morgan Miller,East,Desk Chair,13,1364288476,17735750188
2021-11-16,Jamie Davis,East,Desk Chair,3,1564251795,4692755385
2021-10-11,Skyler Garcia,South,Headset,7,1951848060,13662936420
2021-09-10,Morgan Garcia,North,Headset,9,458844036,4129596324
2021-07-02,Morgan Lee,Central,Printer,17,191692180,3258767060
2021-12-03,Chris Moore,Central,Printer,11,640694816,7047642976
2021-10-17,Chris Miller,Central,Laptop,5,1038376191,5191880955
2021-09-03,Taylor Wilson,South,Printer,19,1917581985,36434057715
2022-02-26,Quinn Brown,Central,Keyboard,12,1694543745,20334524940
2022-03-02,Riley Smith,East,Keyboard,8,1866730606,14933844848
2021-03-11,Morgan Smith,North,Laptop,8,1719412676,13755301408
2022-01-02,Jamie Miller,South,Webcam,9,1122971749,10106745741
2021-07-31,Morgan Davis,East,Scanner,19,1617013037,30723247703
2021-11-01,Jamie Miller,Central,Scanner,14,1045874875,14642248250
2022-02-14,Casey Moore,South,Laptop,13,1554025409,20202330317
2021-06-14,Jamie Davis,North,Webcam,2,1488693744,2977387488
2021-07-31,Casey Moore,North,Printer,2,922674469,1845348938
2021-03-29,Quinn Smith,East,Monitor,10,177977119,1779771190
2021-09-17,Quinn Smith,South,Docking Station,1,952617566,952617566
2022-01-10,Alex Johnson,South,Printer,17,107099021,1820683357
2021-09-01,Casey Garcia,North,Scanner,6,976964093,5861784558
2021-04-25,Alex Lee,West,Docking Station,17,374576155,6367794635
2021-09-26,Riley Johnson,North,Webcam,19,1931268429,36694100151
2021-03-09,Jamie Taylor,West,Desk Chair,17,1908679873,32447557841
2022-02-18,Skyler Wilson,South,Webcam,19,608300846,11557716074
2022-01-26,Casey Johnson,East,Webcam,18,1565032982,28170593676
2021-12-14,Morgan Johnson,West,Webcam,10,2122025836,21220258360
2021-03-22,Alex Davis,East,Scanner,6,1603178874,9619073244
2021-09-20,Skyler Brown,West,Monitor,5,1332099722,6660498610
2021-12-22,Skyler Davis,East,Keyboard,3,2015610744,6046832232
2022-01-14,Riley Garcia,South,Mouse,8,483961794,3871694352
2022-02-15,Quinn Davis,East,Mouse,1,231802668,231802668
2021-11-04,Casey Garcia,West,Docking Station,17,115791404,1968453868
2021-11-30,Alex Garcia,North,Monitor,3,1058805278,3176415834
2022-01-20,Taylor Taylor,West,Headset,12,2008754990,24105059880
2021-05-22,Casey Smith,South,Scanner,14,448137869,6273930166
2022-02-10,Taylor Johnson,West,Docking Station,13,903550968,11746162584
2021-12-30,Quinn Davis,North,Printer,19,1329253856,25255823264
2021-09-26,Skyler Wilson,Central,Laptop,16,1880691471,30091063536
2021-06-17,Jamie Davis,North,Scanner,16,301935691,4830971056
2021-11-19,Skyler Brown,Central,Keyboard,13,545843135,7095960755
2022-01-10,Jamie Taylor,West,Docking Station,7,1563121788,10941852516
2021-11-16,Taylor Lee,North,Desk Chair,18,1987817557,35780716026
2021-10-26,Jamie Brown,East,Webcam,7,886565070,6205955490
2021-07-08,Chris Johnson,South,Laptop,9,106705713,960351417
2021-12-04,Alex Smith,West,Scanner,1,517703362,517703362
2022-02-16,Skyler Johnson,West,Desk Chair,18,1253615320,22565075760
2022-01-19,Alex Taylor,East,Mouse,7,1026625834,7186380838
2021-05-06,Skyler Davis,North,Monitor,8,1449427640,11595421120
2021-08-22,Chris Wilson,East,Desk Chair,15,2052306095,30784591425
2021-10-24,Taylor Brown,North,Keyboard,5,1365291977,6826459885
2021-06-22,Chris Davis,South,Printer,16,1481340153,23701442448
2021-05-05,Casey Brown,South,Webcam,4,1931599695,7726398780
2021-10-04,Quinn Taylor,South,Docking Station,6,113156969,678941814
2021-07-05,Morgan Lee,Central,Laptop,17,273513043,4649721731
2021-10-12,Skyler Lee,West,Headset,8,1181929260,9455434080
2021-05-22,Jamie Davis,Central,Printer,5,65560468,327802340
2022-01-01,Chris Moore,North,Desk Chair,13,673629624,8757185112
2021-11-15,Jamie Garcia,West,Desk Chair,4,1497579814,5990319256
2021-04-09,Taylor Smith,East,Mouse,19,1535188105,29168573995
2021-03-25,Chris Moore,North,Laptop,16,878508075,14056129200
2021-04-20,Skyler Brown,South,Headset,18,1386318481,24953732658
2021-04-21,Jamie Brown,Central,Monitor,5,1582287866,7911439330
2021-07-28,Casey Lee,South,Docking Station,9,244661172,2201950548
2021-03-18,Riley Davis,East,Laptop,17,816217233,13875692961
2021-12-29,Quinn Brown,West,Printer,3,1533992644,4601977932
2021-09-17,Jordan Wilson,South,Headset,6,151889807,911338842
2022-02-13,Jamie Taylor,South,Keyboard,16,1102547507,17640760112
2022-02-05,Quinn Taylor,East,Keyboard,10,758071406,7580714060
2021-12-12,Casey Johnson,East,Keyboard,5,1494693231,7473466155
2022-02-18,Taylor Johnson,East,Scanner,5,1592588741,7962943705
2022-01-27,Casey Taylor,West,Laptop,14,361133322,5055866508
2021-03-24,Jordan Brown,West,Monitor,14,1418906231,19864687234
2021-10-10,Quinn Miller,North,Webcam,10,372487588,3724875880
2021-03-15,Jamie Lee,North,Keyboard,2,873552244,1747104488
2021-06-25,Morgan Wilson,Central,Mouse,4,1341941203,5367764812
2022-02-19,Chris Moore,North,Keyboard,11,1836038498,20196423478
2022-02-07,Taylor Brown,East,Scanner,19,37504692,712589148
2021-08-16,Chris Garcia,North,Desk Chair,11,1892328946,20815618406
2021-12-29,Riley Johnson,South,Monitor,15,2017373526,30260602890
2021-10-26,Chris Wilson,West,Headset,1,1863467878,1863467878
2021-07-30,Skyler Brown,Central,Monitor,10,461732732,4617327320
2021-03-16,Skyler Brown,Central,Scanner,7,1018255173,7127786211
2021-07-15,Jamie Miller,Central,Keyboard,14,332919486,4660872804
2021-12-25,Taylor Johnson,East,Scanner,1,1300689494,1300689494
2022-02-24,Jamie Moore,East,Webcam,17,1351980378,22983666426
2021-05-22,Jamie Moore,East,Webcam,4,1778099955,7112399820
2021-09-14,Jamie Lee,East,Mouse,8,549823453,4398587624
2021-04-14,Quinn Johnson,South,Desk Chair,2,1471664662,2943329324
2021-12-22,Riley Lee,Central,Webcam,18,1950092346,35101662228
2021-05-19,Jamie Lee,North,Monitor,2,234112625,468225250
2021-07-09,Skyler Brown,North,Laptop,12,962746229,11552954748
2021-09-06,Alex Garcia,East,Docking Station,17,640931815,10895840855
2021-07-05,Morgan Garcia,West,Monitor,17,2133183851,36264125467
2021-07-02,Taylor Garcia,West,Mouse,1,138810157,138810157
2021-03-19,Casey Smith,North,Monitor,11,880816484,9688981324
2022-02-22,Quinn Moore,Central,Headset,4,572616086,2290464344
2021-06-26,Jamie Davis,East,Laptop,16,553879619,8862073904
2021-12-25,Riley Taylor,West,Monitor,9,1836296465,16526668185
2021-08-26,Taylor Smith,North,Keyboard,7,1074169761,7519188327
2021-07-07,Riley Johnson,East,Webcam,6,640837740,3845026440
2022-02-28,Skyler Brown,East,Keyboard,4,963195333,3852781332
2021-06-20,Morgan Brown,East,Mouse,2,2101094215,4202188430
2021-08-02,Skyler Brown,Central,Monitor,3,2077228946,6231686838
2021-12-12,Riley Lee,Central,Desk Chair,1,529779243,529779243
2021-10-24,Taylor Moore,North,Webcam,4,1406744039,5626976156
2021-07-02,Jamie Taylor,Central,Monitor,9,1737675138,15639076242
2021-12-31,Riley Davis,Central,Docking Station,3,1354943326,4064829978
2021-11-12,Morgan Garcia,West,Scanner,4,1785663687,7142654748
2021-10-08,Quinn Taylor,Central,Webcam,13,1757261027,22844393351
2021-06-16,Jamie Johnson,West,Desk Chair,18,2081921420,37474585560
2021-11-06,Alex Smith,West,Mouse,15,2044544655,30668169825
2021-08-09,Taylor Smith,East,Monitor,15,577832047,8667480705
2022-02-16,Chris Lee,East,Scanner,15,179975865,2699637975
2022-02-20,Quinn Miller,South,Docking Station,6,42854944,257129664
2021-05-14,Skyler Wilson,South,Mouse,16,1142805413,18284886608
2021-04-17,Chris Moore,East,Webcam,8,1223298222,9786385776
2021-08-30,Riley Taylor,South,Laptop,10,1831424516,18314245160
2021-06-22,Taylor Taylor,South,Monitor,17,91366589,1553232013
2021-03-04,Jordan Wilson,West,Desk Chair,3,24524201,73572603
2021-06-08,Quinn Garcia,West,Printer,17,516590175,8782032975
2021-06-21,Riley Davis,West,Headset,9,592865052,5335785468
2021-09-30,Riley Lee,West,Desk Chair,3,1917684796,5753054388
2022-01-21,Chris Moore,East,Printer,11,1837171282,20208884102
2021-10-22,Jordan Moore,West,Keyboard,19,1493705709,28380408471
2022-02-19,Morgan Wilson,West,Desk Chair,18,498315591,8969680638
2022-01-03,Skyler Garcia,East,Webcam,11,1561980839,17181789229
2021-03-13,Skyler Davis,North,Monitor,17,903504751,15359580767
2021-05-29,Alex Wilson,North,Desk Chair,17,1651992605,28083874285
2021-03-14,Skyler Moore,South,Keyboard,3,1712146958,5136440874
2021-03-12,Morgan Taylor,South,Mouse,8,1894973296,15159786368
2021-03-07,Riley Garcia,North,Laptop,1,678706629,678706629
2021-10-04,Taylor Lee,North,Headset,5,1117821572,5589107860
2021-03-14,Jordan Johnson,South,Desk Chair,9,1293232865,11639095785
2021-11-09,Skyler Moore,West,Mouse,19,834678669,15858894711
2021-04-14,Skyler Smith,West,Docking Station,12,1837168516,22046022192
2021-08-18,Morgan Garcia,South,Webcam,18,1746497891,31436962038
2022-01-04,Riley Davis,Central,Docking Station,8,903158715,7225269720
2021-04-26,Taylor Garcia,South,Desk Chair,9,492241774,4430175966
2022-02-26,Morgan Brown,West,Mouse,3,2028119261,6084357783
2021-04-26,Morgan Garcia,East,Mouse,3,1896560858,5689682574
