Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-12-28,Riley Wilson,East,Scanner,6,808804534,4852827204
2020-11-01,Casey Miller,Central,Printer,5,817142886,4085714430
2021-03-06,Morgan Garcia,South,Docking Station,8,1539138119,12313104952
2021-01-28,Alex Brown,North,Keyboard,3,1795309103,5385927309
2021-04-05,Riley Davis,North,Laptop,14,667425019,9343950266
2021-04-14,Alex Wilson,Central,Scanner,13,232357858,3020652154
2021-04-20,Riley Moore,West,Webcam,14,2096562631,29351876834
2021-05-21,Skyler Moore,West,Laptop,6,1841155283,11046931698
2020-08-27,Jordan Johnson,Central,Headset,4,550301254,2201205016
2020-11-06,Morgan Miller,East,Docking Station,12,956992316,11483907792
2020-09-11,Alex Taylor,South,Scanner,19,1786203844,33937873036
2020-09-05,Taylor Davis,North,Desk Chair,4,298826442,1195305768
2020-09-10,Quinn Lee,North,Mouse,3,1062359509,3187078527
2021-07-20,Chris Garcia,South,Desk Chair,4,344274764,1377099056
2020-08-25,Morgan Taylor,South,Laptop,11,1664337582,18307713402
2020-12-02,Jordan Wilson,North,Mouse,3,712651886,2137955658
2021-01-25,Alex Johnson,Central,Printer,5,1807762770,9038813850
2021-04-04,Taylor Garcia,Central,Keyboard,6,1753678177,10522069062
2021-07-08,Quinn Lee,West,Desk Chair,12,1204594363,14455132356
2021-06-04,Jamie Garcia,North,Docking Station,10,1989976008,19899760080
2021-07-29,Jamie Lee,North,Laptop,2,916745381,1833490762
2021-04-01,Taylor Garcia,North,Scanner,7,511788973,3582522811
2021-07-10,Morgan Taylor,North,Laptop,17,745993988,12681897796
2020-09-09,Jamie Davis,Central,Printer,8,998369662,7986957296
2020-12-20,Quinn Wilson,Central,Headset,13,1194113886,15523480518
2021-04-09,Morgan Lee,East,Mouse,14,1311696353,18363748942
2020-09-23,Quinn Taylor,East,Keyboard,8,576494323,4611954584
2020-09-12,Quinn Lee,East,Keyboard,17,1894078334,32199331678
2021-06-13,Taylor Garcia,West,Monitor,13,1054928755,13714073815
2020-11-30,Morgan Davis,North,Laptop,1,640132000,640132000
2020-11-08,Alex Johnson,West,Printer,15,1649480206,24742203090
2021-07-09,Riley Smith,East,Monitor,16,494924858,7918797728
2020-09-12,Morgan Wilson,Central,Monitor,15,1312783769,19691756535
2021-07-30,Chris Moore,South,Headset,19,1438293173,27327570287
2020-10-18,Riley Wilson,East,Webcam,15,1227171551,18407573265
2021-07-19,Jordan Taylor,West,Scanner,2,1028493822,2056987644
