Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-05-13,Taylor Taylor,North,Headset,14,1725388240,24155435360
2021-03-27,Casey Smith,West,Headset,14,156115777,2185620878
2021-07-20,Casey Moore,West,Headset,11,1034965391,11384619301
2021-07-21,Alex Smith,North,Mouse,9,1138329511,10244965599
2021-09-19,Taylor Brown,Central,Laptop,3,1534700397,4604101191
2020-12-21,Riley Johnson,South,Printer,18,249382084,4488877512
2021-01-05,Chris Smith,East,Mouse,16,1415079013,22641264208
2021-06-20,Casey Johnson,East,Scanner,12,1645886436,19750637232
2021-10-19,Alex Miller,North,Docking Station,9,1875966630,16883699670
2021-09-26,Morgan Garcia,South,Webcam,18,2033611364,36605004552
2021-05-24,Quinn Lee,Central,Monitor,9,1853234342,16679109078
2021-09-13,Jordan Wilson,North,Scanner,11,1035333812,11388671932
2021-02-09,Quinn Johnson,South,Laptop,16,1801747469,28827959504
2021-06-06,Chris Johnson,North,Headset,18,2124920015,38248560270
2021-02-09,Alex Wilson,East,Mouse,12,1221148540,14653782480
2021-09-07,Riley Garcia,Central,Desk Chair,10,1551733589,15517335890
2021-02-11,Taylor Brown,North,Webcam,5,310338132,1551690660
2021-06-10,Taylor Brown,West,Docking Station,3,1406950766,4220852298
2021-08-07,Riley Smith,East,Mouse,6,1128019700,6768118200
2021-06-25,Chris Davis,North,Headset,17,2120498075,36048467275
2021-03-25,Alex Moore,Central,Monitor,8,1073912856,8591302848
2021-08-08,Morgan Taylor,Central,Printer,7,873710718,6115975026
2021-03-16,Skyler Garcia,Central,Desk Chair,14,46115666,645619324
2021-06-20,Jamie Lee,South,Desk Chair,9,2073425969,18660833721
2021-05-29,Chris Miller,North,Mouse,15,1062763963,15941459445
2021-05-14,Jamie Wilson,East,Desk Chair,6,147596737,885580422
2020-12-08,Jamie Garcia,East,Keyboard,18,1246628470,22439312460
2021-05-15,Taylor Miller,East,Monitor,17,1317125937,22391140929
2021-05-11,Morgan Davis,Central,Mouse,1,625508850,625508850
2020-12-29,Jamie Miller,North,Scanner,6,293597113,1761582678
2020-11-09,Chris Miller,South,Mouse,13,759845270,9877988510
2021-06-04,Quinn Johnson,Central,Docking Station,6,2057509078,12345054468
2021-01-14,Jamie Taylor,South,Mouse,14,654100622,9157408708
2020-11-11,Quinn Smith,North,Scanner,11,1872902288,20601925168
2021-05-14,Chris Garcia,Central,Mouse,10,396167511,3961675110
2021-06-24,Jamie Moore,South,Docking Station,11,1459591109,16055502199
2021-07-14,Skyler Garcia,East,Keyboard,15,889560844,13343412660
2021-03-18,Jamie Moore,North,Docking Station,8,1296575408,10372603264
2021-02-12,Quinn Taylor,South,Keyboard,11,656708077,7223788847
2021-07-08,Alex Smith,East,Docking Station,2,1045320344,2090640688
2021-11-02,Chris Garcia,South,Scanner,4,53651532,214606128
2020-11-19,Taylor Garcia,East,Desk Chair,11,548951340,6038464740
2021-08-04,Casey Brown,South,Printer,1,210606204,210606204
2021-02-18,Chris Brown,West,Mouse,17,496551119,8441369023
2021-11-04,Taylor Lee,South,Webcam,5,718020376,3590101880
2021-05-09,Skyler Smith,West,Laptop,10,19781689,197816890
2020-12-29,Quinn Miller,West,Scanner,17,976846924,16606397708
2021-06-06,Quinn Miller,East,Mouse,4,576165732,2304662928
2020-11-08,Chris Johnson,South,Printer,12,1141337385,13696048620
2021-07-24,Chris Garcia,Central,Webcam,1,1061629623,1061629623
2021-10-21,Taylor Taylor,East,Printer,2,60987708,121975416
2021-10-02,Alex Taylor,West,Printer,7,905074712,6335522984
2020-11-26,Jamie Moore,Central,Webcam,15,1384564120,20768461800
2020-12-01,Skyler Johnson,West,Webcam,16,1028558535,16456936560
2021-08-30,Quinn Smith,Central,Monitor,18,1217842271,21921160878
2021-07-16,Taylor Lee,East,Monitor,15,1192287582,17884313730
2021-04-09,Chris Davis,North,Keyboard,1,1987770192,1987770192
2021-09-23,Taylor Taylor,South,Headset,15,746600104,11199001560
2021-07-10,Taylor Davis,Central,Printer,1,242920470,242920470
2021-01-20,Chris Miller,North,Monitor,15,1136891159,17053367385
2021-05-04,Chris Brown,Central,Headset,7,150873361,1056113527
2021-05-05,Quinn Johnson,East,Webcam,6,1817156129,10902936774
2021-05-16,Jordan Johnson,Central,Mouse,4,1302652306,5210609224
2021-09-11,Skyler Miller,East,Keyboard,3,1425936512,4277809536
2021-05-27,Riley Brown,South,Laptop,18,393910164,7090382952
2021-09-19,Quinn Lee,West,Headset,13,1181315815,15357105595
2020-11-18,Jamie Lee,South,Webcam,5,331325634,1656628170
2021-01-12,Jordan Davis,South,Mouse,14,2065482271,28916751794
2021-03-28,Taylor Davis,North,Docking Station,15,1885021037,28275315555
2021-08-31,Jordan Taylor,East,Docking Station,16,1338582075,21417313200
2021-03-18,Skyler Wilson,North,Laptop,6,1424943557,8549661342
2021-02-15,Jamie Wilson,South,Desk Chair,15,1387132692,20806990380
2021-08-24,Quinn Wilson,East,Keyboard,1,1003063020,1003063020
2021-01-16,Alex Johnson,Central,Headset,11,1026350948,11289860428
2021-07-11,Alex Brown,West,Docking Station,3,800603909,2401811727
2020-11-13,Riley Johnson,West,Desk Chair,5,2053109467,10265547335
2021-01-03,Chris Moore,West,Webcam,12,454901008,5458812096
2021-05-04,Riley Moore,South,Mouse,19,773624218,14698860142
2020-12-04,Riley Miller,Central,Docking Station,15,612581762,9188726430
2021-03-16,Chris Miller,West,Laptop,12,652146678,7825760136
2021-06-13,Morgan Garcia,South,Laptop,15,277002866,4155042990
2021-07-10,Skyler Davis,Central,Docking Station,19,98699043,1875281817
2020-11-16,Skyler Johnson,Central,Monitor,18,108140528,1946529504
2020-12-10,Jamie Smith,South,Docking Station,8,427224083,3417792664
2021-01-08,Taylor Lee,Central,Headset,1,2089355352,2089355352
2020-11-10,Morgan Lee,East,Docking Station,8,647231748,5177853984
2021-02-10,Riley Moore,East,Mouse,1,807448907,807448907
2020-11-12,Jordan Davis,Central,Printer,9,416651955,3749867595
2021-08-08,Alex Taylor,Central,Mouse,2,687830272,1375660544
2021-03-07,Jordan Miller,South,Scanner,19,1503522540,28566928260
2021-10-15,Quinn Davis,Central,Monitor,1,1106874139,1106874139
2021-03-29,Jordan Johnson,North,Docking Station,7,379878941,2659152587
2021-02-07,Chris Moore,West,Monitor,6,63580831,381484986
2021-04-05,Morgan Davis,North,Mouse,12,1361401132,16336813584
2021-03-28,Morgan Miller,North,Docking Station,11,1648757377,18136331147
2021-07-05,Taylor Smith,North,Monitor,1,202482429,202482429
2020-12-25,Skyler Davis,Central,Printer,14,1616705222,22633873108
2021-08-15,Jamie Johnson,East,Monitor,16,739102872,11825645952
2021-05-10,Jamie Moore,Central,Keyboard,2,1597888470,3195776940
