Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-10-03,Casey Lee,East,Webcam,19,1168431193,22200192667
2022-05-20,Morgan Davis,West,Keyboard,12,330115030,3961380360
2022-05-15,Alex Taylor,West,Laptop,19,995318063,18911043197
2022-07-12,Riley Moore,West,Monitor,14,1050561821,14707865494
2023-03-10,Skyler Garcia,North,Webcam,9,428097525,3852877725
2023-03-05,Quinn Smith,Central,Printer,13,83179703,1081336139
2022-07-15,Quinn Brown,Central,Desk Chair,16,1224867351,19597877616
2023-01-02,Chris Taylor,East,Webcam,17,1558122945,26488090065
2022-10-21,Morgan Johnson,West,Mouse,12,1391172573,16694070876
2022-07-27,Chris Smith,South,Docking Station,3,356541893,1069625679
2022-10-10,Casey Davis,North,Laptop,19,1411751758,26823283402
2022-07-02,Quinn Lee,East,Docking Station,7,2016053649,14112375543
2023-01-14,Skyler Johnson,East,Mouse,11,1263884258,13902726838
2022-09-14,Jordan Garcia,East,Scanner,11,1173731733,12911049063
2022-07-23,Alex Davis,Central,Webcam,4,593225823,2372903292
2022-11-28,Chris Lee,South,Headset,16,856393594,13702297504
2022-11-09,Casey Davis,North,Laptop,10,1474552008,14745520080
2022-11-22,Quinn Johnson,East,Printer,3,950952454,2852857362
2022-05-20,Taylor Davis,Central,Laptop,10,1941768700,19417687000
2023-03-27,Jordan Smith,North,Docking Station,10,1518273391,15182733910
2023-01-19,Riley Brown,East,Scanner,2,1912723581,3825447162
2022-06-09,Quinn Taylor,North,Monitor,11,1546337897,17009716867
2022-04-27,Jamie Brown,North,Printer,6,1663350363,9980102178
2022-12-03,Casey Lee,West,Webcam,15,120256628,1803849420
2022-12-26,Alex Lee,East,Headset,7,583185713,4082299991
2022-04-22,Chris Smith,North,Mouse,10,668000494,6680004940
2022-07-03,Skyler Johnson,South,Laptop,18,2017279043,36311022774
2022-07-24,Chris Brown,North,Scanner,13,591198608,7685581904
2022-09-14,Casey Taylor,South,Scanner,18,1229447628,22130057304
2022-04-27,Morgan Miller,South,Mouse,3,1043033882,3129101646
2022-04-28,Taylor Wilson,East,Mouse,13,1763828212,22929766756
2022-11-18,Casey Wilson,South,Monitor,12,568478226,6821738712
2023-03-24,Jordan Lee,Central,Mouse,18,1156551353,20817924354
2023-01-15,Riley Johnson,Central,Printer,2,42270015,84540030
2023-04-01,Alex Wilson,East,Monitor,14,2069806055,28977284770
2022-08-16,Jamie Smith,Central,Scanner,16,1027113705,16433819280
2022-09-06,Alex Smith,North,Headset,7,1567021912,10969153384
2022-12-29,Skyler Smith,East,Monitor,18,1468172147,26427098646
2022-11-06,Casey Garcia,South,Webcam,10,1609024326,16090243260
2022-10-28,Chris Miller,West,Headset,14,395677538,5539485532
2023-03-21,Quinn Taylor,South,Mouse,5,946473708,4732368540
2023-04-03,Riley Davis,North,Desk Chair,7,916175709,6413229963
2023-02-08,Casey Johnson,Central,Monitor,2,2112734469,4225468938
2022-09-27,Skyler Miller,North,Desk Chair,12,699135507,8389626084
2023-02-13,Chris Moore,North,Desk Chair,1,1813307638,1813307638
2022-08-05,Alex Davis,North,Docking Station,10,409871436,4098714360
2023-01-18,Alex Taylor,Central,Scanner,10,669617699,6696176990
2022-05-18,Riley Wilson,South,Mouse,9,1322723371,11904510339
2022-04-30,Taylor Brown,North,Monitor,12,2058085924,24697031088
2023-03-27,Skyler Wilson,North,Headset,9,141074198,1269667782
2022-12-07,Chris Garcia,North,Headset,2,1388637274,2777274548
2022-12-22,Riley Brown,East,Laptop,3,91801467,275404401
2022-07-03,Taylor Wilson,West,Webcam,17,813567792,13830652464
2022-09-23,Morgan Wilson,West,Printer,16,1158727591,18539641456
2022-08-09,Casey Lee,West,Desk Chair,4,788664257,3154657028
2022-05-14,Casey Smith,South,Printer,11,583703518,6420738698
2022-09-12,Jamie Wilson,North,Mouse,8,856318230,6850545840
2023-01-26,Jordan Moore,West,Monitor,13,493389040,6414057520
2022-10-18,Quinn Moore,Central,Keyboard,16,692863711,11085819376
2023-03-22,Morgan Miller,Central,Mouse,19,279694831,5314201789
2023-03-15,Jamie Miller,Central,Desk Chair,11,1439233205,15831565255
2023-02-17,Jamie Davis,West,Headset,8,1241818863,9934550904
2022-04-20,Alex Wilson,East,Printer,10,368204615,3682046150
2023-02-15,Alex Wilson,South,Desk Chair,5,1673705319,8368526595
2022-10-23,Jordan Moore,East,Scanner,14,156434109,2190077526
2022-11-21,Riley Lee,South,Desk Chair,9,396894057,3572046513
2022-12-10,Jamie Brown,North,Mouse,4,1908523164,7634092656
2022-11-13,Chris Taylor,Central,Printer,14,1296818300,18155456200
2023-03-12,Quinn Lee,Central,Webcam,5,737742982,3688714910
2023-02-26,Chris Johnson,West,Monitor,3,275023635,825070905
2023-03-08,Riley Lee,North,Desk Chair,2,544037343,1088074686
2022-07-03,Chris Johnson,Central,Mouse,14,1169181857,16368545998
2022-10-03,Morgan Smith,North,Mouse,12,830430835,9965170020
2022-09-01,Morgan Garcia,North,Printer,15,1454922216,21823833240
2022-06-22,Morgan Garcia,North,Monitor,15,2097877160,31468157400
2022-11-09,Jamie Taylor,East,Monitor,3,444319787,1332959361
2022-04-27,Chris Garcia,South,Docking Station,6,443068980,2658413880
2022-06-06,Riley Smith,South,Webcam,12,609042291,7308507492
2023-03-11,Alex Miller,North,Docking Station,18,335156603,6032818854
2022-11-15,Quinn Davis,North,Printer,6,1932076136,11592456816
2022-04-26,Chris Garcia,West,Webcam,16,4658672,74538752
2022-09-22,Casey Johnson,North,Keyboard,17,1773077950,30142325150
2022-09-12,Skyler Brown,North,Printer,11,857148995,9428638945
2022-04-14,Quinn Johnson,West,Keyboard,9,672091826,6048826434
2023-01-01,Quinn Taylor,South,Keyboard,10,1499409671,14994096710
2023-01-08,Riley Moore,North,Printer,19,873324691,16593169129
2022-11-23,Jordan Davis,North,Keyboard,10,880909865,8809098650
2022-08-08,Jordan Moore,Central,Webcam,2,1018898132,2037796264
2023-03-31,Jamie Taylor,Central,Laptop,13,1651234927,21466054051
2022-07-04,Chris Johnson,West,Desk Chair,2,1861836483,3723672966
2023-01-31,Taylor Smith,South,Keyboard,5,1292288488,6461442440
2023-04-06,Casey Taylor,South,Desk Chair,6,846984036,5081904216
2023-03-10,Riley Lee,North,Scanner,9,962934984,8666414856
2023-03-02,Jamie Garcia,West,Docking Station,17,1547366939,26305237963
