Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-01-15,Quinn Taylor,North,Scanner,7,144566054,1011962378
2020-06-09,Skyler Taylor,Central,Scanner,2,526559666,1053119332
2021-03-17,Jamie Davis,North,Desk Chair,19,725443468,13783425892
2021-03-06,Riley Miller,South,Laptop,1,1151534353,1151534353
2020-05-27,Chris Davis,Central,Docking Station,16,1377691666,22043066656
2020-08-28,Casey Brown,North,Monitor,1,492634189,492634189
2020-12-29,Quinn Moore,North,Printer,1,1279663455,1279663455
2020-06-03,Morgan Davis,Central,Monitor,16,793462669,12695402704
2020-11-23,Jamie Garcia,East,Desk Chair,13,210676821,2738798673
2020-12-28,Riley Taylor,East,Docking Station,16,1587557186,25400914976
2020-12-23,Riley Brown,West,Mouse,12,1633131058,19597572696
2020-12-29,Morgan Johnson,Central,Docking Station,18,314700308,5664605544
2020-11-24,Morgan Wilson,South,Printer,17,1918480107,32614161819
2020-04-22,Taylor Lee,East,Monitor,1,220671396,220671396
2020-09-14,Alex Davis,Central,Laptop,13,2077881368,27012457784
2021-03-24,Chris Brown,Central,Printer,11,1481936476,16301301236
2020-11-08,Riley Garcia,Central,Printer,7,1850436071,12953052497
2020-09-12,Quinn Taylor,West,Desk Chair,12,856028446,10272341352
2020-07-03,Jamie Johnson,Central,Scanner,15,1900982267,28514734005
2020-06-23,Chris Johnson,West,Keyboard,10,2106781157,21067811570
2020-05-18,Alex Moore,North,Keyboard,2,2058548852,4117097704
2020-09-28,Quinn Miller,West,Desk Chair,18,1668267091,30028807638
2020-05-21,Jamie Johnson,North,Mouse,1,1342732829,1342732829
2020-05-04,Alex Lee,South,Printer,4,346580555,1386322220
2021-02-23,Morgan Garcia,North,Docking Station,13,321777223,4183103899
2020-06-16,Morgan Johnson,East,Printer,5,1989206334,9946031670
2020-05-31,Quinn Brown,North,Mouse,15,55370607,830559105
2020-12-01,Casey Garcia,South,Docking Station,4,213775656,855102624
2020-08-13,Riley Wilson,North,Docking Station,19,1944275867,36941241473
2021-04-03,Morgan Moore,East,Webcam,18,1360166618,24482999124
2020-11-10,Alex Davis,North,Keyboard,3,651817652,1955452956
2020-12-25,Casey Smith,West,Keyboard,19,630237900,11974520100
2020-10-01,Jamie Moore,East,Headset,10,525264285,5252642850
2020-12-03,Chris Johnson,West,Scanner,14,718302642,10056236988
2021-03-24,Jamie Moore,East,Keyboard,8,1865316094,14922528752
2020-04-09,Alex Moore,South,Printer,10,1299301141,12993011410
2020-05-27,Riley Lee,South,Keyboard,1,586702675,586702675
2021-03-14,Morgan Brown,North,Webcam,19,534798950,10161180050
2020-10-20,Alex Smith,West,Docking Station,14,331409542,4639733588
2020-10-06,Taylor Smith,East,Printer,7,1902345790,13316420530
2020-09-12,Casey Taylor,East,Printer,15,542945571,8144183565
2021-01-10,Jordan Miller,North,Desk Chair,7,1708392723,11958749061
2020-04-26,Jamie Garcia,Central,Keyboard,16,296233892,4739742272
2020-09-29,Taylor Lee,South,Printer,17,169421727,2880169359
2020-12-13,Quinn Brown,East,Scanner,6,419973596,2519841576
2021-01-18,Taylor Brown,Central,Laptop,8,3179307,25434456
2020-06-02,Taylor Lee,Central,Monitor,15,2097320405,31459806075
2020-11-30,Riley Garcia,North,Docking Station,2,1559806232,3119612464
2020-10-20,Riley Taylor,East,Scanner,13,479520167,6233762171
2020-06-27,Chris Davis,East,Headset,16,1461091871,23377469936
2020-11-30,Riley Davis,North,Desk Chair,15,883987959,13259819385
2020-05-11,Chris Johnson,East,Headset,7,791610152,5541271064
2020-08-31,Taylor Smith,North,Mouse,4,179480098,717920392
2021-03-18,Alex Brown,South,Printer,4,1172745116,4690980464
2020-04-28,Chris Garcia,South,Docking Station,18,69076702,1243380636
2020-06-21,Taylor Smith,North,Keyboard,1,1622516180,1622516180
2021-04-04,Alex Johnson,East,Desk Chair,15,916694653,13750419795
2020-06-12,Quinn Wilson,West,Webcam,3,1573258518,4719775554
2021-03-24,Taylor Smith,North,Monitor,5,886610492,4433052460
2020-08-07,Quinn Miller,West,Keyboard,7,850991383,5956939681
2020-08-25,Alex Davis,West,Laptop,8,532876013,4263008104
2020-12-05,Alex Johnson,North,Printer,9,581501601,5233514409
2020-05-15,Jamie Lee,East,Laptop,12,1811733255,21740799060
2021-03-02,Taylor Garcia,South,Laptop,6,1859994705,11159968230
2021-04-04,Casey Lee,East,Scanner,2,63032166,126064332
2020-09-25,Alex Smith,West,Mouse,12,771355676,9256268112
2021-01-19,Morgan Brown,West,Keyboard,16,257380523,4118088368
2020-10-29,Skyler Brown,South,Docking Station,2,1549702715,3099405430
2020-09-09,Chris Lee,East,Headset,6,30123962,180743772
2020-10-22,Chris Davis,West,Headset,7,1947175583,13630229081
2021-04-08,Taylor Brown,East,Headset,3,961731702,2885195106
2021-02-12,Riley Lee,Central,Monitor,1,1100035313,1100035313
2020-11-20,Skyler Moore,North,Docking Station,1,474247426,474247426
2020-05-10,Riley Smith,Central,Scanner,4,1579539030,6318156120
2020-12-18,Riley Lee,West,Laptop,2,815953883,1631907766
2021-03-12,Skyler Moore,North,Headset,11,674460970,7419070670
2020-04-11,Jordan Johnson,Central,Scanner,8,929277347,7434218776
2021-02-16,Quinn Miller,Central,Monitor,8,1159034594,9272276752
2020-11-28,Morgan Miller,West,Mouse,19,2137769341,40617617479
2020-07-09,Jamie Garcia,West,Desk Chair,10,1903394979,19033949790
2020-12-25,Riley Smith,South,Printer,6,2056660854,12339965124
2020-06-28,Jamie Davis,East,Desk Chair,11,1005849090,11064339990
2021-03-05,Morgan Lee,Central,Keyboard,11,1368413633,15052549963
2020-05-28,Chris Davis,North,Laptop,2,1182435073,2364870146
2020-04-13,Jamie Miller,Central,Desk Chair,1,249829225,249829225
2021-02-21,Morgan Miller,East,Keyboard,7,352954031,2470678217
2020-12-30,Chris Lee,South,Keyboard,14,1745371182,24435196548
2021-03-04,Taylor Miller,South,Desk Chair,11,631905078,6950955858
2020-07-07,Riley Davis,North,Mouse,7,971448581,6800140067
2020-07-10,Riley Wilson,South,Keyboard,13,833652237,10837479081
2021-03-09,Alex Lee,Central,Keyboard,1,690943455,690943455
