Date,Customer,Region,Product,Quantity,UnitPrice,Total
2020-10-11,Casey Smith,South,Laptop,13,1250735364,16259559732
2021-01-17,Jordan Brown,North,Laptop,10,2067090462,20670904620
2020-10-24,Riley Johnson,South,Scanner,8,424164555,3393316440
2021-08-02,Chris Wilson,West,Laptop,19,1848151238,35114873522
2020-11-21,Quinn Wilson,Central,Webcam,13,364637558,4740288254
2020-09-21,Alex Miller,North,Mouse,11,400596711,4406563821
2020-12-31,Alex Johnson,East,Desk Chair,5,856270405,4281352025
2021-05-13,Quinn Garcia,East,Desk Chair,4,502999384,2011997536
2020-11-21,Jordan Miller,South,Webcam,19,311210151,5912992869
2020-10-25,Taylor Smith,South,Scanner,11,300204708,3302251788
2021-06-03,Quinn Davis,South,Desk Chair,9,600112527,5401012743
2021-03-14,Skyler Garcia,West,Webcam,15,1093282738,16399241070
2020-11-17,Quinn Brown,Central,Laptop,2,873032417,1746064834
2020-08-22,Chris Smith,East,Docking Station,18,749127591,13484296638
2021-04-29,Riley Brown,North,Desk Chair,12,104808818,1257705816
2021-05-29,Alex Smith,North,Keyboard,19,998711788,18975523972
2021-03-13,Jordan Davis,West,Laptop,3,181772116,545316348
2021-02-22,Morgan Johnson,West,Mouse,13,1199755482,15596821266
2021-04-10,Casey Miller,South,Headset,19,170495438,3239413322
2020-09-11,Jamie Brown,East,Desk Chair,1,1309763059,1309763059
2020-11-28,Chris Miller,Central,Docking Station,18,72886149,1311950682
2020-11-29,Quinn Lee,West,Scanner,10,1187057185,11870571850
2021-07-11,Morgan Wilson,West,Headset,11,2067769249,22745461739
2021-06-22,Jamie Wilson,West,Mouse,11,1842111380,20263225180
2021-03-01,Skyler Garcia,North,Keyboard,6,910726405,5464358430
2020-08-23,Taylor Wilson,South,Docking Station,18,1351333007,24323994126
2021-08-06,Taylor Smith,West,Printer,1,1437649188,1437649188
2021-02-20,Casey Brown,West,Monitor,15,658397164,9875957460
2021-04-06,Chris Davis,South,Laptop,7,927627944,6493395608
2021-03-04,Jamie Moore,North,Printer,16,2139443092,34231089472
2021-01-24,Alex Smith,North,Scanner,12,246554129,2958649548
2021-01-26,Casey Taylor,East,Scanner,11,640853773,7049391503
2020-09-23,Taylor Moore,West,Mouse,8,2119875976,16959007808
2021-02-09,Morgan Moore,South,Printer,3,1572832980,4718498940
2021-04-19,Jordan Garcia,West,Keyboard,2,805026147,1610052294
2020-10-29,Alex Smith,North,Headset,15,1429233789,21438506835
2020-11-11,Jordan Moore,West,Headset,14,604977557,8469685798
2021-03-30,Chris Taylor,North,Desk Chair,13,327036671,4251476723
2021-03-12,Casey Lee,Central,Docking Station,11,560140560,6161546160
2021-04-12,Quinn Davis,South,Webcam,14,589771123,8256795722
2020-09-18,Taylor Davis,North,Mouse,2,954206006,1908412012
2021-01-03,Jordan Johnson,North,Laptop,4,1030537542,4122150168
2020-12-15,Morgan Taylor,North,Printer,17,896511901,15240702317
2021-03-15,Riley Brown,Central,Headset,5,373667850,1868339250
2021-04-07,Morgan Taylor,Central,Mouse,10,1415548019,14155480190
2021-02-19,Alex Wilson,East,Scanner,4,1215991631,4863966524
2021-08-02,Morgan Miller,North,Webcam,14,2015115648,28211619072
2021-02-22,Alex Lee,West,Mouse,9,1986165485,17875489365
2021-05-07,Jordan Brown,West,Mouse,8,302957567,2423660536
2020-10-17,Morgan Taylor,Central,Docking Station,3,264107139,792321417
2021-06-20,Skyler Lee,Central,Mouse,2,28613830,57227660
2021-05-12,Riley Brown,East,Mouse,18,127672849,2298111282
2020-11-24,Skyler Lee,Central,Keyboard,9,1564202787,14077825083
2020-10-23,Jamie Brown,Central,Docking Station,3,1596271480,4788814440
2020-11-22,Riley Davis,South,Mouse,2,95168847,190337694
2021-07-23,Casey Wilson,Central,Monitor,18,1064432075,19159777350
2021-02-15,Quinn Moore,Central,Printer,9,519239496,4673155464
2021-03-17,Morgan Miller,East,Webcam,13,1136242379,14771150927
2021-01-16,Quinn Smith,East,Docking Station,13,1176119551,15289554163
2021-02-17,Casey Taylor,East,Headset,19,2065180468,39238428892
2020-10-06,Quinn Johnson,Central,Printer,10,2027206208,20272062080
2021-03-17,Quinn Moore,West,Headset,3,317456638,952369914
2021-02-04,Skyler Wilson,South,Docking Station,10,545374828,5453748280
2021-01-12,Taylor Smith,South,Webcam,10,545294241,5452942410
2021-05-07,Morgan Lee,North,Desk Chair,19,1814489446,34475299474
2021-02-15,Casey Davis,West,Docking Station,16,895402924,14326446784
2021-05-02,Jamie Taylor,South,Desk Chair,10,1983352441,19833524410
2020-09-29,Casey Miller,Central,Keyboard,11,2109842765,23208270415
2021-03-13,Casey Garcia,North,Webcam,18,123783629,2228105322
2020-09-11,Taylor Taylor,West,Printer,16,1524606008,24393696128
2021-03-23,Alex Lee,East,Printer,3,1109690006,3329070018
2021-03-27,Quinn Miller,East,Scanner,5,1394667936,6973339680
2021-05-16,Casey Brown,South,Desk Chair,3,601339503,1804018509
2020-10-01,Skyler Johnson,North,Desk Chair,9,289802828,2608225452
2021-01-22,Jordan Miller,East,Printer,2,1527641411,3055282822
2021-03-11,Jamie Moore,North,Keyboard,5,1731986387,8659931935
2021-03-12,Quinn Lee,North,Printer,2,1265340685,2530681370
2021-01-10,Alex Brown,Central,Desk Chair,15,1436458760,21546881400
2021-02-05,Jordan Smith,North,Laptop,7,23634256,165439792
2021-03-14,Quinn Lee,East,Printer,11,1943922845,21383151295
2020-10-13,Riley Smith,Central,Webcam,2,1107816253,2215632506
2021-01-18,Chris Johnson,Central,Webcam,17,570769485,9703081245
2021-04-21,Quinn Taylor,Central,Printer,16,2134047415,34144758640
2020-09-28,Skyler Brown,North,Desk Chair,7,1085235271,7596646897
2021-07-02,Quinn Brown,East,Docking Station,15,497916772,7468751580
2021-05-30,Quinn Wilson,Central,Laptop,11,1966242572,21628668292
2021-07-16,Skyler Garcia,North,Webcam,18,1888813318,33998639724
2021-03-12,Taylor Johnson,East,Laptop,5,1812370664,9061853320
2020-12-04,Chris Wilson,East,Webcam,11,1745148663,19196635293
2021-03-28,Alex Wilson,North,Laptop,17,1976849744,33606445648
2020-12-15,Taylor Johnson,East,Docking Station,8,1331829678,10654637424
2020-09-14,Quinn Wilson,West,Printer,9,1730104155,15570937395
2021-04-28,Riley Johnson,South,Mouse,12,1467588747,17611064964
2020-12-19,Jamie Moore,Central,Mouse,4,1499269298,5997077192
2020-12-23,Jamie Garcia,East,Docking Station,10,1135408450,11354084500
2020-08-29,Riley Johnson,West,Laptop,17,1690034939,28730593963
2021-08-10,Jordan Taylor,West,Laptop,6,1346486726,8078920356
2021-05-09,Jamie Johnson,South,Webcam,8,821910688,6575285504
2021-01-25,Chris Taylor,West,Docking Station,2,191064948,382129896
2020-08-25,Alex Brown,West,Keyboard,15,506474437,7597116555
2021-05-15,Chris Lee,Central,Mouse,12,965373301,11584479612
2020-10-20,Chris Brown,East,Scanner,14,878321261,12296497654
2020-12-25,Casey Moore,North,Desk Chair,5,160740711,803703555
2021-03-06,Taylor Johnson,South,Desk Chair,5,2024750332,10123751660
2021-06-01,Quinn Johnson,Central,Laptop,16,178250701,2852011216
2020-08-28,Riley Miller,South,Laptop,3,89718135,269154405
2021-07-26,Morgan Smith,Central,Laptop,6,766561351,4599368106
2020-10-09,Morgan Brown,North,Scanner,15,1632128923,24481933845
2020-12-20,Morgan Taylor,North,Keyboard,9,1536389541,13827505869
2021-02-13,Jordan Smith,South,Webcam,10,359069540,3590695400
2021-08-08,Quinn Smith,South,Printer,11,1916890264,21085792904
2021-02-02,Skyler Davis,East,Headset,8,633498954,5067991632
2020-11-22,Alex Johnson,North,Laptop,17,500414937,8507053929
2021-07-07,Taylor Taylor,North,Scanner,2,811179344,1622358688
2021-07-25,Casey Davis,West,Desk Chair,10,1095980182,10959801820
2020-11-29,Taylor Smith,Central,Printer,10,430608956,4306089560
