Date,Customer,Region,Product,Quantity,UnitPrice,Total
2021-07-22,Jamie Wilson,West,Scanner,18,976732964,17581193352
2021-08-27,Jamie Miller,North,Scanner,19,2028137118,38534605242
2021-08-18,Jamie Taylor,West,Docking Station,3,2036951619,6110854857
2021-10-17,Skyler Brown,East,Mouse,3,2100581471,6301744413
2021-06-03,Alex Davis,West,Headset,16,674819997,10797119952
2021-02-12,Chris Brown,East,Laptop,3,1918768033,5756304099
2021-06-13,Skyler Brown,West,Scanner,18,330306773,5945521914
2021-07-11,Jordan Brown,South,Desk Chair,9,147548389,1327935501
2021-11-03,Taylor Moore,West,Headset,1,170279432,170279432
2021-04-02,Morgan Smith,Central,Desk Chair,1,375369221,375369221
2021-02-07,Chris Taylor,North,Keyboard,8,2116844017,16934752136
2021-12-27,Morgan Garcia,Central,Webcam,10,2050623755,20506237550
2021-02-07,Jordan Miller,East,Webcam,6,28929788,173578728
2021-02-01,Chris Davis,North,Desk Chair,14,2113393425,29587507950
2021-11-09,Alex Johnson,West,Keyboard,14,1098928672,15385001408
2021-04-24,Skyler Wilson,South,Keyboard,15,985430263,14781453945
2021-02-19,Alex Miller,North,Laptop,5,1691128686,8455643430
2021-08-05,Quinn Smith,West,Desk Chair,16,156078114,2497249824
2021-09-06,Jamie Miller,Central,Docking Station,18,1024629408,18443329344
2021-10-10,Jordan Garcia,North,Docking Station,16,819564934,13113038944
2021-05-09,Quinn Johnson,South,Scanner,12,87673587,1052083044
2021-11-05,Casey Wilson,North,Headset,15,1660447060,24906705900
2021-08-25,Morgan Garcia,Central,Headset,14,765091368,10711279152
2021-11-22,Riley Johnson,West,Desk Chair,11,1360840737,14969248107
2021-02-06,Casey Davis,Central,Webcam,18,291852885,5253351930
2021-03-13,Casey Brown,West,Webcam,18,2092372081,37662697458
2021-08-10,Riley Wilson,East,Keyboard,17,285687494,4856687398
2021-10-21,Skyler Davis,East,Mouse,3,1157979858,3473939574
2021-05-16,Riley Davis,East,Scanner,18,786652121,14159738178
2021-10-15,Morgan Garcia,West,Scanner,4,599570955,2398283820
2021-06-30,Jordan Smith,South,Webcam,5,1440074111,7200370555
2021-11-30,Alex Taylor,North,Scanner,12,1886625627,22639507524
2021-11-13,Jordan Garcia,Central,Headset,16,617894141,9886306256
2021-03-10,Chris Taylor,Central,Headset,19,1799772347,34195674593
2022-01-15,Riley Taylor,Central,Desk Chair,5,587206546,2936032730
2021-12-11,Quinn Lee,Central,Docking Station,1,190803551,190803551
2021-12-29,Jamie Miller,East,Keyboard,17,653454947,11108734099
2021-10-04,Skyler Lee,East,Webcam,5,1467456580,7337282900
2021-08-27,Quinn Brown,Central,Monitor,14,38798824,543183536
2021-05-14,Jamie Taylor,West,Webcam,6,184048699,1104292194
2021-06-18,Quinn Garcia,Central,Docking Station,4,1203133498,4812533992
2021-07-09,Jamie Brown,South,Printer,10,1940232389,19402323890
2021-08-15,Quinn Garcia,North,Webcam,3,851959797,2555879391
2021-11-10,Jordan Johnson,Central,Webcam,15,1531603773,22974056595
2021-04-28,Morgan Moore,South,Docking Station,1,1684391827,1684391827
2021-05-08,Quinn Lee,Central,Mouse,13,1495545793,19442095309
2021-06-05,Taylor Smith,East,Laptop,15,1018904612,15283569180
2021-10-27,Taylor Davis,West,Printer,19,1766271006,33559149114
2021-12-02,Jamie Miller,North,Laptop,10,1232847845,12328478450
2021-09-05,Taylor Lee,South,Keyboard,4,1607839190,6431356760
2021-08-15,Alex Davis,East,Laptop,3,1999916488,5999749464
2021-12-13,Taylor Taylor,South,Mouse,6,1649028724,9894172344
2021-12-15,Riley Miller,Central,Mouse,4,1187357526,4749430104
2021-10-25,Jamie Taylor,South,Mouse,5,1863715817,9318579085
2021-10-15,Skyler Garcia,South,Monitor,10,1163366625,11633666250
2021-04-17,Quinn Miller,Central,Desk Chair,19,1280273063,24325188197
2021-11-20,Jamie Lee,South,Laptop,14,40289797,564057158
2021-05-17,Alex Lee,Central,Webcam,13,1562014349,20306186537
2021-07-12,Jordan Davis,Central,Docking Station,8,1170773187,9366185496
2021-03-29,Riley Miller,East,Docking Station,15,800918128,12013771920
2021-09-11,Taylor Brown,East,Scanner,10,455904650,4559046500
2021-12-27,Riley Wilson,West,Desk Chair,11,1089602264,11985624904
2021-09-15,Jamie Moore,Central,Webcam,1,1388682248,1388682248
2021-08-03,Skyler Brown,West,Webcam,14,1793328816,25106603424
2021-04-10,Quinn Johnson,North,Keyboard,3,1122498526,3367495578
2021-06-23,Morgan Brown,West,Laptop,16,1196342546,19141480736
2021-08-07,Riley Taylor,West,Desk Chair,5,826712638,4133563190
2021-08-03,Jordan Miller,West,Laptop,10,1529281491,15292814910
2021-11-15,Riley Brown,Central,Printer,15,1113984078,16709761170
2021-10-31,Chris Davis,East,Laptop,7,567723105,3974061735
2021-06-09,Quinn Miller,South,Docking Station,15,334509274,5017639110
2021-04-24,Jordan Johnson,East,Monitor,15,553695113,8305426695
2021-07-12,Alex Moore,Central,Laptop,2,1652983644,3305967288
2021-12-11,Taylor Smith,South,Keyboard,10,182117296,1821172960
2021-07-31,Alex Miller,West,Desk Chair,12,1569259905,18831118860
2021-10-31,Riley Moore,North,Headset,3,1285303054,3855909162
2021-05-03,Alex Garcia,North,Webcam,12,408307251,4899687012
2021-04-10,Jordan Davis,West,Desk Chair,18,692737150,12469268700
2021-06-28,Taylor Moore,West,Mouse,7,1842659805,12898618635
2022-01-07,Riley Garcia,East,Scanner,13,1093255174,14212317262
2021-06-14,Morgan Smith,West,Docking Station,14,527741182,7388376548
2022-01-20,Jordan Davis,North,Headset,10,2028767868,20287678680
2021-10-24,Riley Miller,West,Desk Chair,14,228642093,3200989302
2021-10-09,Quinn Garcia,North,Keyboard,17,1668110937,28357885929
2021-04-02,Skyler Miller,South,Printer,15,667922112,10018831680
2021-05-24,Taylor Garcia,South,Scanner,7,1436327728,10054294096
2021-06-13,Casey Miller,Central,Webcam,1,863695609,863695609
2021-02-04,Skyler Garcia,East,Headset,6,50627626,303765756
2021-06-01,Morgan Johnson,North,Headset,19,1076922563,20461528697
2021-05-15,Riley Garcia,East,Laptop,9,987447851,8887030659
2021-02-23,Riley Davis,South,Docking Station,4,268522502,1074090008
2021-11-17,Chris Smith,Central,Docking Station,5,23300477,116502385
2021-10-21,Alex Taylor,East,Laptop,6,879314723,5275888338
2021-06-24,Jordan Brown,West,Webcam,4,704589377,2818357508
2021-11-11,Taylor Garcia,Central,Mouse,13,1452951444,18888368772
2021-12-11,Taylor Moore,South,Headset,7,1749207408,12244451856
2021-12-16,Skyler Brown,East,Desk Chair,4,284947614,1139790456
2021-01-24,Taylor Wilson,East,Webcam,3,12493844,37481532
2021-02-14,Alex Garcia,North,Printer,11,46451874,510970614
2021-07-25,Casey Miller,North,Laptop,4,1926853955,7707415820
2021-06-30,Casey Davis,Central,Keyboard,12,1388547014,16662564168
2021-08-15,Chris Taylor,South,Docking Station,9,844286234,7598576106
2021-05-12,Quinn Moore,South,Headset,8,1151389392,9211115136
2021-08-31,Jamie Garcia,North,Monitor,2,909718824,1819437648
2021-07-24,Chris Miller,East,Printer,15,2139833968,32097509520
2021-08-23,Chris Garcia,North,Docking Station,2,2125370775,4250741550
