Date,Customer,Region,Product,Quantity,UnitPrice,Total
2022-07-21,Chris Miller,South,Laptop,10,1780624968,17806249680
2022-07-05,Morgan Smith,North,Laptop,6,180714384,1084286304
2022-03-18,Casey Brown,South,Docking Station,8,273464998,2187719984
2022-06-10,Jordan Miller,East,Laptop,7,2088254660,14617782620
2022-12-02,Chris Miller,South,Keyboard,9,29334005,264006045
2022-02-24,Skyler Taylor,West,Printer,10,1535443688,15354436880
2022-03-17,Alex Brown,East,Scanner,3,942819684,2828459052
2022-07-25,Riley Taylor,South,Desk Chair,2,1554962651,3109925302
2022-10-01,Riley Brown,South,Monitor,1,1321086331,1321086331
2022-11-29,Jordan Davis,South,Docking Station,15,1353618751,20304281265
2022-08-25,Morgan Davis,East,Printer,16,90987697,1455803152
2022-04-04,Riley Garcia,Central,Webcam,7,1770960658,12396724606
2023-01-11,Taylor Garcia,West,Monitor,10,1597710299,15977102990
2022-06-04,Taylor Smith,Central,Laptop,7,1677722649,11744058543
2022-09-06,Riley Wilson,Central,Docking Station,2,1225694869,2451389738
2023-02-22,Quinn Brown,West,Docking Station,1,2012868998,2012868998
2023-01-11,Alex Taylor,West,Desk Chair,6,1826390929,10958345574
2022-05-11,Morgan Taylor,Central,Printer,12,586438796,7037265552
2022-03-03,Jordan Lee,West,Keyboard,11,1081719354,11898912894
2022-09-23,Skyler Wilson,Central,Laptop,19,1820651236,34592373484
2022-06-10,Jamie Taylor,Central,Keyboard,6,1464319151,8785914906
2022-08-01,Alex Johnson,South,Keyboard,14,1133744192,15872418688
2022-08-15,Casey Taylor,North,Laptop,4,2105410297,8421641188
2022-04-05,Casey Lee,North,Webcam,10,1681407599,16814075990
2022-12-01,Casey Miller,South,Printer,4,628441203,2513764812
2022-05-22,Jordan Brown,North,Docking Station,7,599792487,4198547409
2022-09-25,Riley Taylor,Central,Laptop,2,794272426,1588544852
2022-04-27,Skyler Johnson,East,Mouse,8,690322717,5522581736
2022-12-14,Quinn Brown,West,Printer,15,1973651815,29604777225
2022-03-01,Morgan Davis,Central,Monitor,18,984528548,17721513864
2022-12-22,Alex Taylor,South,Desk Chair,19,1541227046,29283313874
